EID,WSIN,WSEND,BSIN,BSEND,INCOUNT,ENDCOUNT
418959,10,,1,,11,
418961,1,,,,1,
418997,,,1,,1,
419014,1,1,2,,3,1
419015,,,1,,1,
419063,,,1,1,1,1
419073,,,1,,1,
419088,,,4,,4,
419189,1,,,,1,
419238,,,1,,1,
419268,,,1,,1,
419300,,,1,1,1,1
419322,2,,,,2,
419326,4,,,,4,
419329,,,2,,2,
419337,,,1,,1,
419341,,,1,,1,
419350,2,,,,2,
419391,2,2,9,,11,2
419393,,,1,,1,
419438,,,3,1,3,1
419440,1,,,,1,
419452,4,,,,4,
419493,,,1,,1,
419553,2,,,,2,
419556,,,3,,3,
419614,,,1,1,1,1
419651,1,1,,,1,1
419658,1,,,,1,
419660,,,1,1,1,1
419667,2,,,,2,
419707,14,11,,,14,11
419714,1,,,,1,
419721,14,2,4,,18,2
419731,,,1,,1,
419745,1,,,,1,
419763,,,1,,1,
419767,1,,,,1,
419768,2,,1,,3,
419800,1,1,,,1,1
419804,,,1,,1,
419810,4,1,,,4,1
419842,3,,,,3,
419900,,,1,,1,
419918,,,1,,1,
419922,1,,,,1,
419927,,,4,,4,
419947,1,1,5,3,6,4
419959,,,1,,1,
420040,1,,1,,2,
420044,,,2,,2,
420072,,,1,,1,
420081,2,,,,2,
420089,1,,,,1,
420107,,,8,2,8,2
420117,,,1,,1,
420233,,,2,,2,
420275,1,,,,1,
420325,,,1,1,1,1
420370,1,,,,1,
420373,,,1,,1,
420429,8,,3,2,11,2
420478,1,,,,1,
420487,,,3,,3,
420592,3,,1,,4,
420619,1,,,,1,
420652,,,1,,1,
420670,,,2,,2,
420689,1,1,,,1,1
420698,1,,,,1,
420744,1,,,,1,
420800,,,1,,1,
420804,1,,6,2,7,2
420810,,,1,1,1,1
420818,,,1,1,1,1
420821,1,,,,1,
420839,1,,,,1,
420862,1,1,1,,2,1
420877,10,,5,,15,
420888,1,,,,1,
420922,,,1,,1,
420929,1,,1,,2,
420930,3,1,1,,4,1
421077,2,1,,,2,1
421084,,,2,,2,
421089,,,1,1,1,1
421098,1,,1,,2,
421102,,,1,,1,
421143,1,1,,,1,1
421154,,,1,,1,
421159,1,,,,1,
421161,4,,4,,8,
421265,1,,,,1,
421270,7,4,44,35,51,39
421279,1,,,,1,
421282,,,1,,1,
421311,,,1,,1,
421336,1,,1,,2,
421355,,,1,,1,
421356,1,1,1,,2,1
421402,,,1,,1,
421431,,,1,,1,
421448,3,,14,,17,
421475,,,2,,2,
421481,,,1,,1,
421512,1,,,,1,
421540,6,2,3,,9,2
421562,,,1,,1,
421565,,,1,,1,
421607,1,1,,,1,1
421626,,,1,,1,
421646,1,,,,1,
421672,1,,,,1,
421682,1,,2,,3,
421701,,,1,,1,
421717,,,1,,1,
421721,,,2,1,2,1
421753,1,,,,1,
421806,29,7,2,,31,7
421817,,,1,,1,
421828,,,2,,2,
421833,1,,,,1,
421897,3,,3,,6,
421904,5,,1,,6,
421913,1,,,,1,
421949,,,1,1,1,1
421969,1,,,,1,
422015,8,4,3,1,11,5
422017,1,,1,1,2,1
422087,,,1,,1,
422097,,,1,,1,
422108,,,1,,1,
422146,,,1,,1,
422164,,,1,1,1,1
422185,,,1,,1,
422211,,,1,,1,
422289,1,,,,1,
422297,,,1,,1,
422299,1,,1,,2,
422339,,,1,,1,
422341,,,1,,1,
422360,,,1,1,1,1
422411,,,10,2,10,2
422447,,,1,,1,
422460,1,,2,1,3,1
422528,,,1,,1,
422532,1,1,,,1,1
422607,5,,,,5,
422637,1,1,,,1,1
422703,2,,2,,4,
422750,,,2,,2,
422766,1,,1,,2,
422782,4,,1,,5,
422784,,,2,,2,
422791,,,1,,1,
422913,1,1,3,3,4,4
422956,6,,,,6,
422970,,,1,,1,
423016,1,,,,1,
423017,,,1,,1,
423022,3,1,,,3,1
423034,,,2,2,2,2
423053,1,,,,1,
423076,,,1,,1,
423107,1,,,,1,
423133,,,1,,1,
423138,,,1,,1,
423143,2,1,,,2,1
423215,,,1,,1,
423234,,,1,,1,
423242,10,7,10,1,20,8
423246,2,,1,,3,
423321,,,1,,1,
423322,2,,3,,5,
423337,1,,,,1,
423372,,,1,,1,
423399,,,1,,1,
423405,5,4,,,5,4
423411,,,2,,2,
423429,,,1,,1,
423460,13,5,,,13,5
423487,3,,,,3,
423495,,,1,,1,
423503,1,,1,,2,
423506,,,1,,1,
423520,,,4,3,4,3
423568,5,,7,3,12,3
423611,,,1,,1,
423625,,,1,,1,
423659,,,2,,2,
423669,,,1,,1,
423684,1,,23,,24,
423689,,,1,,1,
423714,,,1,,1,
423720,,,1,1,1,1
423754,1,,1,,2,
423786,3,,10,,13,
423795,,,1,1,1,1
423855,,,1,,1,
423862,1,,1,,2,
423919,,,1,,1,
423924,1,1,,,1,1
423938,,,1,,1,
423942,,,1,,1,
424000,3,,,,3,
424013,,,2,,2,
424040,,,1,,1,
424050,,,1,,1,
424067,1,,,,1,
424109,1,,,,1,
424140,1,,,,1,
424141,,,1,,1,
424143,3,1,1,1,4,2
424146,,,1,,1,
424176,1,1,,,1,1
424182,1,,,,1,
424290,5,5,,,5,5
424319,,,1,1,1,1
424346,,,1,1,1,1
424383,,,1,,1,
424396,,,4,1,4,1
424413,,,1,,1,
424443,1,,,,1,
424495,1,,,,1,
424499,1,,1,,2,
424627,3,,4,,7,
424646,,,3,,3,
424657,,,1,,1,
424683,1,,,,1,
424722,2,,7,,9,
424772,,,1,1,1,1
424777,3,1,,,3,1
424796,1,,,,1,
424816,,,1,1,1,1
424840,3,,6,,9,
424867,,,2,,2,
424875,1,,,,1,
424916,2,,,,2,
424935,,,1,,1,
424971,2,1,,,2,1
424972,,,1,,1,
424983,1,,1,,2,
425027,4,,1,,5,
425030,1,,10,3,11,3
425075,,,1,,1,
425079,,,5,3,5,3
425094,3,2,3,,6,2
425095,,,1,,1,
425109,2,,1,,3,
425117,3,,3,,6,
425157,,,1,,1,
425216,,,1,,1,
425223,,,2,,2,
425257,2,,,,2,
425279,,,1,1,1,1
425298,1,,,,1,
425333,3,,,,3,
425338,,,1,,1,
425364,1,,,,1,
425392,,,1,1,1,1
425402,,,1,1,1,1
425412,4,2,2,,6,2
425433,1,1,2,1,3,2
425483,1,,3,1,4,1
425533,,,1,,1,
425558,,,6,3,6,3
425603,5,2,1,,6,2
425636,1,,,,1,
425638,4,,3,1,7,1
425640,,,1,,1,
425673,1,,,,1,
425739,,,1,,1,
425744,,,1,,1,
425756,,,2,,2,
425778,,,1,,1,
425797,4,,,,4,
425800,,,1,,1,
425821,,,1,,1,
425831,1,,1,,2,
425858,1,,,,1,
425868,27,5,7,1,34,6
425884,,,1,1,1,1
425887,,,1,,1,
425907,2,,,,2,
425908,,,4,1,4,1
425965,,,1,,1,
425983,,,1,,1,
426001,,,2,,2,
426032,5,1,6,,11,1
426100,1,1,,,1,1
426122,,,1,,1,
426136,1,,,,1,
426156,,,1,,1,
426189,4,,1,,5,
426191,1,1,,,1,1
426264,,,1,,1,
426308,1,,,,1,
426321,1,,,,1,
426338,,,1,,1,
426349,2,,1,,3,
426552,3,,2,,5,
426553,,,1,,1,
426585,3,1,1,,4,1
426591,,,1,,1,
426597,,,1,,1,
426687,,,1,,1,
426713,,,1,,1,
426715,2,,,,2,
426733,1,,3,1,4,1
426823,1,,5,,6,
426868,1,,3,,4,
426934,1,,,,1,
426948,1,,3,,4,
426976,,,1,1,1,1
427041,,,1,,1,
427162,1,,,,1,
427170,,,1,1,1,1
427181,,,1,,1,
427198,,,2,1,2,1
427225,1,,,,1,
427239,1,,,,1,
427302,,,1,,1,
427415,2,2,,,2,2
427435,1,,,,1,
427441,4,1,2,,6,1
427448,1,,1,,2,
427589,1,1,,,1,1
427633,1,,,,1,
427652,,,1,,1,
427682,1,,1,,2,
427734,,,1,,1,
427752,,,1,,1,
427799,,,1,1,1,1
427816,,,1,1,1,1
427818,1,,,,1,
427861,,,1,1,1,1
427864,,,1,,1,
427964,,,1,,1,
427988,,,1,,1,
428005,4,,,,4,
428029,,,1,,1,
428071,1,,,,1,
428089,1,,,,1,
428109,1,,,,1,
428110,7,,,,7,
428120,1,,2,,3,
428131,1,,,,1,
428139,,,1,,1,
428143,1,,2,,3,
428144,,,1,1,1,1
428187,1,,,,1,
428236,,,1,,1,
428251,,,2,,2,
428283,1,,,,1,
428361,,,1,,1,
428372,,,1,,1,
428385,,,1,,1,
428411,,,2,,2,
428416,,,2,,2,
428425,1,,2,,3,
428467,,,1,1,1,1
428470,1,,1,1,2,1
428500,,,1,,1,
428536,1,,,,1,
428542,2,,5,2,7,2
428553,,,1,,1,
428575,1,,8,,9,
428578,7,3,5,,12,3
428604,,,1,1,1,1
428650,,,2,1,2,1
428664,,,1,1,1,1
428665,,,1,,1,
428684,,,1,,1,
428708,,,1,,1,
428712,1,1,,,1,1
428775,,,1,,1,
428801,1,1,,,1,1
428840,,,1,,1,
428909,3,1,1,,4,1
428936,1,,2,,3,
428948,1,,,,1,
428959,3,2,,,3,2
428964,25,1,1,,26,1
429027,,,1,,1,
429032,1,,,,1,
429071,7,6,1,,8,6
429126,,,1,,1,
429137,1,,,,1,
429148,2,1,,,2,1
429159,,,1,,1,
429194,,,1,,1,
429237,,,1,,1,
429295,,,1,,1,
429301,,,1,,1,
429330,,,6,,6,
429381,,,1,,1,
429450,,,1,,1,
429453,,,1,,1,
429530,1,,3,1,4,1
429542,,,1,1,1,1
429556,1,,,,1,
429557,1,,2,,3,
429565,,,1,1,1,1
429584,2,,,,2,
429631,,,1,,1,
429641,,,1,,1,
429656,,,1,,1,
429772,,,1,,1,
429777,,,1,,1,
429798,,,1,,1,
429816,1,,,,1,
429848,,,1,,1,
429928,18,,,,18,
429960,,,1,,1,
429972,,,1,,1,
429978,2,1,,,2,1
430000,2,1,,,2,1
430006,1,,1,1,2,1
430015,1,,,,1,
430034,,,1,,1,
430112,,,1,,1,
430187,1,,,,1,
430206,1,,,,1,
430218,,,1,,1,
430231,,,1,,1,
430319,,,1,1,1,1
430334,2,,,,2,
430421,1,1,,,1,1
430437,1,,1,,2,
430446,1,1,1,1,2,2
430451,,,2,,2,
430510,1,,,,1,
430526,1,,1,,2,
430582,,,1,,1,
430612,1,1,5,,6,1
430621,,,1,,1,
430624,,,1,1,1,1
430638,3,,9,,12,
430710,,,1,,1,
430726,2,,,,2,
430742,2,,,,2,
430757,1,1,1,,2,1
430815,2,,,,2,
430864,,,4,,4,
430870,,,4,,4,
430896,,,1,,1,
430989,2,,1,,3,
431031,1,,1,,2,
431076,9,2,9,2,18,4
431125,1,1,,,1,1
431130,1,,,,1,
431243,,,1,,1,
431258,,,2,,2,
431288,,,1,,1,
431420,,,1,,1,
431436,,,1,,1,
431451,1,,,,1,
431567,,,1,,1,
431658,,,2,1,2,1
431667,,,1,,1,
431731,1,,1,,2,
431778,,,1,,1,
431787,12,,5,,17,
431797,1,,,,1,
431812,,,4,,4,
431846,,,1,1,1,1
431854,,,1,,1,
431873,,,1,,1,
431875,1,1,,,1,1
431932,,,1,1,1,1
431948,,,2,,2,
431990,1,,,,1,
432013,2,1,1,,3,1
432021,1,,4,,5,
432022,1,1,,,1,1
432031,,,1,,1,
432036,,,1,,1,
432065,1,,,,1,
432067,,,1,,1,
432078,9,,1,,10,
432088,1,,,,1,
432156,,,3,,3,
432158,5,1,1,,6,1
432167,,,1,,1,
432211,,,3,,3,
432249,1,,2,,3,
432278,,,1,1,1,1
432353,1,,1,,2,
432407,1,,,,1,
432480,,,1,,1,
432512,,,1,,1,
432517,3,3,4,3,7,6
432653,,,1,,1,
432725,,,1,,1,
432738,1,,,,1,
432741,,,2,,2,
432747,,,1,,1,
432775,2,,,,2,
432934,,,1,,1,
432955,1,,,,1,
432969,1,,,,1,
432970,,,2,2,2,2
433018,,,1,,1,
433042,,,2,1,2,1
433081,2,,,,2,
433116,,,2,1,2,1
433124,,,1,,1,
433138,1,,1,,2,
433165,1,,,,1,
433166,5,1,6,4,11,5
433167,,,1,,1,
433316,1,1,2,,3,1
433397,,,1,,1,
433405,,,3,,3,
433406,,,1,,1,
433427,,,2,,2,
433445,,,1,,1,
433455,12,10,18,6,30,16
433492,,,3,,3,
433516,1,1,,,1,1
433541,,,1,1,1,1
433546,1,,,,1,
433608,4,,13,1,17,1
433627,,,1,,1,
433667,2,2,,,2,2
433696,3,,3,,6,
433772,,,1,,1,
433803,2,,,,2,
433832,,,1,,1,
433849,2,1,1,,3,1
433893,1,1,2,,3,1
433903,,,1,,1,
433921,2,,,,2,
433999,4,,2,,6,
434027,1,1,1,,2,1
434062,,,1,,1,
434066,1,,,,1,
434085,1,,14,,15,
434088,,,1,,1,
434138,,,1,,1,
434145,1,1,,,1,1
434289,,,1,,1,
434306,,,17,2,17,2
434308,2,,5,,7,
434335,1,1,1,,2,1
434346,,,1,,1,
434366,,,1,,1,
434383,,,2,,2,
434394,,,1,,1,
434558,,,1,,1,
434578,,,5,,5,
434611,,,1,,1,
434634,1,,,,1,
434674,,,1,1,1,1
434696,1,,,,1,
434700,2,1,,,2,1
434750,1,,1,,2,
434783,1,1,3,,4,1
434796,1,,,,1,
434799,,,1,,1,
434803,1,,,,1,
434883,1,,3,,4,
434910,,,1,1,1,1
434924,,,2,,2,
434926,,,1,,1,
434929,,,1,1,1,1
435008,2,,,,2,
435060,,,6,2,6,2
435065,,,1,,1,
435081,14,1,10,,24,1
435083,,,1,,1,
435097,2,1,,,2,1
435107,3,,1,,4,
435121,1,1,2,2,3,3
435122,,,1,,1,
435150,3,1,,,3,1
435179,1,,,,1,
435250,2,,,,2,
435259,1,,,,1,
435272,1,,3,,4,
435292,3,,1,,4,
435315,1,,,,1,
435348,,,1,,1,
435418,,,1,1,1,1
435427,,,1,,1,
435444,1,,,,1,
435452,,,1,,1,
435457,,,3,3,3,3
435505,1,,,,1,
435541,,,2,,2,
435554,,,1,,1,
435559,,,1,,1,
435566,,,3,1,3,1
435568,,,1,,1,
435641,,,1,1,1,1
435674,6,,,,6,
435676,3,2,1,,4,2
435706,1,,,,1,
435755,1,,,,1,
435788,,,1,1,1,1
435793,1,1,,,1,1
435844,1,,,,1,
435883,9,,1,,10,
435914,1,,,,1,
435926,,,1,,1,
435945,2,,10,3,12,3
435967,1,1,,,1,1
435971,2,,,,2,
435974,1,,,,1,
435980,1,,,,1,
435996,1,,,,1,
436019,,,1,,1,
436028,6,,,,6,
436030,,,3,,3,
436066,,,1,,1,
436071,,,2,,2,
436109,1,,,,1,
436110,,,1,,1,
436124,,,1,,1,
436128,1,1,,,1,1
436158,2,1,2,,4,1
436169,,,1,,1,
436181,1,,,,1,
436182,,,4,,4,
436185,2,,2,1,4,1
436217,1,,,,1,
436219,,,1,1,1,1
436243,1,,,,1,
436265,1,,,,1,
436268,3,,,,3,
436309,4,,6,,10,
436318,,,1,,1,
436431,,,1,,1,
436437,,,1,,1,
436444,,,1,,1,
436465,,,1,,1,
436487,,,2,,2,
436635,,,1,,1,
436705,,,2,,2,
436713,1,,1,,2,
436738,,,2,2,2,2
436775,1,,,,1,
436778,,,4,,4,
436781,1,1,,,1,1
436833,2,,,,2,
436846,1,,,,1,
436871,,,1,,1,
436925,,,1,,1,
436943,,,3,,3,
436945,2,,2,,4,
436956,,,1,,1,
436983,,,2,,2,
436988,,,1,1,1,1
436989,,,2,,2,
436998,,,1,,1,
437003,2,,5,,7,
437065,4,,2,,6,
437099,1,,,,1,
437171,,,5,,5,
437194,3,,1,,4,
437280,3,1,3,,6,1
437300,,,1,,1,
437329,1,,,,1,
437345,,,2,,2,
437358,1,,,,1,
437361,,,2,,2,
437365,4,,1,,5,
437379,1,,,,1,
437385,,,3,3,3,3
437439,1,,,,1,
437480,1,,,,1,
437507,2,1,,,2,1
437534,,,2,1,2,1
437585,2,,9,,11,
437619,3,,3,,6,
437638,,,1,,1,
437688,,,1,,1,
437702,25,1,1,,26,1
437720,,,9,,9,
437735,4,,2,,6,
437800,,,1,,1,
437803,,,1,,1,
437870,1,,,,1,
437938,,,1,,1,
438011,1,,,,1,
438019,,,1,,1,
438020,,,1,,1,
438030,,,1,,1,
438068,1,1,,,1,1
438080,1,1,,,1,1
438091,,,1,,1,
438111,,,1,1,1,1
438117,,,1,,1,
438125,5,,4,,9,
438132,,,2,,2,
438215,,,1,1,1,1
438288,1,,1,,2,
438341,,,1,1,1,1
438382,2,,,,2,
438524,2,1,6,2,8,3
438532,8,,,,8,
438537,,,1,,1,
438539,,,1,,1,
438591,,,1,,1,
438601,1,1,,,1,1
438625,1,,,,1,
438652,1,,1,,2,
438667,,,1,,1,
438696,1,,,,1,
438713,2,,1,,3,
438746,2,,3,1,5,1
438793,,,11,3,11,3
438803,4,,2,,6,
438857,1,,,,1,
438877,2,,1,,3,
438896,,,1,1,1,1
438900,,,1,,1,
438912,,,1,,1,
438915,2,,3,,5,
438926,1,,,,1,
439002,,,1,,1,
439049,1,,,,1,
439059,,,1,,1,
439088,3,3,1,1,4,4
439136,,,2,,2,
439160,,,1,,1,
439211,1,1,,,1,1
439219,1,,6,1,7,1
439241,5,1,4,1,9,2
439249,,,1,,1,
439294,1,,,,1,
439349,,,1,,1,
439360,1,,,,1,
439373,4,,1,1,5,1
439413,2,,5,,7,
439452,,,1,,1,
439472,5,,,,5,
439482,1,,2,,3,
439497,,,5,3,5,3
439514,,,1,,1,
439585,1,,1,,2,
439616,,,1,,1,
439652,,,1,,1,
439679,,,1,1,1,1
439698,1,1,1,,2,1
439718,,,2,,2,
439775,1,,,,1,
439882,5,3,2,,7,3
439891,,,1,,1,
439938,,,1,,1,
439987,1,,,,1,
440066,1,,,,1,
440156,1,1,,,1,1
440172,2,1,2,1,4,2
440238,23,10,1,1,24,11
440262,,,1,1,1,1
440279,,,2,,2,
440287,,,1,,1,
440301,3,1,,,3,1
440315,,,1,,1,
440321,2,1,,,2,1
440325,,,1,,1,
440385,2,,,,2,
440395,,,1,,1,
440448,,,1,,1,
440465,1,,,,1,
440466,,,2,,2,
440477,1,,2,,3,
440487,,,1,1,1,1
440503,,,1,,1,
440512,,,1,,1,
440547,1,,,,1,
440585,,,1,,1,
440614,,,1,,1,
440677,,,1,,1,
440688,,,1,,1,
440691,1,1,,,1,1
440733,,,3,,3,
440752,,,1,,1,
440806,1,1,,,1,1
440809,,,1,,1,
440837,,,1,,1,
440846,,,1,,1,
440892,,,1,,1,
440974,,,1,,1,
440984,,,1,,1,
440990,,,1,,1,
441006,,,1,,1,
441025,,,1,,1,
441042,,,1,,1,
441103,,,1,,1,
441112,1,,,,1,
441114,,,1,,1,
441160,,,1,,1,
441231,,,1,,1,
441319,,,1,,1,
441330,,,3,,3,
441342,,,1,,1,
441405,3,2,5,2,8,4
441406,,,2,,2,
441433,1,,,,1,
441435,,,1,,1,
441437,1,1,,,1,1
441474,,,2,,2,
441482,1,,,,1,
441497,1,1,,,1,1
441509,,,1,,1,
441514,,,2,1,2,1
441537,,,4,2,4,2
441555,2,1,1,,3,1
441597,,,2,,2,
441627,1,,,,1,
441661,,,1,,1,
441668,1,,,,1,
441697,,,1,,1,
441725,,,1,,1,
441753,2,1,1,,3,1
441770,1,,,,1,
441788,6,,,,6,
441811,1,1,,,1,1
441883,,,1,,1,
441893,,,1,,1,
441899,,,1,1,1,1
441912,1,,,,1,
441936,,,2,,2,
441958,,,1,,1,
441997,1,,1,,2,
441999,,,1,,1,
442018,1,,,,1,
442065,1,,,,1,
442076,1,,,,1,
442079,1,,1,,2,
442097,1,,,,1,
442120,,,1,,1,
442134,,,1,,1,
442197,1,,1,,2,
442200,1,1,,,1,1
442253,,,2,2,2,2
442259,,,1,,1,
442308,,,1,,1,
442344,,,2,,2,
442364,,,2,1,2,1
442385,1,1,,,1,1
442394,,,1,,1,
442397,2,1,3,,5,1
442400,,,1,,1,
442412,1,,,,1,
442426,1,,,,1,
442449,1,,,,1,
442506,,,1,,1,
442585,1,1,5,1,6,2
442617,,,1,1,1,1
442646,3,,2,,5,
442650,,,1,,1,
442667,,,1,1,1,1
442690,,,1,,1,
442700,,,1,,1,
442742,,,1,,1,
442752,5,2,1,,6,2
442756,1,,,,1,
442786,,,1,,1,
442810,,,1,1,1,1
442825,,,1,,1,
442827,,,3,,3,
442843,,,1,,1,
442860,,,7,4,7,4
442865,13,3,8,,21,3
442883,,,5,,5,
442996,,,2,,2,
443008,1,,1,,2,
443036,,,1,,1,
443088,,,1,,1,
443232,4,,4,,8,
443240,1,,,,1,
443282,,,1,,1,
443337,1,,1,,2,
443346,,,2,,2,
443357,,,1,,1,
443390,,,1,,1,
443403,,,1,,1,
443474,1,,,,1,
443511,1,,,,1,
443582,,,1,1,1,1
443583,,,1,1,1,1
443634,1,,,,1,
443652,,,2,,2,
443679,,,3,,3,
443704,,,1,,1,
443732,,,1,,1,
443769,1,,1,,2,
443778,4,1,,,4,1
443803,,,2,,2,
443829,,,2,,2,
443830,1,1,,,1,1
443869,,,1,,1,
443930,,,1,,1,
443941,,,1,1,1,1
443948,,,1,,1,
443998,1,1,10,4,11,5
444003,,,2,,2,
444043,,,1,,1,
444148,2,,4,,6,
444164,,,1,,1,
444187,,,1,,1,
444233,1,,3,,4,
444276,3,,,,3,
444299,,,1,,1,
444311,,,1,,1,
444412,1,,1,1,2,1
444419,1,,,,1,
444500,,,1,,1,
444570,1,,1,,2,
444582,,,2,,2,
444627,,,1,1,1,1
444637,2,,,,2,
444639,,,1,,1,
444742,1,,,,1,
444776,,,1,,1,
444868,1,,,,1,
444869,1,,,,1,
444895,,,1,,1,
444902,,,2,,2,
444904,,,1,,1,
444923,2,2,,,2,2
444963,,,4,,4,
445003,3,,,,3,
445006,2,,,,2,
445064,2,,,,2,
445081,,,1,1,1,1
445086,1,,,,1,
445122,1,,,,1,
445157,3,,8,,11,
445216,1,,1,,2,
445224,1,1,,,1,1
445285,,,1,,1,
445328,1,,,,1,
445363,,,1,1,1,1
445421,1,,,,1,
445438,1,,,,1,
445472,9,3,1,,10,3
445481,1,1,,,1,1
445483,1,,,,1,
445523,,,1,1,1,1
445526,,,2,,2,
445564,,,4,,4,
445583,,,5,,5,
445668,,,3,,3,
445676,,,2,,2,
445680,1,,1,,2,
445773,,,5,2,5,2
445798,,,1,,1,
445801,,,1,,1,
445854,,,1,,1,
445873,,,2,1,2,1
445907,,,1,,1,
445923,,,4,,4,
445929,,,1,1,1,1
445935,,,1,,1,
445948,1,,,,1,
445967,1,,,,1,
445998,1,1,,,1,1
446019,2,,,,2,
446046,,,1,,1,
446050,,,1,,1,
446057,1,,,,1,
446071,,,1,,1,
446078,21,,,,21,
446121,,,1,,1,
446123,1,1,6,1,7,2
446128,,,1,,1,
446135,,,1,,1,
446234,,,1,,1,
446250,1,,3,,4,
446259,3,,,,3,
446261,1,,,,1,
446272,,,1,,1,
446279,14,2,17,2,31,4
446384,,,1,,1,
446430,,,1,,1,
446460,2,,,,2,
446507,,,1,,1,
446531,1,,,,1,
446606,,,2,,2,
446617,1,,,,1,
446657,,,1,,1,
446674,2,,4,,6,
446713,,,1,,1,
446723,,,4,,4,
446775,2,,,,2,
446786,1,,,,1,
446793,,,1,,1,
446795,,,1,,1,
446801,1,1,,,1,1
446919,1,,,,1,
447009,5,1,2,,7,1
447032,,,2,,2,
447064,,,8,,8,
447106,,,1,,1,
447143,,,5,,5,
447159,1,1,,,1,1
447199,1,,,,1,
447278,,,1,,1,
447317,,,1,,1,
447397,,,1,1,1,1
447412,3,,,,3,
447417,8,,4,,12,
447446,1,,1,,2,
447502,,,1,,1,
447510,,,3,,3,
447562,,,1,,1,
447582,,,1,1,1,1
447656,1,,1,,2,
447700,2,,1,,3,
447757,2,2,1,,3,2
447768,1,,,,1,
447781,1,,2,,3,
447803,,,1,1,1,1
447806,3,,6,,9,
447816,1,,,,1,
447821,,,2,1,2,1
447830,,,1,,1,
447835,2,,,,2,
447843,4,,6,,10,
447861,1,,,,1,
447864,1,1,2,1,3,2
447913,5,4,2,,7,4
447944,,,1,,1,
447946,7,,7,,14,
447987,1,,,,1,
448006,1,,1,,2,
448078,1,,,,1,
448079,1,,1,,2,
448149,3,,,,3,
448227,1,,,,1,
448229,1,,,,1,
448243,2,,,,2,
448262,1,,,,1,
448308,,,2,1,2,1
448329,5,4,1,1,6,5
448371,1,,,,1,
448445,,,2,2,2,2
448446,,,20,8,20,8
448463,1,,,,1,
448488,,,1,,1,
448505,,,1,,1,
448537,,,5,1,5,1
448548,,,1,,1,
448609,,,1,,1,
448616,,,1,,1,
448626,1,1,,,1,1
448633,,,1,1,1,1
448665,,,1,,1,
448704,8,,2,,10,
448720,,,1,,1,
448770,,,2,,2,
448806,3,,4,,7,
448830,,,1,,1,
448833,,,1,,1,
448884,,,1,,1,
448885,,,1,,1,
448948,5,2,,,5,2
448958,,,9,2,9,2
448981,1,,,,1,
449012,1,1,1,,2,1
449157,,,2,,2,
449170,,,1,,1,
449209,,,2,,2,
449298,,,1,,1,
449376,,,1,,1,
449392,1,,,,1,
449436,,,1,1,1,1
449468,,,2,,2,
449488,,,1,,1,
449508,,,1,,1,
449510,,,2,1,2,1
449546,,,1,,1,
449565,,,1,1,1,1
449593,,,1,,1,
449610,1,,,,1,
449625,,,1,1,1,1
449632,,,1,,1,
449657,,,1,,1,
449664,,,1,,1,
449679,,,1,,1,
449681,,,1,,1,
449695,,,1,,1,
449722,,,2,,2,
449789,1,,1,,2,
449863,,,2,,2,
449875,1,,1,,2,
449882,,,1,,1,
449923,,,1,,1,
449966,,,1,1,1,1
449971,,,1,,1,
449982,3,1,1,,4,1
449999,1,,1,,2,
450031,1,,,,1,
450051,1,,,,1,
450068,,,1,,1,
450074,16,11,4,2,20,13
450089,4,,3,,7,
450098,,,1,,1,
450169,1,,,,1,
450211,,,1,,1,
450218,,,1,,1,
450245,,,1,,1,
450267,1,,,,1,
450270,,,1,1,1,1
450283,,,2,1,2,1
450318,,,1,,1,
450328,4,,1,,5,
450330,1,,,,1,
450362,7,,11,,18,
450438,1,,2,,3,
450448,,,1,,1,
450470,1,1,4,1,5,2
450479,,,2,,2,
450554,,,1,,1,
450604,,,3,,3,
450636,,,1,,1,
450657,1,,2,1,3,1
450663,3,2,1,,4,2
450667,,,1,,1,
450692,,,1,1,1,1
450711,3,,,,3,
450730,,,1,,1,
450757,,,4,3,4,3
450827,3,1,,,3,1
450863,1,,,,1,
450888,,,1,1,1,1
450944,2,,,,2,
450963,,,1,,1,
450982,,,3,,3,
451005,,,1,,1,
451104,,,1,,1,
451111,3,,,,3,
451147,,,2,,2,
451161,,,1,,1,
451295,,,1,,1,
451297,,,1,,1,
451300,1,,,,1,
451327,,,1,,1,
451378,3,1,1,,4,1
451403,,,1,,1,
451518,1,,,,1,
451587,,,2,,2,
451652,,,1,,1,
451684,1,1,,,1,1
451690,,,2,,2,
451695,,,2,,2,
451703,2,1,,,2,1
451704,1,,,,1,
451744,1,1,1,,2,1
451746,1,1,1,1,2,2
451760,1,,,,1,
451777,2,,,,2,
451781,,,2,,2,
451801,1,,1,,2,
451815,,,1,,1,
451845,1,,1,,2,
451846,,,1,,1,
451848,2,,8,,10,
451870,,,1,,1,
451902,2,,1,,3,
451975,,,1,,1,
451995,1,1,1,1,2,2
451999,,,2,,2,
452013,1,,,,1,
452019,,,1,1,1,1
452030,1,1,,,1,1
452066,1,,,,1,
452118,,,1,,1,
452138,,,1,,1,
452172,,,1,1,1,1
452185,1,,,,1,
452240,,,2,1,2,1
452290,,,1,,1,
452332,3,,5,1,8,1
452395,1,,,,1,
452400,,,1,,1,
452404,,,1,,1,
452442,1,,1,,2,
452458,,,1,1,1,1
452474,2,,1,,3,
452518,3,,,,3,
452640,1,,,,1,
452677,,,2,,2,
452724,,,1,,1,
452733,2,,1,,3,
452764,1,,4,,5,
452878,,,2,1,2,1
