EID,change_number,found_change_number,if_change,if_found_change,found_diff,if_found_up
89796,2,0,1,0,,0
89812,3,0,1,0,,0
89858,7,1,1,1,90.0,1
89959,3,0,1,0,,0
90102,4,0,1,0,,0
90213,1,0,1,0,,0
90265,1,0,1,0,,0
90908,1,1,1,1,47.0,1
90966,1,0,1,0,,0
91039,6,1,1,1,2500.0,1
91060,1,0,1,0,,0
91351,2,0,1,0,,0
91368,6,1,1,1,1800.0,1
91388,1,0,1,0,,0
91679,1,0,1,0,,0
91763,44,4,1,1,16032.0,1
91934,3,0,1,0,,0
92106,6,0,1,0,,0
92245,2,0,1,0,,0
92319,1,0,1,0,,0
92659,6,0,1,0,,0
92717,11,2,1,1,199950.0,1
92935,3,0,1,0,,0
92938,4,0,1,0,,0
93230,5,0,1,0,,0
93412,5,1,1,1,-147.0,-1
94093,1,0,1,0,,0
94208,2,1,1,1,1890.0,1
94487,1,0,1,0,,0
94515,7,1,1,1,297.0,1
94563,3,2,1,1,1400.0,1
94900,1,0,1,0,,0
94922,3,0,1,0,,0
95305,8,1,1,1,4000.0,1
95373,1,1,1,1,109.0,1
95455,1,0,1,0,,0
95677,3,0,1,0,,0
95859,1,0,1,0,,0
96057,2,0,1,0,,0
96285,1,0,1,0,,0
96514,3,0,1,0,,0
96836,1,0,1,0,,0
96892,6,0,1,0,,0
96942,2,0,1,0,,0
97084,2,0,1,0,,0
97241,24,0,1,0,,0
97298,3,2,1,1,600.0,1
97443,1,0,1,0,,0
97542,5,0,1,0,,0
97668,1,0,1,0,,0
97739,3,0,1,0,,0
97804,4,0,1,0,,0
97893,3,0,1,0,,0
97906,3,1,1,1,4000.0,1
98057,1,0,1,0,,0
98192,20,0,1,0,,0
98309,1,0,1,0,,0
98745,1,0,1,0,,0
98749,1,0,1,0,,0
98950,6,0,1,0,,0
100008,4,0,1,0,,0
100186,1,0,1,0,,0
100283,3,0,1,0,,0
100484,2,0,1,0,,0
100523,1,0,1,0,,0
100594,4,0,1,0,,0
100708,2,0,1,0,,0
100733,1,0,1,0,,0
101453,5,0,1,0,,0
101590,1,0,1,0,,0
101811,1,0,1,0,,0
101950,2,0,1,0,,0
102522,3,0,1,0,,0
102623,2,1,1,1,200.0,1
102653,1,0,1,0,,0
102727,1,0,1,0,,0
102748,1,0,1,0,,0
102773,5,0,1,0,,0
102938,4,0,1,0,,0
103246,3,1,1,1,190.0,1
103258,1,0,1,0,,0
103296,4,0,1,0,,0
103412,1,0,1,0,,0
103474,1,0,1,0,,0
103542,1,0,1,0,,0
103920,6,0,1,0,,0
104015,5,2,1,1,1980.0,1
104180,4,0,1,0,,0
104935,1,1,1,1,500.0,1
105201,1,0,1,0,,0
105216,2,0,1,0,,0
105364,1,1,1,1,990.0,1
105638,1,1,1,1,800.0,1
105996,4,0,1,0,,0
106066,5,1,1,1,97.0,1
106208,6,0,1,0,,0
106639,2,0,1,0,,0
106806,2,1,1,1,450.0,1
107026,5,0,1,0,,0
107232,7,1,1,1,280.0,1
107440,1,0,1,0,,0
107450,1,0,1,0,,0
107483,2,0,1,0,,0
107503,4,0,1,0,,0
107713,1,0,1,0,,0
107822,2,0,1,0,,0
108056,1,0,1,0,,0
108251,1,0,1,0,,0
108670,1,0,1,0,,0
109497,3,0,1,0,,0
109527,5,0,1,0,,0
109763,5,0,1,0,,0
109830,3,1,1,1,-1900.0,-1
109905,1,0,1,0,,0
110332,1,0,1,0,,0
110338,3,1,1,1,450.0,1
110487,1,0,1,0,,0
110743,8,0,1,0,,0
111334,1,0,1,0,,0
111436,2,0,1,0,,0
111660,5,0,1,0,,0
111698,7,2,1,1,94.0,1
112184,6,1,1,1,290.0,1
112240,2,0,1,0,,0
112348,1,0,1,0,,0
112716,3,0,1,0,,0
112840,34,4,1,1,1800.0,1
112933,1,0,1,0,,0
112944,1,0,1,0,,0
113515,1,0,1,0,,0
113635,1,0,1,0,,0
113731,14,1,1,1,53.0,1
113825,1,0,1,0,,0
113965,5,1,1,1,70.0,1
114131,3,0,1,0,,0
114224,2,1,1,1,97.0,1
114454,2,0,1,0,,0
114456,8,0,1,0,,0
114607,2,0,1,0,,0
114750,4,1,1,1,50.0,1
114858,3,0,1,0,,0
114911,5,0,1,0,,0
114937,4,1,1,1,-243.20000000000005,-1
114941,1,0,1,0,,0
114963,6,2,1,1,490.0,1
115204,1,0,1,0,,0
115340,1,0,1,0,,0
115639,1,0,1,0,,0
115727,3,0,1,0,,0
115779,1,0,1,0,,0
115784,1,0,1,0,,0
115882,4,2,1,1,916.0,1
115961,3,0,1,0,,0
116362,1,0,1,0,,0
116543,3,1,1,1,90.0,1
116846,4,0,1,0,,0
116908,10,1,1,1,400.0,1
117126,2,1,1,1,940.0,1
117285,3,0,1,0,,0
117635,2,1,1,1,2800.0,1
117694,1,0,1,0,,0
117720,2,0,1,0,,0
117898,1,0,1,0,,0
117948,3,0,1,0,,0
118027,1,0,1,0,,0
118347,1,0,1,0,,0
118366,11,1,1,1,900.0,1
118541,1,0,1,0,,0
118544,1,0,1,0,,0
118620,1,0,1,0,,0
118785,2,1,1,1,40.0,1
119172,1,1,1,1,510.0,1
119555,3,2,1,1,300.0,1
119774,1,0,1,0,,0
119932,9,0,1,0,,0
120175,4,0,1,0,,0
120291,1,1,1,1,2000.0,1
120310,6,2,1,1,800.0,1
120397,5,2,1,1,602.0,1
120751,4,0,1,0,,0
121092,8,1,1,1,20.0,1
121107,5,1,1,1,90.0,1
121180,2,0,1,0,,0
121258,6,1,1,1,97.0,1
121456,1,0,1,0,,0
121857,6,1,1,1,1995.0,1
121896,3,0,1,0,,0
121967,5,1,1,1,140.0,1
122142,8,0,1,0,,0
123075,3,1,1,1,560.0,1
123207,2,0,1,0,,0
123486,1,0,1,0,,0
123799,2,1,1,1,80.0,1
123908,1,0,1,0,,0
124007,1,0,1,0,,0
124102,2,0,1,0,,0
124202,5,0,1,0,,0
124263,9,2,1,1,194.0,1
124489,1,1,1,1,150.0,1
124875,5,2,1,1,980.0,1
125041,2,1,1,1,80.0,1
125812,2,0,1,0,,0
125831,3,1,1,1,950.0,1
125941,1,0,1,0,,0
126032,2,0,1,0,,0
126062,1,0,1,0,,0
126373,1,0,1,0,,0
126485,1,0,1,0,,0
126492,1,0,1,0,,0
126537,8,0,1,0,,0
126623,2,0,1,0,,0
126793,4,1,1,1,50.0,1
127017,3,0,1,0,,0
127797,1,0,1,0,,0
127808,3,0,1,0,,0
128499,2,0,1,0,,0
128591,3,0,1,0,,0
129804,1,0,1,0,,0
129829,1,0,1,0,,0
129882,2,0,1,0,,0
129933,5,0,1,0,,0
130873,1,0,1,0,,0
131139,3,0,1,0,,0
131344,2,0,1,0,,0
131414,2,1,1,1,47.0,1
131497,1,0,1,0,,0
131592,2,0,1,0,,0
131694,4,0,1,0,,0
131726,3,0,1,0,,0
132499,2,1,1,1,800.0,1
132629,1,0,1,0,,0
132951,2,0,1,0,,0
133008,1,0,1,0,,0
133018,3,0,1,0,,0
133059,3,2,1,1,900.0,1
133447,3,0,1,0,,0
133840,10,1,1,1,9990.0,1
134199,5,0,1,0,,0
134254,4,1,1,1,1278.0,1
134479,7,0,1,0,,0
134574,1,0,1,0,,0
135150,6,0,1,0,,0
135711,1,0,1,0,,0
136134,1,0,1,0,,0
136539,3,0,1,0,,0
136639,4,0,1,0,,0
137100,1,0,1,0,,0
137194,2,0,1,0,,0
137813,1,0,1,0,,0
137832,6,0,1,0,,0
138313,1,0,1,0,,0
138596,2,0,1,0,,0
138791,1,0,1,0,,0
138965,3,0,1,0,,0
139038,5,0,1,0,,0
139238,3,0,1,0,,0
139720,3,1,1,1,70.0,1
139966,1,0,1,0,,0
140367,1,0,1,0,,0
140555,1,0,1,0,,0
140579,2,0,1,0,,0
140759,8,1,1,1,400.0,1
140806,3,1,1,1,500.0,1
140995,1,0,1,0,,0
141084,2,0,1,0,,0
141092,1,0,1,0,,0
141103,8,0,1,0,,0
141456,8,1,1,1,797.0,1
141528,5,2,1,1,75.0,1
141932,1,0,1,0,,0
142287,1,0,1,0,,0
142437,9,4,1,1,340.0,1
143030,1,0,1,0,,0
143039,1,1,1,1,90.0,1
143098,2,1,1,1,-700.0,-1
143287,2,1,1,1,100.0,1
143568,1,0,1,0,,0
143743,2,0,1,0,,0
143779,3,0,1,0,,0
144078,5,1,1,1,150.0,1
144081,2,1,1,1,900.0,1
144231,6,0,1,0,,0
144232,3,0,1,0,,0
144325,2,1,1,1,1000.0,1
144699,3,2,1,1,2450.0,1
144771,1,0,1,0,,0
145117,2,1,1,1,190.0,1
145271,1,0,1,0,,0
145453,5,1,1,1,495.0,1
145658,3,1,1,1,900.0,1
145792,10,2,1,1,180.0,1
145794,1,0,1,0,,0
145810,6,0,1,0,,0
145858,4,0,1,0,,0
146116,1,0,1,0,,0
146214,5,1,1,1,400.0,1
146586,3,0,1,0,,0
146706,1,0,1,0,,0
146724,2,0,1,0,,0
146837,1,0,1,0,,0
146911,1,0,1,0,,0
147045,4,0,1,0,,0
147350,1,0,1,0,,0
147366,4,2,1,1,-60.0,-1
147387,1,0,1,0,,0
147670,4,0,1,0,,0
147704,4,0,1,0,,0
147861,2,0,1,0,,0
147870,2,0,1,0,,0
147912,1,0,1,0,,0
148557,1,0,1,0,,0
148586,13,3,1,1,11950.0,1
148793,6,0,1,0,,0
148866,5,0,1,0,,0
149054,5,0,1,0,,0
149491,1,0,1,0,,0
149649,3,0,1,0,,0
149688,4,2,1,1,4950.0,1
150048,1,0,1,0,,0
150144,5,1,1,1,900.0,1
150176,5,2,1,1,1400.0,1
150268,1,0,1,0,,0
150301,4,0,1,0,,0
150361,18,6,1,1,600.0,1
150536,1,0,1,0,,0
150625,1,0,1,0,,0
151057,1,0,1,0,,0
151119,1,0,1,0,,0
151185,2,1,1,1,50.0,1
151358,2,0,1,0,,0
151587,1,0,1,0,,0
151763,1,0,1,0,,0
152017,1,0,1,0,,0
152063,3,0,1,0,,0
152102,5,1,1,1,100.0,1
152180,1,0,1,0,,0
152288,1,0,1,0,,0
152494,5,0,1,0,,0
152658,7,2,1,1,2000.0,1
153031,1,0,1,0,,0
153161,2,0,1,0,,0
153268,2,2,1,1,150.0,1
153452,2,0,1,0,,0
153497,12,4,1,1,84.0,1
153677,1,1,1,1,20.0,1
153762,2,0,1,0,,0
154016,7,0,1,0,,0
154064,1,0,1,0,,0
154211,1,1,1,1,700.0,1
154628,2,1,1,1,2997.0,1
154750,3,2,1,1,-4.0,-1
154819,1,0,1,0,,0
154847,3,1,1,1,1000.0,1
154870,1,0,1,0,,0
154906,2,0,1,0,,0
155095,7,1,1,1,90.0,1
155269,1,0,1,0,,0
155470,6,0,1,0,,0
155528,1,0,1,0,,0
155533,1,0,1,0,,0
155646,1,0,1,0,,0
155657,10,1,1,1,150.0,1
155752,1,0,1,0,,0
156512,2,1,1,1,10.0,1
156594,7,2,1,1,130.0,1
156721,7,1,1,1,90.0,1
156959,1,0,1,0,,0
157096,6,0,1,0,,0
157270,1,0,1,0,,0
157375,1,1,1,1,950.0,1
157405,1,0,1,0,,0
157864,10,3,1,1,10994.0,1
157968,1,0,1,0,,0
158028,2,0,1,0,,0
158072,1,1,1,1,290.0,1
158702,5,2,1,1,1194.0,1
158845,1,0,1,0,,0
158969,1,0,1,0,,0
159070,12,0,1,0,,0
159179,3,1,1,1,800.0,1
159398,2,0,1,0,,0
159420,3,1,1,1,900.0,1
160050,1,0,1,0,,0
160348,2,2,1,1,9000.0,1
160459,2,0,1,0,,0
160719,7,1,1,1,250.0,1
160997,1,0,1,0,,0
161304,3,1,1,1,2950.0,1
161408,3,0,1,0,,0
161516,6,0,1,0,,0
161535,3,0,1,0,,0
161547,2,0,1,0,,0
161810,1,0,1,0,,0
161904,1,0,1,0,,0
161920,2,1,1,1,90.0,1
162176,10,1,1,1,10.0,1
162478,5,1,1,1,4700.0,1
162584,2,0,1,0,,0
162971,7,0,1,0,,0
163354,4,1,1,1,900.0,1
163457,3,1,1,1,50.0,1
163782,1,0,1,0,,0
163960,1,0,1,0,,0
164098,1,1,1,1,900.0,1
164348,5,0,1,0,,0
164443,6,1,1,1,199.9,1
165111,3,0,1,0,,0
165199,1,0,1,0,,0
165539,2,0,1,0,,0
166207,3,2,1,1,2000.0,1
166229,1,0,1,0,,0
166255,2,0,1,0,,0
166584,1,0,1,0,,0
167485,1,0,1,0,,0
167694,2,1,1,1,450.0,1
167782,1,0,1,0,,0
168087,1,0,1,0,,0
168175,1,0,1,0,,0
168178,1,0,1,0,,0
168253,10,2,1,1,320.0,1
168261,1,0,1,0,,0
168445,1,0,1,0,,0
168540,11,1,1,1,190.0,1
168720,1,1,1,1,150.0,1
168873,1,0,1,0,,0
168901,1,0,1,0,,0
169050,4,0,1,0,,0
169375,3,1,1,1,60.0,1
169500,17,6,1,1,1723.3982400000023,1
169516,6,1,1,1,490.0,1
169611,6,1,1,1,290.0,1
169803,3,1,1,1,150.0,1
169902,1,0,1,0,,0
170103,1,0,1,0,,0
170114,2,0,1,0,,0
170436,2,0,1,0,,0
170882,1,0,1,0,,0
171036,4,0,1,0,,0
171083,13,3,1,1,320.0,1
171371,2,0,1,0,,0
171662,4,1,1,1,90.0,1
171759,1,0,1,0,,0
171883,1,0,1,0,,0
172041,6,0,1,0,,0
172427,7,2,1,1,14000.0,1
172454,1,0,1,0,,0
172621,1,1,1,1,97.0,1
172742,4,1,1,1,50.0,1
172862,3,0,1,0,,0
173607,2,0,1,0,,0
173703,2,0,1,0,,0
173732,1,0,1,0,,0
173763,3,1,1,1,40.0,1
173815,1,0,1,0,,0
173902,1,0,1,0,,0
173944,1,0,1,0,,0
173976,1,0,1,0,,0
174258,1,0,1,0,,0
174281,2,0,1,0,,0
174387,1,0,1,0,,0
174651,1,0,1,0,,0
174708,2,0,1,0,,0
174722,2,1,1,1,100.0,1
175085,2,0,1,0,,0
175221,1,0,1,0,,0
175515,6,0,1,0,,0
175706,5,0,1,0,,0
176268,7,4,1,1,4000.0,1
176350,1,0,1,0,,0
176367,14,3,1,1,248.92589999999996,1
176651,1,0,1,0,,0
176665,4,0,1,0,,0
176675,6,0,1,0,,0
176681,4,0,1,0,,0
176790,3,0,1,0,,0
176837,1,0,1,0,,0
177013,1,0,1,0,,0
177098,8,1,1,1,90.0,1
177358,1,1,1,1,1000.0,1
177538,1,0,1,0,,0
177546,2,1,1,1,500.0,1
177956,1,0,1,0,,0
177974,5,0,1,0,,0
178028,1,0,1,0,,0
178098,1,0,1,0,,0
178219,2,1,1,1,100.0,1
178560,2,1,1,1,500.0,1
178771,1,0,1,0,,0
178824,4,0,1,0,,0
179104,3,0,1,0,,0
179152,1,0,1,0,,0
179429,1,0,1,0,,0
179437,2,0,1,0,,0
179886,3,2,1,1,580.0,1
179958,2,0,1,0,,0
180036,2,0,1,0,,0
180085,2,0,1,0,,0
180114,1,0,1,0,,0
180623,2,0,1,0,,0
180784,2,1,1,1,7.0,1
180890,1,0,1,0,,0
181081,1,0,1,0,,0
181135,7,0,1,0,,0
181281,2,0,1,0,,0
181497,2,0,1,0,,0
181519,1,0,1,0,,0
181586,2,1,1,1,90.0,1
181615,2,0,1,0,,0
181658,1,0,1,0,,0
181690,2,0,1,0,,0
181691,5,0,1,0,,0
181709,1,0,1,0,,0
181799,4,0,1,0,,0
181841,1,0,1,0,,0
181998,1,0,1,0,,0
182205,6,2,1,1,290.0,1
182763,1,0,1,0,,0
182886,2,0,1,0,,0
182960,1,0,1,0,,0
183004,1,0,1,0,,0
183153,1,1,1,1,195.0,1
183343,3,0,1,0,,0
184759,1,0,1,0,,0
185305,3,0,1,0,,0
186039,6,3,1,1,2400.0,1
186097,4,0,1,0,,0
186113,2,0,1,0,,0
186407,1,0,1,0,,0
186476,3,0,1,0,,0
186533,2,0,1,0,,0
186546,3,2,1,1,100.0,1
186796,1,0,1,0,,0
187222,2,0,1,0,,0
187295,1,0,1,0,,0
187574,1,0,1,0,,0
187677,4,0,1,0,,0
187807,1,0,1,0,,0
187971,2,0,1,0,,0
188421,3,0,1,0,,0
188602,3,0,1,0,,0
188627,5,0,1,0,,0
188932,1,0,1,0,,0
189015,2,0,1,0,,0
189145,6,1,1,1,-50.0,-1
189234,4,1,1,1,800.0,1
189432,1,0,1,0,,0
189579,1,0,1,0,,0
189598,1,0,1,0,,0
189826,2,0,1,0,,0
189983,6,0,1,0,,0
190048,1,0,1,0,,0
190172,3,0,1,0,,0
190278,1,0,1,0,,0
190305,1,0,1,0,,0
190312,1,0,1,0,,0
190422,1,0,1,0,,0
190447,4,2,1,1,3000.0,1
190605,1,0,1,0,,0
190661,1,0,1,0,,0
190920,4,0,1,0,,0
191003,1,0,1,0,,0
191168,1,0,1,0,,0
191262,1,0,1,0,,0
191330,1,0,1,0,,0
191860,2,0,1,0,,0
191880,1,0,1,0,,0
192645,1,0,1,0,,0
192718,16,4,1,1,3600.0,1
192811,4,0,1,0,,0
192815,7,1,1,1,490.0,1
192836,1,0,1,0,,0
192968,7,1,1,1,150.0,1
192988,1,0,1,0,,0
193097,1,0,1,0,,0
193118,3,0,1,0,,0
193258,1,0,1,0,,0
193555,2,0,1,0,,0
193726,1,0,1,0,,0
193729,5,1,1,1,190.0,1
193761,1,0,1,0,,0
193842,2,0,1,0,,0
193918,2,0,1,0,,0
194111,1,0,1,0,,0
194286,2,1,1,1,2.3000000000000007,1
194320,3,1,1,1,99.0,1
194447,1,0,1,0,,0
194487,1,0,1,0,,0
194491,1,0,1,0,,0
194699,7,2,1,1,22500.0,1
195224,2,1,1,1,440.0,1
195336,2,1,1,1,200.0,1
195351,1,0,1,0,,0
195600,1,0,1,0,,0
195776,3,0,1,0,,0
195797,1,0,1,0,,0
195872,13,0,1,0,,0
196031,2,0,1,0,,0
196556,1,0,1,0,,0
196666,1,0,1,0,,0
197073,1,0,1,0,,0
197217,5,3,1,1,910.0,1
197245,3,0,1,0,,0
197445,1,0,1,0,,0
197801,1,0,1,0,,0
197907,4,1,1,1,40.0,1
197994,1,0,1,0,,0
198116,3,0,1,0,,0
198243,1,0,1,0,,0
198288,4,0,1,0,,0
199164,2,0,1,0,,0
199331,2,0,1,0,,0
199543,4,2,1,1,194.0,1
199694,12,4,1,1,26.666800000000023,1
199736,4,0,1,0,,0
199825,1,0,1,0,,0
200004,1,1,1,1,100.0,1
200474,2,0,1,0,,0
200475,2,1,1,1,850.0,1
200734,3,1,1,1,90.0,1
200739,1,0,1,0,,0
200858,2,0,1,0,,0
200881,1,0,1,0,,0
201052,11,1,1,1,60.0,1
201080,2,0,1,0,,0
201228,3,1,1,1,-410.0,-1
201354,3,0,1,0,,0
201366,1,0,1,0,,0
201565,1,0,1,0,,0
201808,2,0,1,0,,0
201931,16,4,1,1,200.0,1
202190,1,0,1,0,,0
202360,5,0,1,0,,0
202467,3,2,1,1,1980.0,1
202638,2,0,1,0,,0
202865,2,0,1,0,,0
202897,1,0,1,0,,0
203112,4,0,1,0,,0
203321,1,0,1,0,,0
203464,4,1,1,1,590.0,1
203750,2,0,1,0,,0
204019,2,0,1,0,,0
204117,1,0,1,0,,0
204356,1,1,1,1,900.0,1
204671,8,0,1,0,,0
205257,1,0,1,0,,0
205676,6,1,1,1,90.0,1
206512,6,0,1,0,,0
206633,1,1,1,1,97.0,1
206985,1,0,1,0,,0
207173,2,0,1,0,,0
207181,3,0,1,0,,0
207429,5,0,1,0,,0
207505,3,0,1,0,,0
207566,1,0,1,0,,0
207581,2,0,1,0,,0
207720,1,0,1,0,,0
207832,1,0,1,0,,0
208036,3,0,1,0,,0
208067,1,0,1,0,,0
208167,1,0,1,0,,0
208442,1,0,1,0,,0
208525,2,0,1,0,,0
208538,1,0,1,0,,0
208625,1,0,1,0,,0
208681,5,1,1,1,4000.0,1
208766,2,0,1,0,,0
208887,1,0,1,0,,0
209051,2,0,1,0,,0
209156,2,0,1,0,,0
209201,3,0,1,0,,0
209283,5,1,1,1,250.0,1
210598,30,0,1,0,,0
211101,2,0,1,0,,0
211104,1,0,1,0,,0
211279,1,0,1,0,,0
211285,1,0,1,0,,0
211784,1,1,1,1,950.0,1
211999,1,0,1,0,,0
212172,1,0,1,0,,0
212578,5,1,1,1,100.0,1
212595,1,1,1,1,401.0,1
212638,1,0,1,0,,0
212799,1,1,1,1,250.0,1
212875,4,0,1,0,,0
212986,6,1,1,1,-2400.0,-1
213125,3,1,1,1,190.0,1
213223,1,1,1,1,400.0,1
213264,4,2,1,1,394.0,1
213278,5,1,1,1,125.0,1
213366,1,0,1,0,,0
213390,2,0,1,0,,0
213396,1,0,1,0,,0
213627,7,0,1,0,,0
213848,1,0,1,0,,0
213953,1,0,1,0,,0
213996,1,0,1,0,,0
214026,1,0,1,0,,0
214273,1,0,1,0,,0
214345,1,0,1,0,,0
214451,1,0,1,0,,0
214553,2,0,1,0,,0
214647,1,0,1,0,,0
214690,1,0,1,0,,0
215111,1,0,1,0,,0
215639,1,0,1,0,,0
215677,1,0,1,0,,0
215804,3,0,1,0,,0
215825,1,0,1,0,,0
216045,1,0,1,0,,0
216050,1,0,1,0,,0
216305,3,1,1,1,97.9,1
216553,1,0,1,0,,0
216554,4,2,1,1,180.0,1
216892,1,0,1,0,,0
217188,1,0,1,0,,0
217330,1,0,1,0,,0
217362,1,0,1,0,,0
217365,4,0,1,0,,0
217529,1,0,1,0,,0
217920,5,0,1,0,,0
217985,2,0,1,0,,0
218095,1,0,1,0,,0
218314,4,1,1,1,909.0,1
218339,6,0,1,0,,0
218366,1,0,1,0,,0
218428,5,1,1,1,4000.0,1
218575,3,2,1,1,6000.0,1
218582,12,0,1,0,,0
218774,1,0,1,0,,0
218877,8,0,1,0,,0
219346,1,0,1,0,,0
219529,2,0,1,0,,0
219611,3,0,1,0,,0
220691,2,0,1,0,,0
221001,7,0,1,0,,0
221007,6,1,1,1,1750.0,1
221035,1,0,1,0,,0
221621,1,0,1,0,,0
221722,10,1,1,1,90.0,1
221848,6,0,1,0,,0
221924,1,0,1,0,,0
221964,4,0,1,0,,0
222103,4,0,1,0,,0
222558,3,0,1,0,,0
222637,1,0,1,0,,0
222643,2,0,1,0,,0
222693,1,0,1,0,,0
223198,3,1,1,1,200.0,1
223288,3,0,1,0,,0
223321,1,0,1,0,,0
224351,68,4,1,1,199960.0,1
224479,1,0,1,0,,0
224526,1,0,1,0,,0
224726,4,1,1,1,1000.0,1
224751,1,0,1,0,,0
225186,2,0,1,0,,0
225950,3,1,1,1,20.0,1
226146,5,0,1,0,,0
226277,1,0,1,0,,0
226471,12,3,1,1,844.0,1
226650,3,0,1,0,,0
226859,1,0,1,0,,0
226936,1,0,1,0,,0
227054,4,0,1,0,,0
227137,1,0,1,0,,0
227178,2,0,1,0,,0
227327,2,0,1,0,,0
227722,5,0,1,0,,0
228321,5,1,1,1,450.0,1
228324,6,1,1,1,50.0,1
228756,7,0,1,0,,0
228782,4,2,1,1,980.0,1
228857,1,0,1,0,,0
228998,3,0,1,0,,0
229185,3,1,1,1,250.0,1
229310,6,0,1,0,,0
229313,3,1,1,1,237445.43459999998,1
229349,1,0,1,0,,0
229414,1,0,1,0,,0
229817,1,0,1,0,,0
229836,2,0,1,0,,0
229992,9,1,1,1,1000.0,1
230202,3,0,1,0,,0
230258,7,2,1,1,6130.0,1
230460,1,0,1,0,,0
230907,2,0,1,0,,0
230910,6,1,1,1,200.0,1
230925,1,0,1,0,,0
231414,7,0,1,0,,0
231465,4,0,1,0,,0
231492,1,0,1,0,,0
231608,6,0,1,0,,0
232167,2,2,1,1,490.0,1
232340,1,0,1,0,,0
232358,7,1,1,1,2.142857000000001,1
232519,1,0,1,0,,0
232726,4,1,1,1,490.0,1
232812,1,0,1,0,,0
232873,7,1,1,1,90.0,1
233244,14,2,1,1,4699.0,1
233702,1,0,1,0,,0
233775,1,0,1,0,,0
233945,1,0,1,0,,0
234009,1,0,1,0,,0
234056,1,0,1,0,,0
234170,3,0,1,0,,0
234270,1,0,1,0,,0
234276,9,0,1,0,,0
234470,1,0,1,0,,0
234538,2,0,1,0,,0
234653,1,0,1,0,,0
234676,9,3,1,1,274.41709999999966,1
234710,4,2,1,1,94.0,1
234932,1,0,1,0,,0
235001,2,0,1,0,,0
235160,3,0,1,0,,0
235161,8,0,1,0,,0
235228,1,0,1,0,,0
235323,3,1,1,1,40.0,1
235352,1,0,1,0,,0
235524,3,1,1,1,800.0,1
235542,8,1,1,1,98.0,1
235929,1,0,1,0,,0
235967,2,0,1,0,,0
235971,2,0,1,0,,0
236007,1,0,1,0,,0
236676,1,0,1,0,,0
237335,1,0,1,0,,0
237697,3,0,1,0,,0
238131,7,0,1,0,,0
238413,2,0,1,0,,0
238481,4,1,1,1,1200.0,1
238484,3,0,1,0,,0
238508,3,0,1,0,,0
238775,1,0,1,0,,0
238980,3,1,1,1,-4000.0,-1
239139,1,0,1,0,,0
239525,14,0,1,0,,0
239567,3,1,1,1,2.0,1
239656,2,0,1,0,,0
239748,1,0,1,0,,0
239757,1,0,1,0,,0
239892,2,0,1,0,,0
239898,6,0,1,0,,0
239911,10,2,1,1,4000.0,1
240049,4,0,1,0,,0
240609,5,1,1,1,1199.6,1
240784,1,0,1,0,,0
241047,1,1,1,1,420.0,1
241602,1,1,1,1,190.0,1
241748,2,0,1,0,,0
241879,3,0,1,0,,0
242420,1,0,1,0,,0
242837,1,0,1,0,,0
242901,2,2,1,1,1400.0,1
242922,1,0,1,0,,0
242925,4,2,1,1,94.0,1
243071,3,0,1,0,,0
243167,4,1,1,1,100.0,1
243267,2,1,1,1,900.0,1
243366,4,2,1,1,300.0,1
243485,1,0,1,0,,0
243586,9,2,1,1,10000.0,1
243602,1,0,1,0,,0
243955,1,0,1,0,,0
243977,3,0,1,0,,0
244027,2,1,1,1,450.0,1
244202,1,0,1,0,,0
244405,2,0,1,0,,0
244417,1,0,1,0,,0
244459,1,0,1,0,,0
244488,1,1,1,1,650.0,1
244778,8,0,1,0,,0
245486,3,0,1,0,,0
245621,1,0,1,0,,0
245725,6,1,1,1,1090.0,1
245803,2,1,1,1,270.0,1
245922,4,0,1,0,,0
246010,1,0,1,0,,0
246399,5,0,1,0,,0
246430,1,0,1,0,,0
246796,3,0,1,0,,0
246809,1,0,1,0,,0
246935,2,0,1,0,,0
246987,5,1,1,1,900.0,1
247042,1,0,1,0,,0
247140,1,1,1,1,950.0,1
247260,2,0,1,0,,0
247287,2,0,1,0,,0
247333,4,0,1,0,,0
247412,1,0,1,0,,0
247836,1,0,1,0,,0
248025,4,1,1,1,-257.653,-1
248171,1,0,1,0,,0
248172,8,4,1,1,200.0,1
248543,3,0,1,0,,0
248575,1,0,1,0,,0
248721,7,2,1,1,800.0,1
248837,10,3,1,1,1300.0,1
249825,1,1,1,1,90.0,1
249851,4,4,1,1,204.0,1
250273,1,0,1,0,,0
250279,1,0,1,0,,0
250366,2,0,1,0,,0
250447,9,1,1,1,,0
250810,5,0,1,0,,0
251095,1,0,1,0,,0
251165,2,0,1,0,,0
251234,2,1,1,1,90.0,1
251308,6,1,1,1,450.0,1
251382,1,0,1,0,,0
251491,3,0,1,0,,0
251658,11,2,1,1,160.2736249999998,1
251664,2,1,1,1,100.0,1
251724,2,0,1,0,,0
251833,1,0,1,0,,0
252003,3,0,1,0,,0
252007,2,1,1,1,450.0,1
252033,9,1,1,1,97.0,1
252243,3,0,1,0,,0
252299,1,0,1,0,,0
252342,6,0,1,0,,0
252874,1,0,1,0,,0
252950,4,0,1,0,,0
252982,8,4,1,1,1800.0,1
253056,4,1,1,1,50.0,1
253064,2,0,1,0,,0
253089,1,1,1,1,290.0,1
253189,2,0,1,0,,0
253537,5,1,1,1,97.0,1
253750,1,0,1,0,,0
253848,11,3,1,1,1400.0,1
253903,3,1,1,1,550.0,1
254113,5,3,1,1,144.0,1
