EID,BR_COUNT,NORMAL_BR,END_BR,WS_BR,BS_BR,BS_NORMAL_BR,BS_END_BR,WS_NORMAL_BR,WS_END_BR,BRLIVE,BS_END_BR_LIVE,WS_END_BR_LIVE,BRLIVE_AVG,BS_END_BR_LIVE_AVG,WS_END_BR_LIVE_AVG
411819,1,1,0,1,0,0,0,1,0,,,,,,
411830,1,1,0,0,1,1,0,0,0,,,,,,
411872,1,1,0,0,1,1,0,0,0,,,,,,
411887,1,0,1,1,0,0,0,0,1,4.0,0.0,4.0,4.0,,4.0
411945,2,0,2,0,2,0,2,0,0,8.0,8.0,0.0,4.0,4.0,
411995,1,1,0,0,1,1,0,0,0,,,,,,
412011,3,3,0,2,1,1,0,2,0,,,,,,
412015,9,2,7,1,8,2,6,0,1,28.0,23.0,5.0,4.0,3.8333333333333335,5.0
412017,1,0,1,0,1,0,1,0,0,3.0,3.0,0.0,3.0,3.0,
412034,1,1,0,1,0,0,0,1,0,,,,,,
412052,1,1,0,1,0,0,0,1,0,,,,,,
412058,1,1,0,0,1,1,0,0,0,,,,,,
412060,1,1,0,0,1,1,0,0,0,,,,,,
412109,1,1,0,1,0,0,0,1,0,,,,,,
412158,1,1,0,0,1,1,0,0,0,,,,,,
412166,1,1,0,0,1,1,0,0,0,,,,,,
412183,1,1,0,0,1,1,0,0,0,,,,,,
412196,1,0,1,0,1,0,1,0,0,10.0,10.0,0.0,10.0,10.0,
412198,1,1,0,0,1,1,0,0,0,,,,,,
412329,3,1,2,2,1,0,1,1,1,4.0,4.0,0.0,2.0,4.0,0.0
412349,17,15,2,0,17,15,2,0,0,6.0,6.0,0.0,3.0,3.0,
412408,1,0,1,0,1,0,1,0,0,1.0,1.0,0.0,1.0,1.0,
412411,1,0,1,0,1,0,1,0,0,1.0,1.0,0.0,1.0,1.0,
412468,2,0,2,2,0,0,0,0,2,4.0,0.0,4.0,2.0,,2.0
412485,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
412554,1,1,0,0,1,1,0,0,0,,,,,,
412575,1,0,1,0,1,0,1,0,0,3.0,3.0,0.0,3.0,3.0,
412578,1,0,1,1,0,0,0,0,1,2.0,0.0,2.0,2.0,,2.0
412604,1,0,1,1,0,0,0,0,1,1.0,0.0,1.0,1.0,,1.0
412639,1,1,0,0,1,1,0,0,0,,,,,,
412650,1,0,1,1,0,0,0,0,1,3.0,0.0,3.0,3.0,,3.0
412660,1,1,0,0,1,1,0,0,0,,,,,,
412663,1,1,0,0,1,1,0,0,0,,,,,,
412753,1,1,0,0,1,1,0,0,0,,,,,,
412877,1,1,0,1,0,0,0,1,0,,,,,,
412905,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
412911,1,0,1,0,1,0,1,0,0,5.0,5.0,0.0,5.0,5.0,
412945,2,1,1,0,2,1,1,0,0,4.0,4.0,0.0,4.0,4.0,
413020,1,0,1,0,1,0,1,0,0,10.0,10.0,0.0,10.0,10.0,
413030,6,0,6,6,0,0,0,0,6,30.0,0.0,30.0,5.0,,5.0
413161,2,0,2,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
413183,1,0,1,0,1,0,1,0,0,3.0,3.0,0.0,3.0,3.0,
413189,4,1,3,1,3,1,2,0,1,8.0,5.0,3.0,2.6666666666666665,2.5,3.0
413192,2,1,1,2,0,0,0,1,1,0.0,0.0,0.0,0.0,,0.0
413206,1,0,1,1,0,0,0,0,1,1.0,0.0,1.0,1.0,,1.0
413219,21,14,7,18,3,3,0,11,7,34.0,0.0,34.0,4.857142857142857,,4.857142857142857
413222,3,3,0,3,0,0,0,3,0,,,,,,
413233,1,0,1,0,1,0,1,0,0,1.0,1.0,0.0,1.0,1.0,
413237,6,6,0,3,3,3,0,3,0,,,,,,
413245,2,1,1,2,0,0,0,1,1,4.0,0.0,4.0,4.0,,4.0
413252,1,0,1,0,1,0,1,0,0,5.0,5.0,0.0,5.0,5.0,
413278,1,1,0,1,0,0,0,1,0,,,,,,
413304,1,1,0,0,1,1,0,0,0,,,,,,
413387,1,1,0,0,1,1,0,0,0,,,,,,
413418,1,1,0,0,1,1,0,0,0,,,,,,
413423,1,1,0,0,1,1,0,0,0,,,,,,
413469,4,1,3,4,0,0,0,1,3,14.0,0.0,14.0,4.666666666666667,,4.666666666666667
413473,1,1,0,0,1,1,0,0,0,,,,,,
413496,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
413533,4,3,1,2,2,1,1,2,0,4.0,4.0,0.0,4.0,4.0,
413557,1,1,0,1,0,0,0,1,0,,,,,,
413582,1,0,1,0,1,0,1,0,0,3.0,3.0,0.0,3.0,3.0,
413615,1,0,1,1,0,0,0,0,1,1.0,0.0,1.0,1.0,,1.0
413637,1,0,1,0,1,0,1,0,0,8.0,8.0,0.0,8.0,8.0,
413667,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
413676,1,1,0,1,0,0,0,1,0,,,,,,
413690,1,1,0,0,1,1,0,0,0,,,,,,
413720,1,1,0,0,1,1,0,0,0,,,,,,
413736,1,1,0,0,1,1,0,0,0,,,,,,
413750,1,0,1,0,1,0,1,0,0,1.0,1.0,0.0,1.0,1.0,
413782,1,0,1,1,0,0,0,0,1,1.0,0.0,1.0,1.0,,1.0
413797,1,1,0,0,1,1,0,0,0,,,,,,
413807,1,1,0,0,1,1,0,0,0,,,,,,
413887,1,1,0,0,1,1,0,0,0,,,,,,
413904,1,1,0,1,0,0,0,1,0,,,,,,
414029,1,0,1,0,1,0,1,0,0,1.0,1.0,0.0,1.0,1.0,
414123,1,1,0,0,1,1,0,0,0,,,,,,
414176,1,1,0,1,0,0,0,1,0,,,,,,
414182,1,1,0,1,0,0,0,1,0,,,,,,
414241,2,0,2,0,2,0,2,0,0,22.0,22.0,0.0,11.0,11.0,
414246,2,2,0,0,2,2,0,0,0,,,,,,
414263,1,0,1,1,0,0,0,0,1,3.0,0.0,3.0,3.0,,3.0
414270,1,1,0,1,0,0,0,1,0,,,,,,
414283,2,0,2,1,1,0,1,0,1,7.0,3.0,4.0,3.5,3.0,4.0
414288,1,0,1,1,0,0,0,0,1,1.0,0.0,1.0,1.0,,1.0
414379,1,0,1,0,1,0,1,0,0,3.0,3.0,0.0,3.0,3.0,
414380,1,1,0,0,1,1,0,0,0,,,,,,
414463,4,1,3,4,0,0,0,1,3,5.0,0.0,5.0,1.6666666666666667,,1.6666666666666667
414464,3,2,1,0,3,2,1,0,0,0.0,0.0,0.0,0.0,0.0,
414477,1,0,1,1,0,0,0,0,1,6.0,0.0,6.0,6.0,,6.0
414485,1,0,1,1,0,0,0,0,1,5.0,0.0,5.0,5.0,,5.0
414521,1,1,0,1,0,0,0,1,0,,,,,,
414524,1,1,0,0,1,1,0,0,0,,,,,,
414560,1,1,0,0,1,1,0,0,0,,,,,,
414577,1,0,1,0,1,0,1,0,0,3.0,3.0,0.0,3.0,3.0,
414643,3,0,3,2,1,0,1,0,2,20.0,3.0,17.0,6.666666666666667,3.0,8.5
414664,2,0,2,2,0,0,0,0,2,10.0,0.0,10.0,5.0,,5.0
414684,1,0,1,0,1,0,1,0,0,1.0,1.0,0.0,1.0,1.0,
414743,3,3,0,3,0,0,0,3,0,,,,,,
414749,3,0,3,3,0,0,0,0,3,5.0,0.0,5.0,1.6666666666666667,,1.6666666666666667
414800,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
414802,1,1,0,0,1,1,0,0,0,,,,,,
414841,1,0,1,0,1,0,1,0,0,1.0,1.0,0.0,1.0,1.0,
414860,1,1,0,0,1,1,0,0,0,,,,,,
414865,2,2,0,1,1,1,0,1,0,,,,,,
414868,2,2,0,0,2,2,0,0,0,,,,,,
414887,2,1,1,0,2,1,1,0,0,3.0,3.0,0.0,3.0,3.0,
414905,3,2,1,3,0,0,0,2,1,0.0,0.0,0.0,0.0,,0.0
414910,1,0,1,1,0,0,0,0,1,1.0,0.0,1.0,1.0,,1.0
414940,7,3,4,0,7,3,4,0,0,11.0,11.0,0.0,2.75,2.75,
414956,3,0,3,0,3,0,3,0,0,31.0,31.0,0.0,10.333333333333334,10.333333333333334,
414970,1,0,1,0,1,0,1,0,0,1.0,1.0,0.0,1.0,1.0,
415022,1,1,0,0,1,1,0,0,0,,,,,,
415062,1,0,1,0,1,0,1,0,0,3.0,3.0,0.0,3.0,3.0,
415120,2,2,0,2,0,0,0,2,0,,,,,,
415136,2,1,1,2,0,0,0,1,1,0.0,0.0,0.0,0.0,,0.0
415198,1,0,1,1,0,0,0,0,1,7.0,0.0,7.0,7.0,,7.0
415266,1,1,0,0,1,1,0,0,0,,,,,,
415284,1,1,0,0,1,1,0,0,0,,,,,,
415323,1,0,1,0,1,0,1,0,0,11.0,11.0,0.0,11.0,11.0,
415335,4,4,0,4,0,0,0,4,0,,,,,,
415365,1,0,1,1,0,0,0,0,1,2.0,0.0,2.0,2.0,,2.0
415465,1,1,0,0,1,1,0,0,0,,,,,,
415466,1,1,0,0,1,1,0,0,0,,,,,,
415515,1,0,1,0,1,0,1,0,0,6.0,6.0,0.0,6.0,6.0,
415612,2,1,1,0,2,1,1,0,0,3.0,3.0,0.0,3.0,3.0,
415643,1,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,
415671,18,0,18,18,0,0,0,0,18,58.0,0.0,58.0,3.2222222222222223,,3.2222222222222223
415687,2,1,1,2,0,0,0,1,1,8.0,0.0,8.0,8.0,,8.0
415698,2,0,2,2,0,0,0,0,2,14.0,0.0,14.0,7.0,,7.0
415755,1,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0.0,,0.0
415855,1,0,1,0,1,0,1,0,0,9.0,9.0,0.0,9.0,9.0,
415858,1,0,1,0,1,0,1,0,0,4.0,4.0,0.0,4.0,4.0,
415894,2,1,1,2,0,0,0,1,1,0.0,0.0,0.0,0.0,,0.0
415906,6,0,6,6,0,0,0,0,6,46.0,0.0,46.0,7.666666666666667,,7.666666666666667
415918,1,1,0,0,1,1,0,0,0,,,,,,
415941,3,3,0,3,0,0,0,3,0,,,,,,
415953,1,1,0,0,1,1,0,0,0,,,,,,
415957,1,0,1,1,0,0,0,0,1,3.0,0.0,3.0,3.0,,3.0
415963,3,3,0,0,3,3,0,0,0,,,,,,
416020,2,2,0,0,2,2,0,0,0,,,,,,
416036,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
416076,1,1,0,0,1,1,0,0,0,,,,,,
416167,2,1,1,0,2,1,1,0,0,4.0,4.0,0.0,4.0,4.0,
416190,5,5,0,5,0,0,0,5,0,,,,,,
416191,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
416200,1,1,0,1,0,0,0,1,0,,,,,,
416201,3,2,1,0,3,2,1,0,0,6.0,6.0,0.0,6.0,6.0,
416204,5,4,1,5,0,0,0,4,1,1.0,0.0,1.0,1.0,,1.0
416238,1,0,1,1,0,0,0,0,1,1.0,0.0,1.0,1.0,,1.0
416248,1,0,1,0,1,0,1,0,0,10.0,10.0,0.0,10.0,10.0,
416261,1,0,1,0,1,0,1,0,0,13.0,13.0,0.0,13.0,13.0,
416284,1,1,0,0,1,1,0,0,0,,,,,,
416357,1,1,0,1,0,0,0,1,0,,,,,,
416371,2,2,0,2,0,0,0,2,0,,,,,,
416387,1,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0.0,,0.0
416397,1,1,0,0,1,1,0,0,0,,,,,,
416400,9,2,7,0,9,2,7,0,0,13.0,13.0,0.0,1.8571428571428572,1.8571428571428572,
416410,1,1,0,0,1,1,0,0,0,,,,,,
416617,3,0,3,0,3,0,3,0,0,12.0,12.0,0.0,4.0,4.0,
416621,1,1,0,0,1,1,0,0,0,,,,,,
416632,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
416636,1,0,1,0,1,0,1,0,0,7.0,7.0,0.0,7.0,7.0,
416666,1,1,0,0,1,1,0,0,0,,,,,,
416668,20,20,0,0,20,20,0,0,0,,,,,,
416672,1,0,1,1,0,0,0,0,1,1.0,0.0,1.0,1.0,,1.0
416678,3,1,2,3,0,0,0,1,2,1.0,0.0,1.0,0.5,,0.5
416702,2,1,1,0,2,1,1,0,0,3.0,3.0,0.0,3.0,3.0,
416772,2,2,0,0,2,2,0,0,0,,,,,,
416775,1,0,1,0,1,0,1,0,0,5.0,5.0,0.0,5.0,5.0,
416821,1,0,1,0,1,0,1,0,0,9.0,9.0,0.0,9.0,9.0,
416843,2,0,2,0,2,0,2,0,0,2.0,2.0,0.0,1.0,1.0,
416854,1,0,1,0,1,0,1,0,0,4.0,4.0,0.0,4.0,4.0,
416930,1,1,0,0,1,1,0,0,0,,,,,,
416934,2,2,0,0,2,2,0,0,0,,,,,,
416965,1,0,1,0,1,0,1,0,0,9.0,9.0,0.0,9.0,9.0,
416972,1,1,0,1,0,0,0,1,0,,,,,,
417020,1,0,1,0,1,0,1,0,0,6.0,6.0,0.0,6.0,6.0,
417075,2,1,1,0,2,1,1,0,0,4.0,4.0,0.0,4.0,4.0,
417092,12,11,1,12,0,0,0,11,1,11.0,0.0,11.0,11.0,,11.0
417102,1,1,0,0,1,1,0,0,0,,,,,,
417129,2,0,2,1,1,0,1,0,1,20.0,17.0,3.0,10.0,17.0,3.0
417135,1,1,0,0,1,1,0,0,0,,,,,,
417152,3,1,2,0,3,1,2,0,0,5.0,5.0,0.0,2.5,2.5,
417220,4,4,0,4,0,0,0,4,0,,,,,,
417255,1,0,1,0,1,0,1,0,0,6.0,6.0,0.0,6.0,6.0,
417266,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
417301,1,0,1,0,1,0,1,0,0,1.0,1.0,0.0,1.0,1.0,
417338,4,3,1,3,1,1,0,2,1,7.0,0.0,7.0,7.0,,7.0
417348,1,1,0,1,0,0,0,1,0,,,,,,
417355,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
417370,15,11,4,1,14,10,4,1,0,26.0,26.0,0.0,6.5,6.5,
417372,1,1,0,0,1,1,0,0,0,,,,,,
417401,5,2,3,0,5,2,3,0,0,24.0,24.0,0.0,8.0,8.0,
417416,1,0,1,0,1,0,1,0,0,7.0,7.0,0.0,7.0,7.0,
417422,1,1,0,1,0,0,0,1,0,,,,,,
417459,6,5,1,4,2,2,0,3,1,8.0,0.0,8.0,8.0,,8.0
417478,1,1,0,0,1,1,0,0,0,,,,,,
417569,2,1,1,1,1,0,1,1,0,4.0,4.0,0.0,4.0,4.0,
417585,11,5,6,11,0,0,0,5,6,15.0,0.0,15.0,2.5,,2.5
417620,1,1,0,0,1,1,0,0,0,,,,,,
417660,1,0,1,0,1,0,1,0,0,4.0,4.0,0.0,4.0,4.0,
417729,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
417739,1,0,1,0,1,0,1,0,0,3.0,3.0,0.0,3.0,3.0,
417742,2,0,2,2,0,0,0,0,2,12.0,0.0,12.0,6.0,,6.0
417761,1,0,1,1,0,0,0,0,1,1.0,0.0,1.0,1.0,,1.0
417818,1,1,0,0,1,1,0,0,0,,,,,,
417820,2,2,0,0,2,2,0,0,0,,,,,,
417853,1,1,0,0,1,1,0,0,0,,,,,,
417902,1,1,0,0,1,1,0,0,0,,,,,,
417908,2,1,1,0,2,1,1,0,0,6.0,6.0,0.0,6.0,6.0,
417950,1,0,1,1,0,0,0,0,1,3.0,0.0,3.0,3.0,,3.0
417966,1,1,0,1,0,0,0,1,0,,,,,,
418003,1,1,0,0,1,1,0,0,0,,,,,,
418010,1,1,0,0,1,1,0,0,0,,,,,,
418043,2,2,0,0,2,2,0,0,0,,,,,,
418089,3,2,1,1,2,1,1,1,0,5.0,5.0,0.0,5.0,5.0,
418101,2,2,0,1,1,1,0,1,0,,,,,,
418125,1,0,1,0,1,0,1,0,0,6.0,6.0,0.0,6.0,6.0,
418161,1,1,0,1,0,0,0,1,0,,,,,,
418171,4,1,3,4,0,0,0,1,3,25.0,0.0,25.0,8.333333333333334,,8.333333333333334
418182,1,0,1,0,1,0,1,0,0,8.0,8.0,0.0,8.0,8.0,
418224,1,1,0,0,1,1,0,0,0,,,,,,
418225,1,1,0,0,1,1,0,0,0,,,,,,
418238,1,1,0,0,1,1,0,0,0,,,,,,
418245,3,2,1,1,2,1,1,1,0,3.0,3.0,0.0,3.0,3.0,
418257,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
418306,1,1,0,0,1,1,0,0,0,,,,,,
418502,1,1,0,0,1,1,0,0,0,,,,,,
418532,1,1,0,0,1,1,0,0,0,,,,,,
418567,1,1,0,0,1,1,0,0,0,,,,,,
418575,1,1,0,0,1,1,0,0,0,,,,,,
418576,1,0,1,0,1,0,1,0,0,5.0,5.0,0.0,5.0,5.0,
418628,1,0,1,0,1,0,1,0,0,8.0,8.0,0.0,8.0,8.0,
418737,1,1,0,0,1,1,0,0,0,,,,,,
418774,1,0,1,0,1,0,1,0,0,7.0,7.0,0.0,7.0,7.0,
418783,1,1,0,0,1,1,0,0,0,,,,,,
418825,2,2,0,2,0,0,0,2,0,,,,,,
418871,1,0,1,0,1,0,1,0,0,5.0,5.0,0.0,5.0,5.0,
418919,1,0,1,1,0,0,0,0,1,1.0,0.0,1.0,1.0,,1.0
418930,1,0,1,0,1,0,1,0,0,1.0,1.0,0.0,1.0,1.0,
419024,1,0,1,0,1,0,1,0,0,6.0,6.0,0.0,6.0,6.0,
419052,2,1,1,2,0,0,0,1,1,10.0,0.0,10.0,10.0,,10.0
419095,2,1,1,0,2,1,1,0,0,8.0,8.0,0.0,8.0,8.0,
419161,1,1,0,1,0,0,0,1,0,,,,,,
419168,1,1,0,0,1,1,0,0,0,,,,,,
419171,1,1,0,0,1,1,0,0,0,,,,,,
419181,1,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,
419263,1,0,1,0,1,0,1,0,0,4.0,4.0,0.0,4.0,4.0,
419300,4,2,2,0,4,2,2,0,0,37.0,37.0,0.0,18.5,18.5,
419350,1,1,0,0,1,1,0,0,0,,,,,,
419353,6,3,3,0,6,3,3,0,0,16.0,16.0,0.0,5.333333333333333,5.333333333333333,
419362,2,2,0,0,2,2,0,0,0,,,,,,
419364,1,0,1,0,1,0,1,0,0,1.0,1.0,0.0,1.0,1.0,
419391,1,0,1,1,0,0,0,0,1,1.0,0.0,1.0,1.0,,1.0
419396,1,1,0,1,0,0,0,1,0,,,,,,
419493,1,1,0,0,1,1,0,0,0,,,,,,
419568,1,1,0,0,1,1,0,0,0,,,,,,
419578,1,1,0,0,1,1,0,0,0,,,,,,
419596,1,0,1,1,0,0,0,0,1,2.0,0.0,2.0,2.0,,2.0
419604,1,1,0,1,0,0,0,1,0,,,,,,
419626,1,1,0,0,1,1,0,0,0,,,,,,
419646,1,1,0,0,1,1,0,0,0,,,,,,
419714,1,1,0,1,0,0,0,1,0,,,,,,
419719,1,0,1,0,1,0,1,0,0,1.0,1.0,0.0,1.0,1.0,
419738,1,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,
419746,1,1,0,1,0,0,0,1,0,,,,,,
419767,2,1,1,2,0,0,0,1,1,5.0,0.0,5.0,5.0,,5.0
419771,1,1,0,0,1,1,0,0,0,,,,,,
419779,3,1,2,0,3,1,2,0,0,5.0,5.0,0.0,2.5,2.5,
419781,1,0,1,1,0,0,0,0,1,2.0,0.0,2.0,2.0,,2.0
419787,1,1,0,0,1,1,0,0,0,,,,,,
419800,1,1,0,1,0,0,0,1,0,,,,,,
419806,2,1,1,0,2,1,1,0,0,1.0,1.0,0.0,1.0,1.0,
419810,57,54,3,56,1,1,0,53,3,21.0,0.0,21.0,7.0,,7.0
419911,1,1,0,0,1,1,0,0,0,,,,,,
419947,18,12,6,13,5,5,0,7,6,40.0,0.0,40.0,6.666666666666667,,6.666666666666667
419969,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
420038,1,1,0,1,0,0,0,1,0,,,,,,
420089,1,0,1,1,0,0,0,0,1,1.0,0.0,1.0,1.0,,1.0
420095,1,0,1,0,1,0,1,0,0,6.0,6.0,0.0,6.0,6.0,
420107,1,1,0,0,1,1,0,0,0,,,,,,
420114,2,1,1,0,2,1,1,0,0,2.0,2.0,0.0,2.0,2.0,
420132,2,2,0,0,2,2,0,0,0,,,,,,
420151,1,1,0,0,1,1,0,0,0,,,,,,
420209,9,6,3,9,0,0,0,6,3,3.0,0.0,3.0,1.0,,1.0
420220,1,1,0,0,1,1,0,0,0,,,,,,
420233,1,1,0,0,1,1,0,0,0,,,,,,
420257,1,0,1,0,1,0,1,0,0,1.0,1.0,0.0,1.0,1.0,
420332,12,6,6,3,9,5,4,1,2,46.0,40.0,6.0,7.666666666666667,10.0,3.0
420338,1,1,0,1,0,0,0,1,0,,,,,,
420401,1,1,0,1,0,0,0,1,0,,,,,,
420416,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
420427,2,1,1,1,1,1,0,0,1,1.0,0.0,1.0,1.0,,1.0
420429,2,1,1,0,2,1,1,0,0,8.0,8.0,0.0,8.0,8.0,
420470,1,0,1,0,1,0,1,0,0,5.0,5.0,0.0,5.0,5.0,
420482,1,1,0,1,0,0,0,1,0,,,,,,
420500,3,3,0,0,3,3,0,0,0,,,,,,
420548,1,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0.0,,0.0
420561,3,1,2,0,3,1,2,0,0,9.0,9.0,0.0,4.5,4.5,
420566,1,0,1,1,0,0,0,0,1,3.0,0.0,3.0,3.0,,3.0
420580,3,2,1,0,3,2,1,0,0,1.0,1.0,0.0,1.0,1.0,
420596,2,0,2,0,2,0,2,0,0,4.0,4.0,0.0,2.0,2.0,
420689,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
420717,1,1,0,1,0,0,0,1,0,,,,,,
420725,1,1,0,0,1,1,0,0,0,,,,,,
420748,2,2,0,2,0,0,0,2,0,,,,,,
420774,1,1,0,0,1,1,0,0,0,,,,,,
420777,1,0,1,0,1,0,1,0,0,3.0,3.0,0.0,3.0,3.0,
420782,5,5,0,5,0,0,0,5,0,,,,,,
420801,1,1,0,0,1,1,0,0,0,,,,,,
420804,7,6,1,0,7,6,1,0,0,3.0,3.0,0.0,3.0,3.0,
420810,1,0,1,1,0,0,0,0,1,4.0,0.0,4.0,4.0,,4.0
420825,7,1,6,0,7,1,6,0,0,25.0,25.0,0.0,4.166666666666667,4.166666666666667,
420861,1,1,0,0,1,1,0,0,0,,,,,,
420862,1,1,0,1,0,0,0,1,0,,,,,,
420877,1,1,0,1,0,0,0,1,0,,,,,,
420908,61,55,6,0,61,55,6,0,0,16.0,16.0,0.0,2.6666666666666665,2.6666666666666665,
420945,1,0,1,1,0,0,0,0,1,3.0,0.0,3.0,3.0,,3.0
420994,1,1,0,0,1,1,0,0,0,,,,,,
421024,1,1,0,0,1,1,0,0,0,,,,,,
421071,1,1,0,1,0,0,0,1,0,,,,,,
421077,1,0,1,1,0,0,0,0,1,4.0,0.0,4.0,4.0,,4.0
421080,1,1,0,1,0,0,0,1,0,,,,,,
421212,1,1,0,0,1,1,0,0,0,,,,,,
421246,1,1,0,1,0,0,0,1,0,,,,,,
421247,1,0,1,0,1,0,1,0,0,4.0,4.0,0.0,4.0,4.0,
421254,1,1,0,1,0,0,0,1,0,,,,,,
421270,13,9,4,1,12,9,3,0,1,41.0,38.0,3.0,10.25,12.666666666666666,3.0
421350,1,1,0,0,1,1,0,0,0,,,,,,
421366,1,1,0,0,1,1,0,0,0,,,,,,
421393,3,0,3,0,3,0,3,0,0,9.0,9.0,0.0,3.0,3.0,
421411,1,0,1,1,0,0,0,0,1,1.0,0.0,1.0,1.0,,1.0
421514,1,1,0,0,1,1,0,0,0,,,,,,
421540,1,0,1,1,0,0,0,0,1,1.0,0.0,1.0,1.0,,1.0
421565,1,0,1,0,1,0,1,0,0,11.0,11.0,0.0,11.0,11.0,
421570,1,1,0,1,0,0,0,1,0,,,,,,
421584,5,4,1,4,1,0,1,4,0,4.0,4.0,0.0,4.0,4.0,
421611,1,1,0,0,1,1,0,0,0,,,,,,
421639,1,0,1,1,0,0,0,0,1,1.0,0.0,1.0,1.0,,1.0
421644,1,1,0,1,0,0,0,1,0,,,,,,
421662,1,1,0,0,1,1,0,0,0,,,,,,
421667,1,1,0,0,1,1,0,0,0,,,,,,
421672,1,1,0,1,0,0,0,1,0,,,,,,
421689,1,1,0,0,1,1,0,0,0,,,,,,
421748,1,1,0,1,0,0,0,1,0,,,,,,
421772,1,1,0,0,1,1,0,0,0,,,,,,
421806,1,0,1,1,0,0,0,0,1,4.0,0.0,4.0,4.0,,4.0
421818,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
421832,6,1,5,0,6,1,5,0,0,11.0,11.0,0.0,2.2,2.2,
421833,1,0,1,0,1,0,1,0,0,6.0,6.0,0.0,6.0,6.0,
421866,1,0,1,1,0,0,0,0,1,4.0,0.0,4.0,4.0,,4.0
421872,1,1,0,0,1,1,0,0,0,,,,,,
421896,4,3,1,0,4,3,1,0,0,3.0,3.0,0.0,3.0,3.0,
421904,1,1,0,1,0,0,0,1,0,,,,,,
421914,1,0,1,0,1,0,1,0,0,3.0,3.0,0.0,3.0,3.0,
421924,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
421971,1,0,1,1,0,0,0,0,1,3.0,0.0,3.0,3.0,,3.0
422014,1,1,0,0,1,1,0,0,0,,,,,,
422015,3,0,3,3,0,0,0,0,3,5.0,0.0,5.0,1.6666666666666667,,1.6666666666666667
422051,1,0,1,0,1,0,1,0,0,4.0,4.0,0.0,4.0,4.0,
422088,1,1,0,0,1,1,0,0,0,,,,,,
422146,2,1,1,0,2,1,1,0,0,3.0,3.0,0.0,3.0,3.0,
422158,1,0,1,0,1,0,1,0,0,3.0,3.0,0.0,3.0,3.0,
422162,6,4,2,2,4,4,0,0,2,2.0,0.0,2.0,1.0,,1.0
422164,1,0,1,0,1,0,1,0,0,12.0,12.0,0.0,12.0,12.0,
422180,1,0,1,1,0,0,0,0,1,3.0,0.0,3.0,3.0,,3.0
422293,1,1,0,0,1,1,0,0,0,,,,,,
422297,2,2,0,0,2,2,0,0,0,,,,,,
422341,2,2,0,0,2,2,0,0,0,,,,,,
422413,5,2,3,5,0,0,0,2,3,10.0,0.0,10.0,3.3333333333333335,,3.3333333333333335
422446,1,0,1,0,1,0,1,0,0,6.0,6.0,0.0,6.0,6.0,
422528,1,0,1,0,1,0,1,0,0,5.0,5.0,0.0,5.0,5.0,
422534,3,0,3,0,3,0,3,0,0,3.0,3.0,0.0,1.0,1.0,
422548,1,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0.0,,0.0
422574,6,0,6,0,6,0,6,0,0,20.0,20.0,0.0,3.3333333333333335,3.3333333333333335,
422595,1,1,0,1,0,0,0,1,0,,,,,,
422613,1,0,1,1,0,0,0,0,1,4.0,0.0,4.0,4.0,,4.0
422626,2,1,1,0,2,1,1,0,0,2.0,2.0,0.0,2.0,2.0,
422703,1,1,0,1,0,0,0,1,0,,,,,,
422784,1,1,0,0,1,1,0,0,0,,,,,,
422843,11,8,3,0,11,8,3,0,0,18.0,18.0,0.0,6.0,6.0,
422852,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
422906,1,0,1,0,1,0,1,0,0,2.0,2.0,0.0,2.0,2.0,
422914,1,0,1,0,1,0,1,0,0,3.0,3.0,0.0,3.0,3.0,
422961,1,1,0,0,1,1,0,0,0,,,,,,
423034,2,0,2,0,2,0,2,0,0,36.0,36.0,0.0,18.0,18.0,
