EID,BTBL,BTCOUNT,BS_BTCOUNT,WS_BTCOUNT,BT_END_COUNT,BT_NORMAL_COUNT,BS_BT_END,WS_BT_END,BT_LIVE,BS_BT_LIVE,WS_BT_LIVE,BS_BT_BL,WS_BT_BL,BS_BT_LIVE_AVG,WS_BT_LIVE_AVG,BT_LIVE_AVG,BT_BL_AVG,BS_BT_BL_AVG,WS_BT_BL_AVG,IS_EXIST_BT,IS_EXIST_NORMAL_BT
416019,3.9930000000000003,11,8,3,0,11,0,0,,,,2.393,1.5999999999999999,,,,0.36300000000000004,0.299125,0.5333333333333333,1,1
416059,0.1,1,1,0,0,1,0,0,,,,0.1,0.0,,,,0.1,0.1,,1,1
416084,2.0,2,2,0,0,2,0,0,,,,2.0,0.0,,,,1.0,1.0,,1,1
416101,1.233,6,6,0,0,6,0,0,,,,1.233,0.0,,,,0.20550000000000002,0.20550000000000002,,1,1
416111,1.05,2,2,0,1,1,1,0,9.0,9.0,0.0,1.05,0.0,4.5,,4.5,0.525,0.525,,1,1
416113,0.996,1,1,0,0,1,0,0,,,,0.996,0.0,,,,0.996,0.996,,1,1
416117,0.5,1,0,1,0,1,0,0,,,,0.0,0.5,,,,0.5,,0.5,1,1
416125,0.077,1,1,0,0,1,0,0,,,,0.077,0.0,,,,0.077,0.077,,1,1
416164,0.34299999999999997,1,1,0,0,1,0,0,,,,0.34299999999999997,0.0,,,,0.34299999999999997,0.34299999999999997,,1,1
416180,0.7,1,0,1,0,1,0,0,,,,0.0,0.7,,,,0.7,,0.7,1,1
416201,0.97,1,1,0,0,1,0,0,,,,0.97,0.0,,,,0.97,0.97,,1,1
416212,1.0,2,1,1,0,2,0,0,,,,0.5,0.5,,,,0.5,0.5,0.5,1,1
416286,0.25,1,0,1,0,1,0,0,,,,0.0,0.25,,,,0.25,,0.25,1,1
416291,0.5,1,1,0,0,1,0,0,,,,0.5,0.0,,,,0.5,0.5,,1,1
416369,1.0,1,1,0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,1.0,,1,0
416371,3.85,5,4,1,0,5,0,0,,,,3.6,0.25,,,,0.77,0.9,0.25,1,1
416395,0.51,1,1,0,1,0,1,0,8.0,8.0,0.0,0.51,0.0,8.0,,8.0,0.51,0.51,,1,0
416410,1.233,2,2,0,1,1,1,0,6.0,6.0,0.0,1.233,0.0,3.0,,3.0,0.6165,0.6165,,1,1
416414,0.8,1,1,0,0,1,0,0,,,,0.8,0.0,,,,0.8,0.8,,1,1
416415,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
416437,1.8199999999999998,3,0,3,0,3,0,0,,,,0.0,1.8199999999999998,,,,0.6066666666666666,,0.6066666666666666,1,1
416453,1.695,4,2,2,0,4,0,0,,,,1.0,0.6950000000000001,,,,0.42375,0.5,0.34750000000000003,1,1
416482,1.29,3,3,0,0,3,0,0,,,,1.29,0.0,,,,0.43,0.43,,1,1
416488,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
416490,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
416545,1.55,2,1,1,0,2,0,0,,,,0.8,0.75,,,,0.775,0.8,0.75,1,1
416617,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
416629,0.7,1,0,1,0,1,0,0,,,,0.0,0.7,,,,0.7,,0.7,1,1
416663,1.5659999999999998,3,1,2,0,3,0,0,,,,0.9,0.6659999999999999,,,,0.5219999999999999,0.9,0.33299999999999996,1,1
416668,6.139999999999999,13,1,12,0,13,0,0,,,,0.05,6.089999999999999,,,,0.4723076923076922,0.05,0.5075,1,1
416678,3.995,4,2,2,3,1,2,1,6.0,3.0,3.0,1.995,2.0,1.5,1.5,1.5,0.99875,0.9975,1.0,1,1
416716,2.0,2,0,2,0,2,0,0,,,,0.0,2.0,,,,1.0,,1.0,1,1
416755,0.39399999999999996,1,0,1,0,1,0,0,,,,0.0,0.39399999999999996,,,,0.39399999999999996,,0.39399999999999996,1,1
416782,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
416855,1.0,2,1,1,0,2,0,0,,,,0.5,0.5,,,,0.5,0.5,0.5,1,1
416861,0.51,1,1,0,1,0,1,0,2.0,2.0,0.0,0.51,0.0,2.0,,2.0,0.51,0.51,,1,0
416930,7.5,8,3,5,0,8,0,0,,,,3.0,4.5,,,,0.9375,1.0,0.9,1,1
416966,6.03,8,8,0,0,8,0,0,,,,6.03,0.0,,,,0.75375,0.75375,,1,1
416971,0.5,1,1,0,1,0,1,0,5.0,5.0,0.0,0.5,0.0,5.0,,5.0,0.5,0.5,,1,0
416999,0.162,1,1,0,0,1,0,0,,,,0.162,0.0,,,,0.162,0.162,,1,1
417013,1.313,2,2,0,0,2,0,0,,,,1.313,0.0,,,,0.6565,0.6565,,1,1
417019,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
417092,22.595000000000002,25,2,23,0,25,0,0,,,,2.0,20.595000000000002,,,,0.9038,1.0,0.8954347826086958,1,1
417103,0.139,1,1,0,0,1,0,0,,,,0.139,0.0,,,,0.139,0.139,,1,1
417129,4.074,10,3,7,4,6,1,3,52.0,7.0,45.0,0.164,3.91,2.3333333333333335,6.428571428571429,5.2,0.4074,0.05466666666666667,0.5585714285714286,1,1
417220,1.05,2,0,2,1,1,0,1,7.0,0.0,7.0,0.0,1.05,,3.5,3.5,0.525,,0.525,1,1
417228,0.9,1,0,1,0,1,0,0,,,,0.0,0.9,,,,0.9,,0.9,1,1
417229,2.01,3,3,0,1,2,1,0,16.0,16.0,0.0,2.01,0.0,5.333333333333333,,5.333333333333333,0.6699999999999999,0.6699999999999999,,1,1
417250,0.4,1,1,0,1,0,1,0,8.0,8.0,0.0,0.4,0.0,8.0,,8.0,0.4,0.4,,1,0
417286,0.122,1,1,0,0,1,0,0,,,,0.122,0.0,,,,0.122,0.122,,1,1
417302,1.333,2,1,1,2,0,1,1,6.0,4.0,2.0,1.0,0.33299999999999996,4.0,2.0,3.0,0.6665,1.0,0.33299999999999996,1,0
417348,4.0,4,1,3,0,4,0,0,,,,1.0,3.0,,,,1.0,1.0,1.0,1,1
417350,0.29100000000000004,1,1,0,0,1,0,0,,,,0.29100000000000004,0.0,,,,0.29100000000000004,0.29100000000000004,,1,1
417370,2.0,2,2,0,0,2,0,0,,,,2.0,0.0,,,,1.0,1.0,,1,1
417380,0.12,1,1,0,0,1,0,0,,,,0.12,0.0,,,,0.12,0.12,,1,1
417388,0.25,1,1,0,0,1,0,0,,,,0.25,0.0,,,,0.25,0.25,,1,1
417413,0.15,1,1,0,0,1,0,0,,,,0.15,0.0,,,,0.15,0.15,,1,1
417420,4.6000000000000005,6,3,3,1,5,0,1,4.0,0.0,4.0,1.9,2.7,0.0,1.3333333333333333,0.6666666666666666,0.7666666666666667,0.6333333333333333,0.9,1,1
417434,0.11,1,0,1,1,0,0,1,6.0,0.0,6.0,0.0,0.11,,6.0,6.0,0.11,,0.11,1,0
417436,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
417459,0.5,1,0,1,0,1,0,0,,,,0.0,0.5,,,,0.5,,0.5,1,1
417476,0.55,5,2,3,0,5,0,0,,,,0.504,0.046000000000000006,,,,0.11000000000000001,0.252,0.015333333333333336,1,1
417484,0.75,1,1,0,0,1,0,0,,,,0.75,0.0,,,,0.75,0.75,,1,1
417509,0.75,1,0,1,0,1,0,0,,,,0.0,0.75,,,,0.75,,0.75,1,1
417521,8.1,10,3,7,0,10,0,0,,,,1.1,7.0,,,,0.8099999999999999,0.3666666666666667,1.0,1,1
417543,1.529,2,0,2,0,2,0,0,,,,0.0,1.529,,,,0.7645,,0.7645,1,1
417555,0.95,1,0,1,0,1,0,0,,,,0.0,0.95,,,,0.95,,0.95,1,1
417562,2.01,3,1,2,0,3,0,0,,,,1.0,1.01,,,,0.6699999999999999,1.0,0.505,1,1
417585,0.85,1,1,0,0,1,0,0,,,,0.85,0.0,,,,0.85,0.85,,1,1
417593,2.064,4,2,2,0,4,0,0,,,,1.05,1.014,,,,0.516,0.525,0.507,1,1
417631,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
417632,0.5,1,0,1,0,1,0,0,,,,0.0,0.5,,,,0.5,,0.5,1,1
417667,0.25,1,1,0,0,1,0,0,,,,0.25,0.0,,,,0.25,0.25,,1,1
417678,1.686,3,3,0,1,2,1,0,1.0,1.0,0.0,1.686,0.0,0.3333333333333333,,0.3333333333333333,0.5619999999999999,0.5619999999999999,,1,1
417754,0.3,1,0,1,0,1,0,0,,,,0.0,0.3,,,,0.3,,0.3,1,1
417785,2.143,3,3,0,0,3,0,0,,,,2.143,0.0,,,,0.7143333333333333,0.7143333333333333,,1,1
417797,0.5,1,0,1,0,1,0,0,,,,0.0,0.5,,,,0.5,,0.5,1,1
417855,0.5,1,0,1,0,1,0,0,,,,0.0,0.5,,,,0.5,,0.5,1,1
417941,2.9450000000000003,4,4,0,1,3,1,0,13.0,13.0,0.0,2.9450000000000003,0.0,3.25,,3.25,0.7362500000000001,0.7362500000000001,,1,1
417954,0.9990000000000001,1,0,1,0,1,0,0,,,,0.0,0.9990000000000001,,,,0.9990000000000001,,0.9990000000000001,1,1
417988,0.5,1,1,0,0,1,0,0,,,,0.5,0.0,,,,0.5,0.5,,1,1
418010,12.162999999999998,23,16,7,1,22,0,1,1.0,0.0,1.0,7.973,4.19,0.0,0.14285714285714285,0.043478260869565216,0.5288260869565217,0.4983125,0.5985714285714286,1,1
418028,0.63,1,1,0,1,0,1,0,15.0,15.0,0.0,0.63,0.0,15.0,,15.0,0.63,0.63,,1,0
418040,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
418060,0.99,1,1,0,0,1,0,0,,,,0.99,0.0,,,,0.99,0.99,,1,1
418089,0.23,2,1,1,0,2,0,0,,,,0.2,0.03,,,,0.115,0.2,0.03,1,1
418101,2.0,2,2,0,1,1,1,0,5.0,5.0,0.0,2.0,0.0,2.5,,2.5,1.0,1.0,,1,1
418171,1.75,2,0,2,1,1,0,1,1.0,0.0,1.0,0.0,1.75,,0.5,0.5,0.875,,0.875,1,1
418175,1.0,2,2,0,0,2,0,0,,,,1.0,0.0,,,,0.5,0.5,,1,1
418178,1.0,1,1,0,1,0,1,0,8.0,8.0,0.0,1.0,0.0,8.0,,8.0,1.0,1.0,,1,0
418182,9.333,13,13,0,2,11,2,0,10.0,10.0,0.0,9.333,0.0,0.7692307692307693,,0.7692307692307693,0.7179230769230769,0.7179230769230769,,1,1
418270,1.0,2,2,0,0,2,0,0,,,,1.0,0.0,,,,0.5,0.5,,1,1
418291,0.185,1,1,0,0,1,0,0,,,,0.185,0.0,,,,0.185,0.185,,1,1
418316,0.51,1,1,0,1,0,1,0,8.0,8.0,0.0,0.51,0.0,8.0,,8.0,0.51,0.51,,1,0
418437,2.0,2,2,0,2,0,2,0,29.0,29.0,0.0,2.0,0.0,14.5,,14.5,1.0,1.0,,1,0
418439,0.5,1,1,0,0,1,0,0,,,,0.5,0.0,,,,0.5,0.5,,1,1
418444,0.89,1,1,0,0,1,0,0,,,,0.89,0.0,,,,0.89,0.89,,1,1
418477,1.0020000000000002,10,7,3,0,10,0,0,,,,0.8,0.202,,,,0.10020000000000003,0.1142857142857143,0.06733333333333334,1,1
418499,0.7,1,1,0,0,1,0,0,,,,0.7,0.0,,,,0.7,0.7,,1,1
418504,0.66,1,0,1,0,1,0,0,,,,0.0,0.66,,,,0.66,,0.66,1,1
418505,0.51,1,0,1,0,1,0,0,,,,0.0,0.51,,,,0.51,,0.51,1,1
418605,0.018000000000000002,1,1,0,0,1,0,0,,,,0.018000000000000002,0.0,,,,0.018000000000000002,0.018000000000000002,,1,1
418662,1.5,3,3,0,0,3,0,0,,,,1.5,0.0,,,,0.5,0.5,,1,1
418723,0.1,1,1,0,0,1,0,0,,,,0.1,0.0,,,,0.1,0.1,,1,1
418735,0.5,2,2,0,0,2,0,0,,,,0.5,0.0,,,,0.25,0.25,,1,1
418741,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
418780,2.0,2,0,2,0,2,0,0,,,,0.0,2.0,,,,1.0,,1.0,1,1
418796,0.204,1,1,0,0,1,0,0,,,,0.204,0.0,,,,0.204,0.204,,1,1
418825,0.9,1,0,1,0,1,0,0,,,,0.0,0.9,,,,0.9,,0.9,1,1
418834,0.14300000000000002,1,1,0,0,1,0,0,,,,0.14300000000000002,0.0,,,,0.14300000000000002,0.14300000000000002,,1,1
418853,0.046,1,0,1,0,1,0,0,,,,0.0,0.046,,,,0.046,,0.046,1,1
418909,0.778,4,0,4,1,3,0,1,3.0,0.0,3.0,0.0,0.778,,0.75,0.75,0.1945,,0.1945,1,1
418912,0.36,1,1,0,0,1,0,0,,,,0.36,0.0,,,,0.36,0.36,,1,1
418914,0.639,2,2,0,0,2,0,0,,,,0.639,0.0,,,,0.3195,0.3195,,1,1
418942,3.51,4,2,2,0,4,0,0,,,,1.51,2.0,,,,0.8775,0.755,1.0,1,1
418959,2.052,11,1,10,0,11,0,0,,,,0.3,1.752,,,,0.18654545454545454,0.3,0.1752,1,1
418961,0.2,1,0,1,0,1,0,0,,,,0.0,0.2,,,,0.2,,0.2,1,1
418997,0.98,1,1,0,0,1,0,0,,,,0.98,0.0,,,,0.98,0.98,,1,1
419014,1.3499999999999999,3,2,1,1,2,0,1,10.0,0.0,10.0,0.8999999999999999,0.45,0.0,10.0,3.3333333333333335,0.44999999999999996,0.44999999999999996,0.45,1,1
419015,0.6,1,1,0,0,1,0,0,,,,0.6,0.0,,,,0.6,0.6,,1,1
419063,0.8,1,1,0,1,0,1,0,11.0,11.0,0.0,0.8,0.0,11.0,,11.0,0.8,0.8,,1,0
419073,0.3,1,1,0,0,1,0,0,,,,0.3,0.0,,,,0.3,0.3,,1,1
419088,3.3,4,4,0,0,4,0,0,,,,3.3,0.0,,,,0.825,0.825,,1,1
419189,0.4,1,0,1,0,1,0,0,,,,0.0,0.4,,,,0.4,,0.4,1,1
419238,0.5,1,1,0,0,1,0,0,,,,0.5,0.0,,,,0.5,0.5,,1,1
419268,0.3,1,1,0,0,1,0,0,,,,0.3,0.0,,,,0.3,0.3,,1,1
419300,0.75,1,1,0,1,0,1,0,4.0,4.0,0.0,0.75,0.0,4.0,,4.0,0.75,0.75,,1,0
419322,0.8,2,0,2,0,2,0,0,,,,0.0,0.8,,,,0.4,,0.4,1,1
419326,0.002,4,0,4,0,4,0,0,,,,0.0,0.002,,,,0.0005,,0.0005,1,1
419329,1.083,2,2,0,0,2,0,0,,,,1.083,0.0,,,,0.5415,0.5415,,1,1
419337,0.33299999999999996,1,1,0,0,1,0,0,,,,0.33299999999999996,0.0,,,,0.33299999999999996,0.33299999999999996,,1,1
419341,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
419350,1.083,2,0,2,0,2,0,0,,,,0.0,1.083,,,,0.5415,,0.5415,1,1
419391,4.579999999999999,11,9,2,2,9,0,2,2.0,0.0,2.0,3.58,1.0,0.0,1.0,0.18181818181818182,0.41636363636363627,0.3977777777777778,0.5,1,1
419393,0.5,1,1,0,0,1,0,0,,,,0.5,0.0,,,,0.5,0.5,,1,1
419438,1.6,3,3,0,1,2,1,0,17.0,17.0,0.0,1.6,0.0,5.666666666666667,,5.666666666666667,0.5333333333333333,0.5333333333333333,,1,1
419440,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
419452,1.96,4,0,4,0,4,0,0,,,,0.0,1.96,,,,0.49,,0.49,1,1
419493,0.095,1,1,0,0,1,0,0,,,,0.095,0.0,,,,0.095,0.095,,1,1
419553,0.9,2,0,2,0,2,0,0,,,,0.0,0.9,,,,0.45,,0.45,1,1
419556,0.46799999999999997,3,3,0,0,3,0,0,,,,0.46799999999999997,0.0,,,,0.156,0.156,,1,1
419614,0.05,1,1,0,1,0,1,0,1.0,1.0,0.0,0.05,0.0,1.0,,1.0,0.05,0.05,,1,0
419651,1.0,1,0,1,1,0,0,1,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,1.0,1,0
419658,0.8,1,0,1,0,1,0,0,,,,0.0,0.8,,,,0.8,,0.8,1,1
419660,0.8,1,1,0,1,0,1,0,7.0,7.0,0.0,0.8,0.0,7.0,,7.0,0.8,0.8,,1,0
419667,0.83,2,0,2,0,2,0,0,,,,0.0,0.83,,,,0.415,,0.415,1,1
419707,12.131000000000002,14,0,14,11,3,0,11,11.0,0.0,11.0,0.0,12.131000000000002,,0.7857142857142857,0.7857142857142857,0.8665000000000002,,0.8665000000000002,1,1
419714,0.17,1,0,1,0,1,0,0,,,,0.0,0.17,,,,0.17,,0.17,1,1
419721,12.321000000000002,18,4,14,2,16,0,2,12.0,0.0,12.0,3.292,9.029,0.0,0.8571428571428571,0.6666666666666666,0.6845000000000001,0.823,0.6449285714285714,1,1
419731,0.05,1,1,0,0,1,0,0,,,,0.05,0.0,,,,0.05,0.05,,1,1
419745,0.33299999999999996,1,0,1,0,1,0,0,,,,0.0,0.33299999999999996,,,,0.33299999999999996,,0.33299999999999996,1,1
419763,0.023,1,1,0,0,1,0,0,,,,0.023,0.0,,,,0.023,0.023,,1,1
419767,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
419768,0.35,3,1,2,0,3,0,0,,,,0.25,0.1,,,,0.11666666666666665,0.25,0.05,1,1
419800,0.6,1,0,1,1,0,0,1,1.0,0.0,1.0,0.0,0.6,,1.0,1.0,0.6,,0.6,1,0
419804,0.33299999999999996,1,1,0,0,1,0,0,,,,0.33299999999999996,0.0,,,,0.33299999999999996,0.33299999999999996,,1,1
419810,4.0,4,0,4,1,3,0,1,9.0,0.0,9.0,0.0,4.0,,2.25,2.25,1.0,,1.0,1,1
419842,3.0,3,0,3,0,3,0,0,,,,0.0,3.0,,,,1.0,,1.0,1,1
419900,0.05,1,1,0,0,1,0,0,,,,0.05,0.0,,,,0.05,0.05,,1,1
419918,0.2,1,1,0,0,1,0,0,,,,0.2,0.0,,,,0.2,0.2,,1,1
419922,0.2,1,0,1,0,1,0,0,,,,0.0,0.2,,,,0.2,,0.2,1,1
419927,1.4259999999999997,4,4,0,0,4,0,0,,,,1.4259999999999997,0.0,,,,0.35649999999999993,0.35649999999999993,,1,1
419947,4.623,6,5,1,4,2,3,1,95.0,83.0,12.0,4.123,0.5,16.6,12.0,15.833333333333334,0.7705000000000001,0.8246,0.5,1,1
419959,0.2,1,1,0,0,1,0,0,,,,0.2,0.0,,,,0.2,0.2,,1,1
420040,0.41000000000000003,2,1,1,0,2,0,0,,,,0.4,0.01,,,,0.20500000000000002,0.4,0.01,1,1
420044,0.216,2,2,0,0,2,0,0,,,,0.216,0.0,,,,0.108,0.108,,1,1
420072,0.04,1,1,0,0,1,0,0,,,,0.04,0.0,,,,0.04,0.04,,1,1
420081,2.0,2,0,2,0,2,0,0,,,,0.0,2.0,,,,1.0,,1.0,1,1
420089,0.95,1,0,1,0,1,0,0,,,,0.0,0.95,,,,0.95,,0.95,1,1
420107,5.423,8,8,0,2,6,2,0,17.0,17.0,0.0,5.423,0.0,2.125,,2.125,0.677875,0.677875,,1,1
420117,0.25,1,1,0,0,1,0,0,,,,0.25,0.0,,,,0.25,0.25,,1,1
420233,0.96,2,2,0,0,2,0,0,,,,0.96,0.0,,,,0.48,0.48,,1,1
420275,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
420325,0.001,1,1,0,1,0,1,0,3.0,3.0,0.0,0.001,0.0,3.0,,3.0,0.001,0.001,,1,0
420370,0.4,1,0,1,0,1,0,0,,,,0.0,0.4,,,,0.4,,0.4,1,1
420373,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
420429,8.21,11,3,8,2,9,2,0,6.0,6.0,0.0,2.33,5.880000000000001,2.0,0.0,0.5454545454545454,0.7463636363636365,0.7766666666666667,0.7350000000000001,1,1
420478,0.8,1,0,1,0,1,0,0,,,,0.0,0.8,,,,0.8,,0.8,1,1
420487,0.733,3,3,0,0,3,0,0,,,,0.733,0.0,,,,0.24433333333333332,0.24433333333333332,,1,1
420592,1.116,4,1,3,0,4,0,0,,,,0.25,0.866,,,,0.279,0.25,0.2886666666666667,1,1
420619,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
420652,0.3,1,1,0,0,1,0,0,,,,0.3,0.0,,,,0.3,0.3,,1,1
420670,0.303,2,2,0,0,2,0,0,,,,0.303,0.0,,,,0.1515,0.1515,,1,1
420689,0.92,1,0,1,1,0,0,1,7.0,0.0,7.0,0.0,0.92,,7.0,7.0,0.92,,0.92,1,0
420698,0.9,1,0,1,0,1,0,0,,,,0.0,0.9,,,,0.9,,0.9,1,1
420744,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
420800,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
420804,6.35,7,6,1,2,5,2,0,12.0,12.0,0.0,5.35,1.0,2.0,0.0,1.7142857142857142,0.9071428571428571,0.8916666666666666,1.0,1,1
420810,1.0,1,1,0,1,0,1,0,9.0,9.0,0.0,1.0,0.0,9.0,,9.0,1.0,1.0,,1,0
420818,0.2,1,1,0,1,0,1,0,2.0,2.0,0.0,0.2,0.0,2.0,,2.0,0.2,0.2,,1,0
420821,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
420839,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
420862,2.0,2,1,1,1,1,0,1,4.0,0.0,4.0,1.0,1.0,0.0,4.0,2.0,1.0,1.0,1.0,1,1
420877,15.0,15,5,10,0,15,0,0,,,,5.0,10.0,,,,1.0,1.0,1.0,1,1
420888,0.526,1,0,1,0,1,0,0,,,,0.0,0.526,,,,0.526,,0.526,1,1
420922,0.893,1,1,0,0,1,0,0,,,,0.893,0.0,,,,0.893,0.893,,1,1
420929,1.5,2,1,1,0,2,0,0,,,,0.8,0.7,,,,0.75,0.8,0.7,1,1
420930,2.7800000000000002,4,1,3,1,3,0,1,1.0,0.0,1.0,0.5,2.2800000000000002,0.0,0.3333333333333333,0.25,0.6950000000000001,0.5,0.7600000000000001,1,1
421077,0.85,2,0,2,1,1,0,1,3.0,0.0,3.0,0.0,0.85,,1.5,1.5,0.425,,0.425,1,1
421084,2.0,2,2,0,0,2,0,0,,,,2.0,0.0,,,,1.0,1.0,,1,1
421089,0.889,1,1,0,1,0,1,0,10.0,10.0,0.0,0.889,0.0,10.0,,10.0,0.889,0.889,,1,0
421098,2.0,2,1,1,0,2,0,0,,,,1.0,1.0,,,,1.0,1.0,1.0,1,1
421102,0.038,1,1,0,0,1,0,0,,,,0.038,0.0,,,,0.038,0.038,,1,1
421143,0.55,1,0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.55,,0.0,0.0,0.55,,0.55,1,0
421154,0.75,1,1,0,0,1,0,0,,,,0.75,0.0,,,,0.75,0.75,,1,1
421159,0.091,1,0,1,0,1,0,0,,,,0.0,0.091,,,,0.091,,0.091,1,1
421161,4.785,8,4,4,0,8,0,0,,,,2.125,2.66,,,,0.598125,0.53125,0.665,1,1
421265,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
421270,43.358,51,44,7,39,12,35,4,503.0,460.0,43.0,36.687,6.670999999999999,10.454545454545455,6.142857142857143,9.862745098039216,0.8501568627450979,0.8337954545454545,0.953,1,1
421279,0.7,1,0,1,0,1,0,0,,,,0.0,0.7,,,,0.7,,0.7,1,1
421282,0.12,1,1,0,0,1,0,0,,,,0.12,0.0,,,,0.12,0.12,,1,1
421311,0.8,1,1,0,0,1,0,0,,,,0.8,0.0,,,,0.8,0.8,,1,1
421336,0.11800000000000001,2,1,1,0,2,0,0,,,,0.1,0.018000000000000002,,,,0.059000000000000004,0.1,0.018000000000000002,1,1
421355,0.442,1,1,0,0,1,0,0,,,,0.442,0.0,,,,0.442,0.442,,1,1
421356,1.4620000000000002,2,1,1,1,1,0,1,2.0,0.0,2.0,0.5,0.9620000000000001,0.0,2.0,1.0,0.7310000000000001,0.5,0.9620000000000001,1,1
421402,0.1,1,1,0,0,1,0,0,,,,0.1,0.0,,,,0.1,0.1,,1,1
421431,0.8,1,1,0,0,1,0,0,,,,0.8,0.0,,,,0.8,0.8,,1,1
421448,8.232999999999999,17,14,3,0,17,0,0,,,,7.162000000000001,1.071,,,,0.48429411764705876,0.5115714285714287,0.357,1,1
421475,2.0,2,2,0,0,2,0,0,,,,2.0,0.0,,,,1.0,1.0,,1,1
421481,0.4,1,1,0,0,1,0,0,,,,0.4,0.0,,,,0.4,0.4,,1,1
421512,0.47,1,0,1,0,1,0,0,,,,0.0,0.47,,,,0.47,,0.47,1,1
421540,4.3,9,3,6,2,7,0,2,5.0,0.0,5.0,0.33,3.9699999999999993,0.0,0.8333333333333334,0.5555555555555556,0.47777777777777775,0.11,0.6616666666666665,1,1
421562,0.1,1,1,0,0,1,0,0,,,,0.1,0.0,,,,0.1,0.1,,1,1
421565,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
421607,0.4,1,0,1,1,0,0,1,7.0,0.0,7.0,0.0,0.4,,7.0,7.0,0.4,,0.4,1,0
421626,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
421646,0.2,1,0,1,0,1,0,0,,,,0.0,0.2,,,,0.2,,0.2,1,1
421672,0.8,1,0,1,0,1,0,0,,,,0.0,0.8,,,,0.8,,0.8,1,1
421682,0.823,3,2,1,0,3,0,0,,,,0.573,0.25,,,,0.2743333333333333,0.2865,0.25,1,1
421701,0.33,1,1,0,0,1,0,0,,,,0.33,0.0,,,,0.33,0.33,,1,1
421717,0.2,1,1,0,0,1,0,0,,,,0.2,0.0,,,,0.2,0.2,,1,1
421721,1.6510000000000002,2,2,0,1,1,1,0,2.0,2.0,0.0,1.6510000000000002,0.0,1.0,,1.0,0.8255000000000001,0.8255000000000001,,1,1
421753,0.3,1,0,1,0,1,0,0,,,,0.0,0.3,,,,0.3,,0.3,1,1
421806,7.3000000000000025,31,2,29,7,24,0,7,38.0,0.0,38.0,1.5,5.8000000000000025,0.0,1.3103448275862069,1.2258064516129032,0.235483870967742,0.75,0.2000000000000001,1,1
421817,1.0,1,1,0,0,1,0,0,,,,1.0,0.0,,,,1.0,1.0,,1,1
421828,0.2,2,2,0,0,2,0,0,,,,0.2,0.0,,,,0.1,0.1,,1,1
421833,0.795,1,0,1,0,1,0,0,,,,0.0,0.795,,,,0.795,,0.795,1,1
421897,1.1280000000000001,6,3,3,0,6,0,0,,,,0.478,0.65,,,,0.18800000000000003,0.15933333333333333,0.21666666666666667,1,1
421904,3.344,6,1,5,0,6,0,0,,,,1.0,2.344,,,,0.5573333333333333,1.0,0.4688,1,1
421913,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
421949,1.0,1,1,0,1,0,1,0,5.0,5.0,0.0,1.0,0.0,5.0,,5.0,1.0,1.0,,1,0
421969,1.0,1,0,1,0,1,0,0,,,,0.0,1.0,,,,1.0,,1.0,1,1
422015,6.585000000000001,11,3,8,5,6,1,4,42.0,13.0,29.0,1.71,4.875,4.333333333333333,3.625,3.8181818181818183,0.5986363636363637,0.57,0.609375,1,1
