EID,RECRNUM,IS_WZ1,IS_WZ2,IS_WZ3,WZ1_RECRNUM,WZ2_RECRNUM,WZ3_RECRNUM,WZ_COUNT,IS_RECR
498446,16.0,1,1,0,1.0,15.0,0.0,2,1
498518,8.0,0,1,1,0.0,0.0,8.0,2,1
498535,36.0,0,1,0,0.0,36.0,0.0,1,1
498545,1.0,0,1,0,0.0,1.0,0.0,1,1
498564,25.0,1,1,0,0.0,25.0,0.0,2,1
498577,74.0,1,1,1,0.0,43.0,31.0,3,1
498677,16.0,1,0,0,16.0,0.0,0.0,1,1
498746,222.0,1,1,0,19.0,203.0,0.0,2,1
498787,10.0,0,1,1,0.0,2.0,8.0,2,1
498805,6.0,0,1,1,0.0,4.0,2.0,2,1
498826,221.0,1,1,1,39.0,92.0,90.0,3,1
498828,22.0,1,1,0,2.0,20.0,0.0,2,1
498869,1.0,0,1,0,0.0,1.0,0.0,1,1
498888,1.0,0,1,1,0.0,1.0,0.0,2,1
498892,58.0,0,1,0,0.0,58.0,0.0,1,1
498893,1.0,0,0,1,0.0,0.0,1.0,1,1
498895,14.0,0,0,1,0.0,0.0,14.0,1,1
498906,42.0,0,1,1,0.0,25.0,17.0,2,1
498934,9.0,0,1,0,0.0,9.0,0.0,1,1
498942,,0,1,0,,,,1,0
498955,26.0,1,1,1,0.0,9.0,17.0,3,1
498982,9.0,0,0,1,0.0,0.0,9.0,1,1
498985,2.0,0,0,1,0.0,0.0,2.0,1,1
498986,36.0,0,0,1,0.0,0.0,36.0,1,1
499006,74.0,0,0,1,0.0,0.0,74.0,1,1
499056,,0,0,1,,,,1,0
499059,7.0,0,1,1,0.0,6.0,1.0,2,1
499092,5.0,0,0,1,0.0,0.0,5.0,1,1
499121,2.0,1,1,0,0.0,2.0,0.0,2,1
499167,179.0,1,0,1,8.0,0.0,171.0,2,1
499168,20.0,0,1,0,0.0,20.0,0.0,1,1
499173,18.0,0,1,0,0.0,18.0,0.0,1,1
499183,8.0,0,0,1,0.0,0.0,8.0,1,1
499196,,1,0,0,,,,1,0
499216,10.0,0,1,0,0.0,10.0,0.0,1,1
499255,,0,1,0,,,,1,0
499257,,0,1,0,,,,1,0
499274,14.0,0,0,1,0.0,0.0,14.0,1,1
499283,12.0,0,1,1,0.0,10.0,2.0,2,1
499284,8.0,0,1,0,0.0,8.0,0.0,1,1
499329,3.0,0,0,1,0.0,0.0,3.0,1,1
499332,5.0,0,0,1,0.0,0.0,5.0,1,1
499337,13.0,0,1,0,0.0,13.0,0.0,1,1
499386,,1,0,0,,,,1,0
499388,10.0,0,1,1,0.0,0.0,10.0,2,1
499464,6.0,1,0,0,6.0,0.0,0.0,1,1
499469,5.0,0,0,1,0.0,0.0,5.0,1,1
499473,5.0,0,0,1,0.0,0.0,5.0,1,1
499531,3.0,0,1,0,0.0,3.0,0.0,1,1
499569,9.0,0,1,1,0.0,6.0,3.0,2,1
499571,37.0,0,0,1,0.0,0.0,37.0,1,1
499572,,1,0,1,,,,2,0
499576,5.0,0,1,1,0.0,0.0,5.0,2,1
499577,,0,0,1,,,,1,0
499611,14.0,0,1,0,0.0,14.0,0.0,1,1
499642,15.0,0,1,0,0.0,15.0,0.0,1,1
499713,28.0,0,0,1,0.0,0.0,28.0,1,1
499723,16.0,0,1,0,0.0,16.0,0.0,1,1
499725,1.0,0,1,0,0.0,1.0,0.0,1,1
499733,11.0,0,1,0,0.0,11.0,0.0,1,1
499746,32.0,0,1,0,0.0,32.0,0.0,1,1
499774,15.0,0,0,1,0.0,0.0,15.0,1,1
499776,12.0,0,0,1,0.0,0.0,12.0,1,1
499780,5.0,0,1,0,0.0,5.0,0.0,1,1
499787,,0,1,0,,,,1,0
499789,5.0,1,0,1,0.0,0.0,5.0,2,1
499823,13.0,1,1,1,5.0,4.0,4.0,3,1
499850,8.0,0,1,0,0.0,8.0,0.0,1,1
499869,265.0,1,1,1,9.0,180.0,76.0,3,1
499914,27.0,0,1,0,0.0,27.0,0.0,1,1
499918,2.0,1,0,0,2.0,0.0,0.0,1,1
499930,,0,1,0,,,,1,0
499936,77.0,0,1,1,0.0,57.0,20.0,2,1
499937,30.0,1,1,1,0.0,8.0,22.0,3,1
499962,13.0,0,0,1,0.0,0.0,13.0,1,1
500008,56.0,0,1,0,0.0,56.0,0.0,1,1
500034,,0,1,0,,,,1,0
500063,33.0,0,1,1,0.0,5.0,28.0,2,1
500093,30.0,0,0,1,0.0,0.0,30.0,1,1
500145,3.0,0,1,1,0.0,0.0,3.0,2,1
500153,21.0,0,1,1,0.0,8.0,13.0,2,1
500169,10.0,1,1,0,0.0,10.0,0.0,2,1
500187,,0,0,1,,,,1,0
500208,7.0,0,0,1,0.0,0.0,7.0,1,1
500213,60.0,1,1,1,2.0,32.0,26.0,3,1
500226,69.0,1,1,1,1.0,51.0,17.0,3,1
500261,13.0,0,1,0,0.0,13.0,0.0,1,1
500270,20.0,1,1,1,2.0,4.0,14.0,3,1
500383,268.0,1,1,1,104.0,157.0,7.0,3,1
500413,,0,1,0,,,,1,0
500443,32.0,1,1,1,0.0,0.0,32.0,3,1
500444,19.0,0,1,0,0.0,19.0,0.0,1,1
500461,4.0,1,0,1,0.0,0.0,4.0,2,1
500479,25.0,0,1,1,0.0,19.0,6.0,2,1
500490,24.0,0,1,1,0.0,13.0,11.0,2,1
500502,,0,0,1,,,,1,0
500522,2.0,0,1,0,0.0,2.0,0.0,1,1
500539,11.0,0,1,0,0.0,11.0,0.0,1,1
500556,8.0,0,1,0,0.0,8.0,0.0,1,1
500557,650.0,1,1,1,86.0,368.0,196.0,3,1
500563,44.0,0,1,0,0.0,44.0,0.0,1,1
500566,174.0,1,1,0,0.0,174.0,0.0,2,1
500575,9.0,1,1,1,5.0,4.0,0.0,3,1
500592,44.0,0,1,0,0.0,44.0,0.0,1,1
500649,35.0,0,1,0,0.0,35.0,0.0,1,1
500655,1.0,0,0,1,0.0,0.0,1.0,1,1
500679,1.0,0,1,0,0.0,1.0,0.0,1,1
500693,4.0,1,1,0,4.0,0.0,0.0,2,1
500715,52.0,0,0,1,0.0,0.0,52.0,1,1
500760,76.0,0,1,0,0.0,76.0,0.0,1,1
500761,149.0,1,1,1,50.0,54.0,45.0,3,1
500783,3.0,0,1,0,0.0,3.0,0.0,1,1
500794,21.0,1,1,0,11.0,10.0,0.0,2,1
500801,,0,1,0,,,,1,0
500822,17.0,1,1,0,0.0,17.0,0.0,2,1
500850,35.0,0,1,0,0.0,35.0,0.0,1,1
500851,19.0,0,0,1,0.0,0.0,19.0,1,1
500860,47.0,0,1,1,0.0,31.0,16.0,2,1
500874,6.0,0,1,0,0.0,6.0,0.0,1,1
500883,5.0,0,1,0,0.0,5.0,0.0,1,1
500900,21.0,0,1,0,0.0,21.0,0.0,1,1
500910,2.0,0,1,0,0.0,2.0,0.0,1,1
500930,,0,1,0,,,,1,0
500935,,0,0,1,,,,1,0
500988,,0,1,0,,,,1,0
500998,,1,0,0,,,,1,0
501012,8.0,0,0,1,0.0,0.0,8.0,1,1
501045,30.0,1,1,1,9.0,21.0,0.0,3,1
501063,1.0,0,1,0,0.0,1.0,0.0,1,1
501078,47.0,1,1,1,17.0,10.0,20.0,3,1
501081,,0,1,0,,,,1,0
501084,1.0,1,1,0,1.0,0.0,0.0,2,1
501090,163.0,1,1,1,0.0,82.0,81.0,3,1
501122,814.0,0,1,0,0.0,814.0,0.0,1,1
501140,,0,1,0,,,,1,0
501141,74.0,0,1,1,0.0,60.0,14.0,2,1
501156,19.0,0,0,1,0.0,0.0,19.0,1,1
501203,68.0,0,1,1,0.0,57.0,11.0,2,1
501207,33.0,0,1,1,0.0,13.0,20.0,2,1
501225,11.0,0,1,0,0.0,11.0,0.0,1,1
501231,6.0,0,0,1,0.0,0.0,6.0,1,1
501232,7.0,0,1,1,0.0,3.0,4.0,2,1
501274,14.0,0,1,0,0.0,14.0,0.0,1,1
501327,4.0,1,1,0,2.0,2.0,0.0,2,1
501342,3.0,0,0,1,0.0,0.0,3.0,1,1
501345,28.0,0,1,1,0.0,19.0,9.0,2,1
501388,8.0,0,1,0,0.0,8.0,0.0,1,1
501392,3.0,0,1,0,0.0,3.0,0.0,1,1
501398,31.0,0,1,0,0.0,31.0,0.0,1,1
501399,4.0,0,1,0,0.0,4.0,0.0,1,1
501407,7.0,0,0,1,0.0,0.0,7.0,1,1
501413,96.0,1,1,1,2.0,65.0,29.0,3,1
501458,15.0,1,0,1,0.0,0.0,15.0,2,1
501468,24.0,0,0,1,0.0,0.0,24.0,1,1
501497,8.0,0,1,1,0.0,5.0,3.0,2,1
501498,75.0,1,1,1,2.0,52.0,21.0,3,1
501519,42.0,1,1,0,0.0,42.0,0.0,2,1
501527,2.0,0,1,1,0.0,0.0,2.0,2,1
501528,19.0,0,0,1,0.0,0.0,19.0,1,1
501546,,1,0,0,,,,1,0
501547,12.0,1,0,1,1.0,0.0,11.0,2,1
501552,,1,0,0,,,,1,0
501556,,0,0,1,,,,1,0
501567,7.0,0,1,0,0.0,7.0,0.0,1,1
501613,2.0,0,1,0,0.0,2.0,0.0,1,1
501614,48.0,1,1,1,16.0,0.0,32.0,3,1
501619,,0,1,0,,,,1,0
501631,6.0,1,1,0,0.0,6.0,0.0,2,1
501642,101.0,0,1,1,0.0,70.0,31.0,2,1
501655,,1,1,0,,,,2,0
501661,11.0,0,1,0,0.0,11.0,0.0,1,1
501714,6.0,0,1,0,0.0,6.0,0.0,1,1
501731,16.0,0,1,0,0.0,16.0,0.0,1,1
501741,2.0,0,0,1,0.0,0.0,2.0,1,1
501743,36.0,1,1,0,16.0,20.0,0.0,2,1
501768,11.0,0,0,1,0.0,0.0,11.0,1,1
501780,3.0,0,1,0,0.0,3.0,0.0,1,1
501806,2.0,0,0,1,0.0,0.0,2.0,1,1
501813,112.0,0,1,1,0.0,78.0,34.0,2,1
501839,5.0,0,0,1,0.0,0.0,5.0,1,1
501854,34.0,1,1,1,1.0,23.0,10.0,3,1
501891,16.0,0,1,1,0.0,0.0,16.0,2,1
501941,148.0,0,1,1,0.0,60.0,88.0,2,1
501969,2.0,1,0,0,2.0,0.0,0.0,1,1
501994,2.0,1,1,1,0.0,2.0,0.0,3,1
502006,11.0,0,0,1,0.0,0.0,11.0,1,1
502023,8.0,0,1,1,0.0,4.0,4.0,2,1
502031,,0,0,1,,,,1,0
502060,5.0,0,1,0,0.0,5.0,0.0,1,1
502068,5.0,0,0,1,0.0,0.0,5.0,1,1
502083,9.0,0,0,1,0.0,0.0,9.0,1,1
502085,89.0,1,1,1,9.0,80.0,0.0,3,1
502106,29.0,0,1,1,0.0,13.0,16.0,2,1
502112,123.0,1,1,1,1.0,59.0,63.0,3,1
502123,9.0,0,1,0,0.0,9.0,0.0,1,1
502181,90.0,0,0,1,0.0,0.0,90.0,1,1
502201,14.0,0,1,0,0.0,14.0,0.0,1,1
502224,47.0,0,1,0,0.0,47.0,0.0,1,1
502306,6.0,1,1,0,0.0,6.0,0.0,2,1
502315,4.0,0,0,1,0.0,0.0,4.0,1,1
502317,35.0,1,1,1,0.0,28.0,7.0,3,1
502343,741.0,0,1,1,0.0,741.0,0.0,2,1
502362,23.0,0,0,1,0.0,0.0,23.0,1,1
502391,20.0,0,1,0,0.0,20.0,0.0,1,1
502395,20.0,0,1,1,0.0,18.0,2.0,2,1
502414,9.0,0,0,1,0.0,0.0,9.0,1,1
502438,6.0,0,1,0,0.0,6.0,0.0,1,1
502439,18.0,1,1,1,0.0,9.0,9.0,3,1
502464,366.0,1,1,1,22.0,340.0,4.0,3,1
502511,153.0,0,1,0,0.0,153.0,0.0,1,1
502529,26.0,0,1,0,0.0,26.0,0.0,1,1
502589,22.0,0,1,0,0.0,22.0,0.0,1,1
502624,15.0,0,1,0,0.0,15.0,0.0,1,1
502670,59.0,0,1,0,0.0,59.0,0.0,1,1
502739,,0,1,0,,,,1,0
502770,,1,0,0,,,,1,0
502819,37.0,0,1,0,0.0,37.0,0.0,1,1
502832,,1,0,0,,,,1,0
502840,2.0,0,1,0,0.0,2.0,0.0,1,1
502844,3.0,0,1,0,0.0,3.0,0.0,1,1
502870,,0,1,0,,,,1,0
502884,26.0,0,1,1,0.0,13.0,13.0,2,1
502896,22.0,0,0,1,0.0,0.0,22.0,1,1
502905,,0,1,0,,,,1,0
502942,3.0,0,1,0,0.0,3.0,0.0,1,1
502944,74.0,1,1,1,0.0,56.0,18.0,3,1
502963,4.0,1,0,1,3.0,0.0,1.0,2,1
503021,,0,0,1,,,,1,0
503048,13.0,0,1,0,0.0,13.0,0.0,1,1
503051,19.0,0,1,0,0.0,19.0,0.0,1,1
503074,17.0,1,1,1,0.0,11.0,6.0,3,1
503084,,1,0,0,,,,1,0
503143,9.0,0,1,0,0.0,9.0,0.0,1,1
503162,477.0,1,0,1,313.0,0.0,164.0,2,1
503264,1.0,0,0,1,0.0,0.0,1.0,1,1
503271,,1,0,0,,,,1,0
503277,3.0,0,1,0,0.0,3.0,0.0,1,1
503279,1.0,0,1,0,0.0,1.0,0.0,1,1
503294,6.0,0,1,0,0.0,6.0,0.0,1,1
503309,5.0,1,1,1,3.0,2.0,0.0,3,1
503322,19.0,0,1,1,0.0,14.0,5.0,2,1
503328,,1,0,0,,,,1,0
503386,136.0,1,1,1,55.0,38.0,43.0,3,1
503405,15.0,1,1,1,0.0,10.0,5.0,3,1
503441,27.0,0,1,0,0.0,27.0,0.0,1,1
503447,14.0,0,1,0,0.0,14.0,0.0,1,1
503484,,0,0,1,,,,1,0
503503,2.0,1,0,0,2.0,0.0,0.0,1,1
503510,1.0,1,0,0,1.0,0.0,0.0,1,1
503513,11.0,1,1,1,1.0,9.0,1.0,3,1
503527,,1,0,1,,,,2,0
503560,13.0,0,1,0,0.0,13.0,0.0,1,1
503590,66.0,0,1,0,0.0,66.0,0.0,1,1
503598,,1,0,0,,,,1,0
503637,8.0,1,1,0,0.0,8.0,0.0,2,1
503646,9.0,1,1,0,7.0,2.0,0.0,2,1
503648,4.0,0,1,1,0.0,0.0,4.0,2,1
503661,6.0,0,1,1,0.0,3.0,3.0,2,1
503690,32.0,0,0,1,0.0,0.0,32.0,1,1
503691,6.0,0,0,1,0.0,0.0,6.0,1,1
503700,4.0,0,0,1,0.0,0.0,4.0,1,1
503720,23.0,0,1,1,0.0,13.0,10.0,2,1
503734,4.0,0,0,1,0.0,0.0,4.0,1,1
503738,5.0,0,1,0,0.0,5.0,0.0,1,1
503775,,1,0,0,,,,1,0
503778,1.0,0,1,0,0.0,1.0,0.0,1,1
503787,14.0,0,1,1,0.0,6.0,8.0,2,1
503831,1.0,0,1,0,0.0,1.0,0.0,1,1
503838,127.0,1,1,1,28.0,99.0,0.0,3,1
503852,3.0,0,1,0,0.0,3.0,0.0,1,1
503865,28.0,1,0,1,0.0,0.0,28.0,2,1
503919,16.0,0,1,0,0.0,16.0,0.0,1,1
503925,,0,0,1,,,,1,0
503935,4.0,0,1,0,0.0,4.0,0.0,1,1
503936,3.0,0,1,0,0.0,3.0,0.0,1,1
503944,2.0,0,0,1,0.0,0.0,2.0,1,1
503945,5.0,0,1,0,0.0,5.0,0.0,1,1
503975,10.0,0,0,1,0.0,0.0,10.0,1,1
503978,21.0,0,1,0,0.0,21.0,0.0,1,1
503980,15.0,0,0,1,0.0,0.0,15.0,1,1
503998,24.0,1,1,1,1.0,20.0,3.0,3,1
503999,16.0,1,1,0,13.0,3.0,0.0,2,1
504009,222.0,1,1,1,8.0,178.0,36.0,3,1
504016,8.0,0,0,1,0.0,0.0,8.0,1,1
504028,22.0,1,1,0,17.0,5.0,0.0,2,1
504034,,1,0,0,,,,1,0
504053,7.0,0,1,1,0.0,3.0,4.0,2,1
504057,4.0,0,0,1,0.0,0.0,4.0,1,1
504060,2.0,0,0,1,0.0,0.0,2.0,1,1
504061,,0,1,0,,,,1,0
504174,1.0,0,1,1,0.0,1.0,0.0,2,1
504233,11.0,0,1,0,0.0,11.0,0.0,1,1
504236,10.0,0,0,1,0.0,0.0,10.0,1,1
504257,6.0,0,1,1,0.0,0.0,6.0,2,1
504265,11.0,0,1,0,0.0,11.0,0.0,1,1
504277,,0,0,1,,,,1,0
504310,,0,0,1,,,,1,0
504390,11.0,0,1,0,0.0,11.0,0.0,1,1
504391,,1,1,0,,,,2,0
504412,18.0,0,1,1,0.0,17.0,1.0,2,1
504423,4.0,0,1,1,0.0,0.0,4.0,2,1
504426,9.0,0,0,1,0.0,0.0,9.0,1,1
504436,6.0,0,0,1,0.0,0.0,6.0,1,1
504447,,1,1,0,,,,2,0
504449,22.0,1,1,1,0.0,15.0,7.0,3,1
504457,13.0,1,1,0,0.0,13.0,0.0,2,1
504459,34.0,1,1,1,8.0,26.0,0.0,3,1
504482,,0,0,1,,,,1,0
504577,10.0,0,1,0,0.0,10.0,0.0,1,1
504584,65.0,1,0,1,4.0,0.0,61.0,2,1
504604,12.0,0,1,1,0.0,3.0,9.0,2,1
504611,186.0,0,1,0,0.0,186.0,0.0,1,1
504619,4.0,0,1,0,0.0,4.0,0.0,1,1
504635,92.0,0,1,0,0.0,92.0,0.0,1,1
504643,36.0,0,1,0,0.0,36.0,0.0,1,1
504663,84.0,1,1,1,10.0,61.0,13.0,3,1
504689,3.0,0,1,1,0.0,2.0,1.0,2,1
504710,1.0,0,0,1,0.0,0.0,1.0,1,1
504746,19.0,0,1,1,0.0,13.0,6.0,2,1
504775,28.0,0,1,0,0.0,28.0,0.0,1,1
504782,,0,1,0,,,,1,0
504787,14.0,0,0,1,0.0,0.0,14.0,1,1
504820,6.0,0,1,0,0.0,6.0,0.0,1,1
504835,7.0,0,1,0,0.0,7.0,0.0,1,1
504868,6.0,0,1,0,0.0,6.0,0.0,1,1
504889,6.0,0,0,1,0.0,0.0,6.0,1,1
504949,106.0,1,1,1,1.0,72.0,33.0,3,1
505001,24.0,1,1,1,0.0,9.0,15.0,3,1
505015,,0,1,0,,,,1,0
505052,8.0,0,1,1,0.0,8.0,0.0,2,1
505072,4.0,0,1,0,0.0,4.0,0.0,1,1
505085,6.0,0,0,1,0.0,0.0,6.0,1,1
505092,14.0,0,1,0,0.0,14.0,0.0,1,1
505096,571.0,1,1,1,46.0,333.0,192.0,3,1
505099,28.0,0,0,1,0.0,0.0,28.0,1,1
505134,1.0,0,0,1,0.0,0.0,1.0,1,1
505153,48.0,0,1,0,0.0,48.0,0.0,1,1
505159,13.0,0,1,0,0.0,13.0,0.0,1,1
505162,20.0,0,1,1,0.0,14.0,6.0,2,1
505164,18.0,0,1,1,0.0,12.0,6.0,2,1
505193,28.0,1,1,1,2.0,26.0,0.0,3,1
505217,3.0,0,0,1,0.0,0.0,3.0,1,1
505226,10.0,0,1,0,0.0,10.0,0.0,1,1
505247,1.0,0,1,0,0.0,1.0,0.0,1,1
505271,88.0,0,1,1,0.0,42.0,46.0,2,1
505326,5.0,0,0,1,0.0,0.0,5.0,1,1
505327,11.0,0,1,1,0.0,11.0,0.0,2,1
505352,30.0,0,1,1,0.0,18.0,12.0,2,1
505353,,1,0,0,,,,1,0
505365,20.0,0,1,1,0.0,11.0,9.0,2,1
505415,40.0,0,1,1,0.0,25.0,15.0,2,1
505442,5.0,0,0,1,0.0,0.0,5.0,1,1
505457,4.0,0,1,0,0.0,4.0,0.0,1,1
505462,9.0,0,1,0,0.0,9.0,0.0,1,1
505470,44.0,0,1,0,0.0,44.0,0.0,1,1
505472,30.0,1,1,1,0.0,26.0,4.0,3,1
505477,95.0,0,1,0,0.0,95.0,0.0,1,1
505486,,0,1,0,,,,1,0
505495,5.0,0,1,0,0.0,5.0,0.0,1,1
505500,20.0,0,1,0,0.0,20.0,0.0,1,1
505514,3.0,1,0,1,0.0,0.0,3.0,2,1
505518,3.0,0,0,1,0.0,0.0,3.0,1,1
505521,11.0,1,1,0,5.0,6.0,0.0,2,1
505582,,0,1,0,,,,1,0
505652,3.0,0,0,1,0.0,0.0,3.0,1,1
505701,83.0,0,1,1,0.0,32.0,51.0,2,1
505713,5.0,0,1,0,0.0,5.0,0.0,1,1
505731,1.0,0,1,1,0.0,1.0,0.0,2,1
505739,21.0,1,1,0,1.0,20.0,0.0,2,1
505803,18.0,1,1,0,18.0,0.0,0.0,2,1
505842,6.0,0,1,0,0.0,6.0,0.0,1,1
505862,74.0,0,1,0,0.0,74.0,0.0,1,1
505872,17.0,0,1,1,0.0,16.0,1.0,2,1
505899,218.0,1,1,1,35.0,106.0,77.0,3,1
505904,4.0,0,0,1,0.0,0.0,4.0,1,1
505930,28.0,0,1,1,0.0,17.0,11.0,2,1
505955,,1,0,0,,,,1,0
505956,14.0,0,1,1,0.0,8.0,6.0,2,1
505973,,1,0,0,,,,1,0
506016,14.0,1,1,0,0.0,14.0,0.0,2,1
506036,16.0,0,1,0,0.0,16.0,0.0,1,1
506054,17.0,0,0,1,0.0,0.0,17.0,1,1
506098,3.0,0,1,0,0.0,3.0,0.0,1,1
506121,22.0,0,1,0,0.0,22.0,0.0,1,1
506156,11.0,0,1,0,0.0,11.0,0.0,1,1
506203,4.0,0,1,1,0.0,2.0,2.0,2,1
506212,1.0,0,1,0,0.0,1.0,0.0,1,1
506216,78.0,0,1,0,0.0,78.0,0.0,1,1
506238,19.0,1,1,1,0.0,8.0,11.0,3,1
506241,39.0,1,1,1,0.0,39.0,0.0,3,1
506244,11.0,0,0,1,0.0,0.0,11.0,1,1
506300,,0,0,1,,,,1,0
506345,20.0,0,1,0,0.0,20.0,0.0,1,1
506351,33.0,1,1,1,4.0,28.0,1.0,3,1
506359,1.0,0,1,0,0.0,1.0,0.0,1,1
506370,3.0,0,1,0,0.0,3.0,0.0,1,1
506373,47.0,1,0,1,9.0,0.0,38.0,2,1
506384,6.0,1,0,1,0.0,0.0,6.0,2,1
506386,3.0,0,1,1,0.0,0.0,3.0,2,1
506434,29.0,1,1,0,1.0,28.0,0.0,2,1
506451,3.0,0,0,1,0.0,0.0,3.0,1,1
506463,62.0,1,0,1,0.0,0.0,62.0,2,1
506467,61.0,1,0,1,32.0,0.0,29.0,2,1
506476,2.0,1,0,1,1.0,0.0,1.0,2,1
506496,3.0,0,1,0,0.0,3.0,0.0,1,1
506498,,0,0,1,,,,1,0
506582,13.0,1,1,1,7.0,0.0,6.0,3,1
506586,12.0,0,1,1,0.0,11.0,1.0,2,1
506595,16.0,0,1,0,0.0,16.0,0.0,1,1
506603,1.0,0,1,0,0.0,1.0,0.0,1,1
506607,6.0,0,1,0,0.0,6.0,0.0,1,1
506624,14.0,1,0,1,13.0,0.0,1.0,2,1
506635,58.0,0,1,1,0.0,58.0,0.0,2,1
506642,2.0,0,1,0,0.0,2.0,0.0,1,1
506665,29.0,0,0,1,0.0,0.0,29.0,1,1
506678,227.0,0,1,1,0.0,111.0,116.0,2,1
506688,8.0,0,1,0,0.0,8.0,0.0,1,1
506690,8.0,0,1,1,0.0,4.0,4.0,2,1
506703,15.0,0,1,0,0.0,15.0,0.0,1,1
506725,9.0,0,1,0,0.0,9.0,0.0,1,1
506726,,1,1,0,,,,2,0
506739,9.0,0,0,1,0.0,0.0,9.0,1,1
506750,,0,1,0,,,,1,0
506778,11.0,0,1,0,0.0,11.0,0.0,1,1
506806,9.0,0,0,1,0.0,0.0,9.0,1,1
506807,8.0,0,1,0,0.0,8.0,0.0,1,1
506820,13.0,0,1,0,0.0,13.0,0.0,1,1
506832,12.0,0,1,1,0.0,12.0,0.0,2,1
506872,25.0,0,1,0,0.0,25.0,0.0,1,1
506873,,0,0,1,,,,1,0
506882,7.0,0,1,0,0.0,7.0,0.0,1,1
506894,,0,1,1,,,,2,0
506896,12.0,1,1,1,2.0,0.0,10.0,3,1
506946,3.0,0,1,0,0.0,3.0,0.0,1,1
506965,7.0,0,1,0,0.0,7.0,0.0,1,1
506969,4.0,0,1,0,0.0,4.0,0.0,1,1
506987,3.0,1,0,0,3.0,0.0,0.0,1,1
506989,6.0,0,0,1,0.0,0.0,6.0,1,1
507004,48.0,1,1,0,48.0,0.0,0.0,2,1
507025,9.0,0,1,0,0.0,9.0,0.0,1,1
507058,,1,0,0,,,,1,0
507065,5.0,0,1,1,0.0,5.0,0.0,2,1
507088,15.0,0,1,0,0.0,15.0,0.0,1,1
507094,20.0,0,1,0,0.0,20.0,0.0,1,1
507110,12.0,0,0,1,0.0,0.0,12.0,1,1
507111,12.0,0,0,1,0.0,0.0,12.0,1,1
507116,25.0,0,1,0,0.0,25.0,0.0,1,1
507121,5.0,0,1,1,0.0,0.0,5.0,2,1
507128,25.0,0,1,1,0.0,2.0,23.0,2,1
507133,80.0,0,1,1,0.0,63.0,17.0,2,1
507138,20.0,0,1,0,0.0,20.0,0.0,1,1
507143,2.0,0,1,0,0.0,2.0,0.0,1,1
507146,12.0,0,1,1,0.0,9.0,3.0,2,1
507157,180.0,0,1,1,0.0,99.0,81.0,2,1
507180,,0,1,0,,,,1,0
507187,2.0,1,0,0,2.0,0.0,0.0,1,1
507194,,0,1,0,,,,1,0
507207,7.0,0,0,1,0.0,0.0,7.0,1,1
507208,3.0,1,0,1,0.0,0.0,3.0,2,1
507210,34.0,1,1,1,5.0,17.0,12.0,3,1
507217,133.0,0,1,1,0.0,27.0,106.0,2,1
507224,,0,0,1,,,,1,0
507249,5.0,0,1,0,0.0,5.0,0.0,1,1
507288,24.0,0,1,1,0.0,12.0,12.0,2,1
507292,7.0,1,0,1,0.0,0.0,7.0,2,1
507299,165.0,0,1,1,0.0,114.0,51.0,2,1
507304,3702.0,0,1,0,0.0,3702.0,0.0,1,1
507318,,0,1,0,,,,1,0
507349,54.0,1,1,0,21.0,33.0,0.0,2,1
507354,,0,0,1,,,,1,0
507355,27.0,1,0,1,27.0,0.0,0.0,2,1
507369,11.0,0,0,1,0.0,0.0,11.0,1,1
507410,17.0,1,1,0,0.0,17.0,0.0,2,1
507439,8.0,0,1,1,0.0,0.0,8.0,2,1
507451,,1,0,0,,,,1,0
507473,61.0,0,0,1,0.0,0.0,61.0,1,1
507479,734.0,0,1,0,0.0,734.0,0.0,1,1
507485,,0,1,0,,,,1,0
507537,97.0,0,1,1,0.0,58.0,39.0,2,1
507538,5.0,0,0,1,0.0,0.0,5.0,1,1
507553,10.0,0,1,0,0.0,10.0,0.0,1,1
507582,10.0,0,1,0,0.0,10.0,0.0,1,1
507586,4.0,0,0,1,0.0,0.0,4.0,1,1
507671,6.0,0,1,0,0.0,6.0,0.0,1,1
507672,77.0,1,1,0,12.0,65.0,0.0,2,1
507725,2.0,0,1,0,0.0,2.0,0.0,1,1
507746,27.0,1,0,1,12.0,0.0,15.0,2,1
507770,1040.0,1,1,1,71.0,882.0,87.0,3,1
507779,68.0,1,1,0,1.0,67.0,0.0,2,1
507798,1.0,1,0,0,1.0,0.0,0.0,1,1
507808,16.0,0,1,1,0.0,6.0,10.0,2,1
507859,4.0,0,1,0,0.0,4.0,0.0,1,1
507923,3.0,1,0,0,3.0,0.0,0.0,1,1
507939,4.0,0,0,1,0.0,0.0,4.0,1,1
507942,7.0,0,1,0,0.0,7.0,0.0,1,1
507959,52.0,1,1,1,0.0,40.0,12.0,3,1
507978,8.0,0,1,0,0.0,8.0,0.0,1,1
508004,5.0,0,0,1,0.0,0.0,5.0,1,1
508024,1.0,1,1,1,0.0,0.0,1.0,3,1
508054,53.0,0,1,1,0.0,33.0,20.0,2,1
508115,10.0,0,1,0,0.0,10.0,0.0,1,1
508125,7.0,0,1,0,0.0,7.0,0.0,1,1
508126,24.0,0,1,0,0.0,24.0,0.0,1,1
508177,1010.0,1,1,1,56.0,663.0,291.0,3,1
508241,73.0,1,1,1,23.0,43.0,7.0,3,1
508270,37.0,0,1,1,0.0,33.0,4.0,2,1
508295,2.0,1,1,0,0.0,2.0,0.0,2,1
508308,11.0,0,1,1,0.0,5.0,6.0,2,1
