EID,TYPECODE项目ID,DJDATE中标日期,IFHOME项目地是否企业登记地
525286,5364430,Jun-15,1
525286,4104229,Apr-14,1
525286,3966860,Jan-14,1
525286,5342396,May-15,0
525286,4308441,Jul-14,0
525286,4107098,Apr-14,0
525286,4206112,Apr-14,1
525286,3965970,Jan-14,1
525286,4198150,May-14,1
525286,4205819,Apr-14,1
525286,4261788,Jun-14,1
525286,4104307,Apr-14,1
525286,4102550,Apr-14,1
525286,5382434,Jun-15,0
525286,4240901,Jun-14,1
525286,5501380,Jul-15,1
525286,4309185,Jul-14,1
525286,4308997,Jul-14,0
525286,4240526,Jun-14,1
525286,4307859,Jul-14,1
525286,5638590,Jul-15,1
525286,5373306,Jun-15,0
525286,4309011,Jul-14,1
525286,4210403,May-14,1
525286,4239881,Jun-14,1
525286,4307438,Jul-14,1
526066,4219851,Jun-14,0
526066,4619533,Oct-14,0
526066,5609766,Jul-15,1
526066,4085672,Apr-14,0
526066,4476184,Aug-14,0
526066,5480930,Jun-15,0
526066,4175178,May-14,0
526066,4548271,Sep-14,0
526066,4282537,Jun-14,0
526066,3968717,Jan-14,0
2707,3004679,Sep-13,1
2707,4211981,May-14,1
2707,5555865,Jul-15,1
2707,4561121,Sep-14,1
2707,5011596,Feb-15,1
9358,3218988,Dec-13,0
19957,3013847,Sep-13,1
22720,4683742,Oct-14,0
22720,4890016,Dec-14,0
22720,4006451,Jan-14,0
28939,4805610,Dec-14,1
29731,2978473,Sep-13,0
29832,5447527,Jun-15,1
29832,4598699,Sep-14,1
30365,4443776,Aug-14,1
30365,3064660,Oct-13,1
30365,4471132,Aug-14,1
30365,4986470,Feb-15,1
30365,5515664,Jul-15,1
30365,4090644,Apr-14,1
30365,5119490,Mar-15,1
37033,4769124,Nov-14,1
38063,5353797,May-15,0
39598,5434969,Jun-15,1
41451,3986329,Jan-14,1
41451,4753084,Nov-14,1
41451,4506534,Sep-14,1
45148,5010669,Feb-15,1
54669,4417245,Aug-14,0
59130,3180612,Dec-13,0
59130,3168384,Nov-13,0
60662,3043830,Oct-13,1
60662,5661804,Aug-15,1
60662,5574583,Jul-15,1
60662,5480932,Jun-15,1
60662,4293726,Jun-14,1
60662,4558107,Sep-14,1
60662,5552186,Jul-15,1
60662,5560912,Jul-15,1
60662,4271702,Jun-14,1
60662,5372319,Jun-15,1
60662,4704873,Nov-14,1
60662,5500026,Jul-15,1
60662,5319540,May-15,1
60662,5601566,Jul-15,1
60662,4003185,Jan-14,1
60662,4599008,Sep-14,1
60662,4589644,Sep-14,1
60662,4599620,Sep-14,1
60662,5611513,Jul-15,1
60662,4346641,Jul-14,1
60662,4434192,Aug-14,1
60662,5361971,Jun-15,1
60662,4203195,May-14,1
60662,5499803,Jul-15,1
62431,5684780,Aug-15,1
64001,5563513,Jul-15,1
65803,5769282,Aug-15,1
67273,4609939,Oct-14,0
67273,4434011,Aug-14,0
67931,4325275,Jul-14,0
67931,4866461,Dec-14,1
67931,4237145,Jun-14,1
67931,4535266,Sep-14,0
67931,4303124,Jul-14,1
70200,5554828,Jul-15,0
70200,5175998,Apr-15,0
70200,5111631,Mar-15,0
70200,5707472,Aug-15,0
70200,5707470,Aug-15,0
71140,4612031,Oct-14,1
71140,4383445,Jul-14,1
71140,4590048,Sep-14,1
71140,4558529,Sep-14,1
71140,4426385,Aug-14,1
71140,4435143,Aug-14,1
71140,5494576,Jul-15,1
71140,5631802,Jul-15,1
71140,5703264,Aug-15,1
76684,4661651,Oct-14,1
76684,5119139,Mar-15,1
76684,4470939,Aug-14,1
77285,3128322,Nov-13,0
78081,3150507,Nov-13,0
81513,4879201,Dec-14,1
90913,5630153,Jul-15,1
90913,5725933,Aug-15,1
94899,3999225,Jan-14,0
97546,3176264,Dec-13,1
97546,3041989,Oct-13,1
97546,5616604,Jul-15,1
97546,3017981,Sep-13,1
97546,4269803,Jun-14,0
97546,4652705,Oct-14,1
97546,4330703,Jul-14,1
97546,4107755,Apr-14,1
97546,4298582,Jun-14,1
97546,4122107,Apr-14,0
97546,3985854,Jan-14,1
97546,5106392,Mar-15,1
97546,5685771,Aug-15,1
97546,5691150,Aug-15,1
97546,4235593,Jun-14,0
97546,4433714,Aug-14,0
97546,4233565,Jun-14,1
97546,5692142,Aug-15,1
97546,5391556,Jun-15,1
97546,5238449,Apr-15,1
97546,4339547,Jul-14,1
97546,5607490,Jul-15,1
97546,4563863,Sep-14,1
97664,5008541,Feb-15,0
97664,5003376,Feb-15,0
97664,4015582,Feb-14,0
98034,4349922,Jul-14,0
103060,4726446,Nov-14,0
109256,3971328,Jan-14,0
110308,5231243,Apr-15,0
110308,5636984,Jul-15,0
111303,3002895,Sep-13,0
120344,4984016,Feb-15,1
120764,4360495,Jul-14,1
120764,4894926,Dec-14,1
121309,4838201,Dec-14,1
121309,4776209,Nov-14,1
126707,5289727,May-15,1
133155,4472928,Aug-14,0
133155,4672794,Oct-14,1
134766,3131324,Nov-13,0
134766,3016769,Sep-13,0
134766,3131321,Nov-13,0
134766,4503827,Sep-14,0
134766,4057223,Mar-14,0
134766,5786705,Aug-15,0
134766,4233316,Jun-14,0
134766,4028254,Feb-14,0
134766,4299137,Jun-14,0
134766,4944145,Jan-15,0
138844,4482804,Aug-14,1
138844,5367132,Jun-15,1
138844,4641400,Oct-14,1
138844,4103395,Apr-14,1
138844,3964945,Jan-14,1
138844,5509033,Jul-15,1
138844,4194524,May-14,1
138844,4742830,Nov-14,1
140086,4157225,May-14,1
140086,5248590,Apr-15,1
140086,4917365,Jan-15,1
140940,4724009,Nov-14,1
144439,3022711,Sep-13,1
144439,3157548,Nov-13,1
144439,4852650,Dec-14,1
144439,5566799,Jul-15,1
144439,4019214,Feb-14,1
144439,5008791,Feb-15,1
144439,4055855,Mar-14,1
144439,4549042,Sep-14,1
144439,5624390,Jul-15,1
144439,4654216,Oct-14,1
144439,4098520,Apr-14,1
146725,4908622,Jan-15,0
155835,4210972,May-14,1
155835,4623809,Oct-14,1
155835,4104287,Apr-14,1
155835,5407622,Jun-15,1
155835,4248750,Jun-14,1
156456,3003355,Sep-13,0
156456,2994907,Sep-13,0
156456,4632094,Oct-14,0
160725,2984600,Sep-13,1
160725,3998366,Jan-14,1
161125,2990338,Sep-13,1
161125,5109165,Mar-15,1
163674,4931749,Jan-15,0
163674,5016578,Feb-15,0
163674,4931751,Jan-15,0
163674,5608021,Jul-15,1
169104,4895002,Dec-14,1
170093,5343323,May-15,1
173702,4014171,Feb-14,1
175604,4394447,Jul-14,0
175604,5535162,Jul-15,1
175604,4884567,Dec-14,0
175604,5095099,Mar-15,0
175604,5264454,May-15,0
175604,4544983,Sep-14,0
175604,4293388,Jun-14,0
175604,4793564,Dec-14,0
175604,4357185,Jul-14,1
175604,5641538,Jul-15,1
175604,4579539,Sep-14,0
175604,4603616,Oct-14,0
175604,5416448,Jun-15,0
175604,5561289,Jul-15,1
175604,5037229,Mar-15,0
175604,4746511,Nov-14,0
175604,4185045,May-14,0
175604,4066235,Mar-14,1
175604,4673761,Oct-14,0
175604,5089390,Mar-15,0
175604,4310853,Jul-14,1
175604,5653278,Aug-15,1
175604,5788437,Aug-15,0
175604,5564528,Jul-15,1
175604,5496818,Jul-15,0
175604,4547390,Sep-14,0
175604,4703238,Nov-14,0
175604,5567566,Jul-15,1
175604,4868492,Dec-14,0
175604,3000754,Sep-13,0
175604,3975958,Jan-14,0
175604,5760271,Aug-15,0
175604,3071357,Oct-13,1
175604,3237606,Dec-13,1
175604,5555038,Jul-15,0
175604,3967885,Jan-14,0
175604,2993564,Sep-13,1
175604,3155862,Nov-13,0
175604,3071077,Oct-13,1
175604,4225586,Jun-14,0
175604,5248775,Apr-15,0
175604,4867306,Dec-14,0
175604,5381801,Jun-15,0
175604,4443112,Aug-14,1
175604,4406620,Jul-14,0
175604,4600373,Oct-14,0
175604,5492277,Jul-15,1
176053,3076404,Oct-13,0
176053,5584618,Jul-15,1
176053,5444912,Jun-15,0
189245,5243131,Apr-15,0
189245,5656596,Aug-15,0
189245,5332155,May-15,0
193854,4267199,Jun-14,1
201702,4791240,Dec-14,1
209241,3148741,Nov-13,1
209241,4338656,Jul-14,1
209241,4478058,Aug-14,1
209505,5641012,Jul-15,1
210341,4826851,Dec-14,1
210341,5427548,Jun-15,1
210341,5081705,Mar-15,1
212344,3238158,Dec-13,0
217332,3229842,Dec-13,1
217332,4895002,Dec-14,1
220041,4697194,Nov-14,0
220041,4007547,Jan-14,1
223909,4278542,Jun-14,1
223909,4199750,May-14,1
225948,4875369,Dec-14,1
229509,5609094,Jul-15,1
236172,5149235,Apr-15,0
236172,5141167,Mar-15,0
239435,5422144,Jun-15,0
245037,4764086,Nov-14,1
245037,4207161,May-14,1
245037,4773540,Nov-14,1
245563,5692525,Aug-15,1
245563,5485222,Jun-15,0
245563,5338512,May-15,0
245563,5216967,Apr-15,1
245563,4174121,May-14,0
245563,5284576,May-15,1
245563,5692525,Aug-15,1
245563,5338512,May-15,0
245563,5216967,Apr-15,1
245563,5485222,Jun-15,0
245563,5284576,May-15,1
245563,4174121,May-14,0
246831,5690010,Aug-15,1
254165,5385179,Jun-15,1
254883,5185617,Apr-15,1
255184,5146605,Mar-15,1
261618,4435218,Aug-14,1
267541,4685326,Oct-14,1
270292,5469676,Jun-15,1
271751,4334330,Jul-14,1
271751,4937313,Jan-15,1
271751,4077571,Apr-14,1
271751,5676457,Aug-15,1
273129,4474921,Aug-14,1
276555,3054762,Oct-13,1
276927,4639116,Oct-14,1
278466,3229842,Dec-13,1
278466,4895002,Dec-14,1
278466,5112565,Mar-15,1
278466,4641008,Oct-14,1
280391,2978569,Sep-13,1
283212,4272267,Jun-14,1
283212,4018808,Feb-14,1
283212,4826843,Dec-14,1
283212,4930613,Jan-15,1
283212,4827633,Dec-14,1
286011,5090646,Mar-15,1
286538,3200716,Dec-13,1
287405,4616167,Oct-14,1
288176,5136962,Mar-15,0
289414,3239152,Dec-13,1
289414,4810428,Dec-14,1
293455,4886750,Dec-14,0
293455,4815459,Dec-14,0
293455,4441986,Aug-14,0
293455,5619820,Jul-15,0
293455,4132099,Apr-14,0
293455,4123920,Apr-14,0
293455,4272056,Jun-14,0
293455,4763055,Nov-14,0
293455,4333998,Jul-14,0
294759,5659752,Aug-15,0
294759,4993505,Feb-15,1
294759,4498324,Aug-14,0
296320,3119110,Nov-13,0
296320,3099692,Nov-13,0
296320,4292702,Jun-14,0
296320,5521328,Jul-15,0
296320,4265466,Jun-14,0
327585,4327223,Jul-14,0
329806,4614861,Oct-14,1
334380,5447667,Jun-15,1
335563,3098831,Nov-13,0
335563,3145129,Nov-13,1
335563,4830306,Dec-14,0
335563,5751555,Aug-15,0
335563,4783974,Nov-14,1
335563,5283397,May-15,0
335563,4589093,Sep-14,1
335563,4310609,Jul-14,1
346194,5516855,Jul-15,1
346194,5132000,Mar-15,1
349598,4202981,May-14,1
355940,5637264,Jul-15,1
359170,2981608,Sep-13,0
359170,4130064,Apr-14,0
359170,4549318,Sep-14,1
359170,4656985,Oct-14,1
359170,4004791,Jan-14,0
359170,4639116,Oct-14,1
359170,5113369,Mar-15,0
359170,4016672,Feb-14,1
359170,4513422,Sep-14,1
359170,4978310,Feb-15,1
360641,4396797,Jul-14,1
364116,3239604,Dec-13,1
364116,4525070,Sep-14,0
364116,4757972,Nov-14,1
364116,4791767,Dec-14,1
365613,3101111,Nov-13,1
365613,4650941,Oct-14,1
365613,4024685,Feb-14,1
365613,4928593,Jan-15,1
365613,4125848,Apr-14,1
365613,4978687,Feb-15,1
365613,4898545,Jan-15,1
367244,5018319,Feb-15,0
367244,5355600,May-15,1
369797,5305551,May-15,1
372644,5692493,Aug-15,0
372644,4451086,Aug-14,0
372644,4905870,Jan-15,0
372644,4369492,Jul-14,0
372644,3214703,Dec-13,1
372644,3214703,Dec-13,1
372644,4369492,Jul-14,0
372644,5692493,Aug-15,0
372644,4451086,Aug-14,0
372644,4905870,Jan-15,0
372694,4471087,Aug-14,1
372694,4384559,Jul-14,1
387456,4033538,Feb-14,1
387456,4647279,Oct-14,0
387456,5195057,Apr-15,0
387456,4847420,Dec-14,0
387456,5609029,Jul-15,0
387456,4738165,Nov-14,1
387456,5507551,Jul-15,1
387456,5507509,Jul-15,1
387456,5268851,May-15,0
387456,5474860,Jun-15,0
387456,4892480,Dec-14,1
387456,4233425,Jun-14,1
387456,4837585,Dec-14,1
387456,5390816,Jun-15,1
387456,4838515,Dec-14,1
389464,4738055,Nov-14,0
389599,4754243,Nov-14,1
389599,5737643,Aug-15,1
389599,4612168,Oct-14,1
389599,5492855,Jul-15,1
389599,4153468,May-14,1
391852,2998142,Sep-13,1
391852,4188515,May-14,1
391852,5502112,Jul-15,1
391852,5505492,Jul-15,1
391852,4336388,Jul-14,1
391852,5639035,Jul-15,1
391852,4038367,Mar-14,0
393881,3234891,Dec-13,1
396865,2972604,Sep-13,1
396865,5281844,May-15,1
396865,4232297,Jun-14,1
396865,5459807,Jun-15,1
396865,4098490,Apr-14,1
396865,4916391,Jan-15,1
396865,4097915,Apr-14,1
406861,2973304,Sep-13,1
408497,3096631,Nov-13,1
408497,3232248,Dec-13,1
408497,2994811,Sep-13,1
408497,2984594,Sep-13,1
408497,5391910,Jun-15,1
408497,4413647,Aug-14,1
408497,4033965,Feb-14,1
408497,4718326,Nov-14,0
408497,4641404,Oct-14,1
408497,4497965,Aug-14,1
408497,5494960,Jul-15,1
408497,4340811,Jul-14,1
408497,5677765,Aug-15,1
408497,4392419,Jul-14,1
408497,4046874,Mar-14,0
410009,3114998,Nov-13,1
410009,3104084,Nov-13,1
410009,3244780,Dec-13,1
410009,3168008,Nov-13,1
410009,3125520,Nov-13,1
410009,3126909,Nov-13,1
410009,3077226,Oct-13,1
410009,3003918,Sep-13,1
410009,3163554,Nov-13,1
410009,3038527,Oct-13,1
410009,3171340,Nov-13,1
410009,3175225,Dec-13,1
410009,3132943,Nov-13,1
410009,3011855,Sep-13,1
410009,3116880,Nov-13,1
410009,3039957,Oct-13,1
410009,3104502,Nov-13,1
410009,3139962,Nov-13,1
410009,3168348,Nov-13,1
410009,3064650,Oct-13,1
410009,3108868,Nov-13,1
410009,2987431,Sep-13,1
410009,3006658,Sep-13,1
410009,2992090,Sep-13,1
410009,3217519,Dec-13,1
410009,3200224,Dec-13,1
410009,3182933,Dec-13,1
410009,3175040,Dec-13,1
410009,3001130,Sep-13,1
410009,3218654,Dec-13,1
410009,3039978,Oct-13,1
410009,3120195,Nov-13,1
410009,2983594,Sep-13,1
410009,2990698,Sep-13,1
410009,3052616,Oct-13,1
410009,3075005,Oct-13,1
410009,3119573,Nov-13,1
410009,3209840,Dec-13,1
410009,3074985,Oct-13,1
410009,3189603,Dec-13,1
410009,3242552,Dec-13,1
410009,3087767,Oct-13,1
410009,3040008,Oct-13,1
410009,3232853,Dec-13,1
410009,3002805,Sep-13,1
410009,3164176,Nov-13,1
410009,3171712,Nov-13,1
410009,2987899,Sep-13,1
410009,3043184,Oct-13,1
410009,2971166,Sep-13,1
410009,3033131,Sep-13,1
410009,3073802,Oct-13,1
410009,3228142,Dec-13,1
410009,3189425,Dec-13,1
410009,3037263,Oct-13,0
410009,2971351,Sep-13,1
410009,2972143,Sep-13,1
410009,3168016,Nov-13,1
410009,3239537,Dec-13,1
410009,3168093,Nov-13,1
410009,3061875,Oct-13,1
410009,3217806,Dec-13,1
410009,3040315,Oct-13,1
410009,3172097,Nov-13,1
410009,2992809,Sep-13,1
410009,3043185,Oct-13,1
410009,3173376,Dec-13,1
410009,3015540,Sep-13,1
410009,3168319,Nov-13,1
410009,3082117,Oct-13,1
410009,3068338,Oct-13,1
410009,3118072,Nov-13,1
410009,3001012,Sep-13,1
410009,3032876,Sep-13,1
410009,3023224,Sep-13,1
410009,3101392,Nov-13,1
410009,3029098,Sep-13,1
410009,3085252,Oct-13,1
410009,3069316,Oct-13,1
410009,3091660,Oct-13,1
410009,3072943,Oct-13,1
410009,3069261,Oct-13,1
410009,3122502,Nov-13,1
410009,3109896,Nov-13,1
410009,3023927,Sep-13,1
410009,3108644,Nov-13,1
410009,3104114,Nov-13,1
410009,2995738,Sep-13,1
410009,3052045,Oct-13,1
410009,3170956,Nov-13,1
410009,3067852,Oct-13,1
410009,3119599,Nov-13,1
410009,3136807,Nov-13,1
410009,2980370,Sep-13,1
410009,3089799,Oct-13,1
410009,3230279,Dec-13,1
410009,3087923,Oct-13,1
410009,3001925,Sep-13,1
410009,3010699,Sep-13,1
410009,2974744,Sep-13,1
410009,3217774,Dec-13,1
410009,3164162,Nov-13,1
410009,3133057,Nov-13,1
410009,3116878,Nov-13,1
410009,3122497,Nov-13,1
410009,3164155,Nov-13,1
410009,3072468,Oct-13,1
410009,3037002,Oct-13,1
410009,3189243,Dec-13,1
410009,2974794,Sep-13,1
410009,3077745,Oct-13,1
410009,3227720,Dec-13,1
410009,3084420,Oct-13,1
410009,3168002,Nov-13,1
410009,3028341,Sep-13,1
410009,3052173,Oct-13,1
410009,3104750,Nov-13,1
410009,2988896,Sep-13,1
410009,3173947,Dec-13,1
410009,3183547,Dec-13,1
410009,3023218,Sep-13,1
410009,3171965,Nov-13,1
410009,3085901,Oct-13,1
410009,3045959,Oct-13,1
410009,3039877,Oct-13,1
410009,3188812,Dec-13,1
410009,3121126,Nov-13,1
410009,3194788,Dec-13,1
410009,3067858,Oct-13,1
410009,2974606,Sep-13,1
410009,3072853,Oct-13,1
410009,3171963,Nov-13,1
410009,3104868,Nov-13,1
410009,3108866,Nov-13,1
410009,2987333,Sep-13,1
410009,3133133,Nov-13,1
410009,3117259,Nov-13,1
410009,3182914,Dec-13,1
410009,2986144,Sep-13,1
410009,3088612,Oct-13,1
410009,3089929,Oct-13,1
410009,3119578,Nov-13,1
410009,3136618,Nov-13,1
410009,3136810,Nov-13,1
410009,3167157,Nov-13,1
410009,3029526,Sep-13,1
410009,3063915,Oct-13,1
410009,3131145,Nov-13,1
410009,3167040,Nov-13,1
410009,2991338,Sep-13,1
410009,3105170,Nov-13,1
410009,3077743,Oct-13,1
410009,2995432,Sep-13,1
410009,3211476,Dec-13,1
410009,3129152,Nov-13,1
410009,3171605,Nov-13,1
410009,3090104,Oct-13,1
410009,3116888,Nov-13,1
410009,3001292,Sep-13,1
410009,3219855,Dec-13,1
410009,2975064,Sep-13,1
410009,2983773,Sep-13,1
410009,3082095,Oct-13,1
410009,3173364,Dec-13,1
410009,3182769,Dec-13,1
410009,3067853,Oct-13,1
410009,3028969,Sep-13,1
410009,3164158,Nov-13,1
410009,2985835,Sep-13,1
410009,3218673,Dec-13,1
410009,3019716,Sep-13,1
410009,3102704,Nov-13,1
410009,3125467,Nov-13,1
410009,3182962,Dec-13,1
410009,3140134,Nov-13,0
410009,3043661,Oct-13,1
410009,3125309,Nov-13,1
410009,2971372,Sep-13,1
410009,2982855,Sep-13,1
410009,3055140,Oct-13,1
410009,3104106,Nov-13,1
410009,3183740,Dec-13,1
410009,3067751,Oct-13,1
410009,2974849,Sep-13,1
410009,2995105,Sep-13,1
410009,3014524,Sep-13,1
410009,3055819,Oct-13,1
410009,3209597,Dec-13,1
410009,2971365,Sep-13,1
410009,3017154,Sep-13,1
410009,3217502,Dec-13,1
410009,2983560,Sep-13,1
410009,3010254,Sep-13,1
410009,3133166,Nov-13,1
410009,3132940,Nov-13,1
410009,2995135,Sep-13,1
410009,2976514,Sep-13,1
410009,2977927,Sep-13,1
410009,3037423,Oct-13,1
410009,3055413,Oct-13,1
410009,3074991,Oct-13,1
410009,2971158,Sep-13,1
410009,3008906,Sep-13,1
410009,3010472,Sep-13,1
410009,3182935,Dec-13,1
410009,3069370,Oct-13,1
410009,3082333,Oct-13,1
410009,3224450,Dec-13,1
410009,3017961,Sep-13,1
410009,3199314,Dec-13,1
410009,3187430,Dec-13,1
410009,3226744,Dec-13,1
410009,3139985,Nov-13,1
410009,3118751,Nov-13,1
410009,3075524,Oct-13,1
410009,3122460,Nov-13,1
410009,3189237,Dec-13,1
410009,3060370,Oct-13,1
410009,3026053,Sep-13,1
410009,3188659,Dec-13,1
410009,2990094,Sep-13,1
410009,3061632,Oct-13,1
410009,3172101,Nov-13,1
410009,2997789,Sep-13,1
410009,2977062,Sep-13,1
410009,3163437,Nov-13,1
410009,3164157,Nov-13,1
410009,4536005,Sep-14,1
410009,4411666,Aug-14,0
410009,4568811,Sep-14,1
410009,4773723,Nov-14,0
410009,4308181,Jul-14,1
410009,4104263,Apr-14,1
410009,4279707,Jun-14,0
410009,3993938,Jan-14,1
410009,5170015,Apr-15,1
410009,4429080,Aug-14,0
410009,4922423,Jan-15,1
410009,5354115,May-15,0
410009,4102305,Apr-14,1
410009,3020789,Sep-13,1
410009,3033125,Sep-13,1
410009,3127868,Nov-13,1
410009,3246668,Dec-13,1
411902,4847032,Dec-14,1
420810,4371519,Jul-14,1
420810,5225098,Apr-15,1
421684,4394839,Jul-14,1
422747,4164073,May-14,1
427523,5196467,Apr-15,1
430769,5319073,May-15,0
430769,5291910,May-15,0
433679,5018143,Feb-15,1
435089,4087199,Apr-14,1
435962,3196431,Dec-13,0
435962,3191652,Dec-13,0
435962,4892249,Dec-14,0
438473,4731182,Nov-14,1
438870,4891034,Dec-14,1
445591,3214916,Dec-13,1
445591,4900122,Jan-15,0
445591,3214910,Dec-13,1
445591,5265272,May-15,0
445591,4832902,Dec-14,1
445591,4851986,Dec-14,1
445591,4829526,Dec-14,0
447165,4586763,Sep-14,1
460243,3046304,Oct-13,0
460243,3046422,Oct-13,0
460243,4635250,Oct-14,0
464786,3013574,Sep-13,1
464786,2984550,Sep-13,1
464786,2984630,Sep-13,1
464786,4543962,Sep-14,1
464786,4339091,Jul-14,1
464786,5268222,May-15,1
464786,5446612,Jun-15,1
464786,5446620,Jun-15,1
464786,5268234,May-15,1
464786,5401903,Jun-15,1
464786,4571948,Sep-14,1
464786,4138751,May-14,1
464786,5015279,Feb-15,1
464786,5720379,Aug-15,1
464786,4571929,Sep-14,1
464786,4048105,Mar-14,1
464786,4607393,Oct-14,1
464786,4056109,Mar-14,1
464786,4400340,Jul-14,1
464786,5235276,Apr-15,1
464786,5258120,May-15,1
464786,5258172,May-15,1
464786,4746667,Nov-14,1
464786,5542410,Jul-15,1
464786,4439616,Aug-14,1
464786,4293374,Jun-14,1
464786,4266691,Jun-14,1
464786,5366271,Jun-15,1
464786,5043533,Mar-15,1
464786,5098300,Mar-15,1
468379,3222408,Dec-13,1
468379,3063637,Oct-13,1
468379,4784220,Nov-14,1
471327,4929398,Jan-15,1
471327,5644658,Jul-15,1
478011,3054762,Oct-13,1
478011,4147827,May-14,1
479607,5354535,May-15,1
479607,5259315,May-15,1
479607,4631094,Oct-14,1
484896,4339296,Jul-14,1
493489,3230441,Dec-13,1
493489,3230375,Dec-13,1
493489,4568877,Sep-14,1
493489,5492855,Jul-15,1
493489,5662812,Aug-15,1
493489,5460159,Jun-15,1
494567,5582970,Jul-15,1
496079,5029158,Feb-15,0
501254,3046210,Oct-13,1
501454,4791416,Dec-14,0
504635,5535839,Jul-15,1
504635,5493507,Jul-15,1
504635,4335496,Jul-14,1
507299,3988039,Jan-14,1
507406,5397256,Jun-15,1
510526,4705164,Nov-14,1
510526,4970207,Jan-15,1
511549,4258255,Jun-14,1
511549,5663189,Aug-15,1
511549,4672744,Oct-14,1
511549,4265889,Jun-14,1
511549,4424436,Aug-14,1
511549,4265885,Jun-14,1
511549,4857581,Dec-14,1
511549,4008140,Jan-14,1
511549,4441709,Aug-14,1
511549,3965721,Jan-14,1
511549,5359318,Jun-15,1
511549,5686117,Aug-15,1
511549,4188490,May-14,1
511549,4734062,Nov-14,1
511953,5684780,Aug-15,1
514101,4753027,Nov-14,1
514101,4245117,Jun-14,1
514101,4245120,Jun-14,1
514101,4327971,Jul-14,1
514101,5089278,Mar-15,1
522005,3113314,Nov-13,1
353,3217701,Dec-13,1
353,3100912,Nov-13,1
353,3026619,Sep-13,1
1104,4791423,Dec-14,1
2403,4841137,Dec-14,0
2403,4697376,Nov-14,0
2403,5788541,Aug-15,0
2403,4656511,Oct-14,0
2403,4965024,Jan-15,0
2797,3239152,Dec-13,1
2797,4810428,Dec-14,1
4583,4219471,Jun-14,0
4583,4219444,Jun-14,0
4583,5492855,Jul-15,1
4583,4259545,Jun-14,0
4583,4219444,Jun-14,0
4583,4219471,Jun-14,0
4583,4259545,Jun-14,0
4583,5492855,Jul-15,1
11285,5181114,Apr-15,0
11285,5128842,Mar-15,0
12665,5643286,Jul-15,0
12665,4617799,Oct-14,0
12665,4515337,Sep-14,0
12665,4006453,Jan-14,1
12665,4022409,Feb-14,0
12665,4883027,Dec-14,0
12665,4021495,Feb-14,0
12665,3990985,Jan-14,0
12665,4895215,Dec-14,0
12665,4217042,Jun-14,1
12665,4612286,Oct-14,0
13428,4030986,Feb-14,1
13537,5367039,Jun-15,1
16893,4979155,Feb-15,1
17085,4494944,Aug-14,1
17085,5456340,Jun-15,1
17085,4734449,Nov-14,1
17515,3059246,Oct-13,1
17515,2992756,Sep-13,1
17515,3032620,Sep-13,1
17515,3004007,Sep-13,0
17515,2995401,Sep-13,0
17515,4139724,May-14,1
17515,4670940,Oct-14,0
17515,4032200,Feb-14,1
17515,5408024,Jun-15,1
17515,4627440,Oct-14,1
17515,4497973,Aug-14,1
17515,4792223,Dec-14,1
17515,4732677,Nov-14,0
17515,5273952,May-15,1
17515,5254031,May-15,1
20339,4479720,Aug-14,0
20339,4130288,Apr-14,0
20339,4551995,Sep-14,1
20339,4518397,Sep-14,0
20339,4131105,Apr-14,0
21200,3239152,Dec-13,1
22136,4227323,Jun-14,1
23811,5761303,Aug-15,0
23811,5381976,Jun-15,0
24210,4431448,Aug-14,1
24210,5255364,May-15,1
24210,4354689,Jul-14,1
27828,5301202,May-15,0
27828,4997928,Feb-15,1
28310,3175230,Dec-13,0
28310,3054923,Oct-13,0
28819,5737565,Aug-15,1
30470,3068886,Oct-13,0
30470,3104115,Nov-13,0
30470,3026404,Sep-13,0
30470,3086022,Oct-13,0
30470,2974102,Sep-13,0
30470,3132993,Nov-13,0
30470,3091577,Oct-13,1
30470,3057196,Oct-13,1
30470,3131646,Nov-13,1
30470,3074360,Oct-13,0
30470,3129069,Nov-13,0
30470,3101114,Nov-13,1
30470,2995104,Sep-13,0
30470,3131317,Nov-13,1
30470,3085726,Oct-13,0
30470,3049204,Oct-13,1
30470,3075421,Oct-13,0
30470,3076738,Oct-13,1
30470,3051969,Oct-13,1
30470,3091628,Oct-13,1
30470,3085525,Oct-13,1
30470,2983633,Sep-13,1
30470,3112796,Nov-13,1
30470,3020166,Sep-13,0
30470,3101162,Nov-13,1
30470,3030982,Sep-13,0
30470,2987317,Sep-13,1
30470,3104230,Nov-13,1
30470,3085876,Oct-13,1
30470,2998268,Sep-13,1
30470,2982283,Sep-13,0
30470,3104830,Nov-13,1
30470,3075792,Oct-13,0
30470,2983652,Sep-13,0
30470,3049200,Oct-13,1
30470,3079020,Oct-13,1
30470,3075423,Oct-13,1
30470,3110684,Nov-13,1
30470,4107193,Apr-14,1
30470,4799144,Dec-14,1
30470,4836832,Dec-14,1
30470,4660383,Oct-14,1
30470,4206151,Apr-14,0
30470,4206350,May-14,1
30470,5663892,Aug-15,0
30470,4825907,Dec-14,1
30470,4208945,Apr-14,1
30470,4153520,May-14,1
30470,4419742,Aug-14,1
30470,4197947,May-14,0
30470,5502097,Jul-15,1
30470,4804298,Dec-14,1
30470,4810359,Dec-14,1
30470,4775778,Nov-14,1
30470,4208998,Apr-14,1
30470,4462256,Aug-14,1
30470,4102565,Apr-14,1
30470,5233418,Apr-15,1
30470,4103650,Apr-14,0
30470,4144286,May-14,1
30470,4104168,Apr-14,1
30470,4102901,Apr-14,1
