EID,WZCODE招聘网站代码,RECRNUM招聘职位数量,RECDATE最近一次招聘的日期
417632,ZP03,12,Aug-15
417785,ZP02,25,Aug-15
417785,ZP03,3,Mar-15
419280,ZP02,1505,Aug-15
419946,ZP02,1,Jun-15
420080,ZP02,4,Aug-15
420080,ZP03,4,Aug-15
420396,ZP02,11,May-15
420698,ZP02,71,Jul-15
420698,ZP03,9,May-15
420982,ZP02,24,Aug-15
422626,ZP02,19,Aug-15
422970,ZP03,6,Jul-15
423285,ZP03,4,Jan-15
423684,ZP02,2,Jun-15
424227,ZP02,10,Jun-15
424227,ZP03,4,Jul-15
424319,ZP02,15,Aug-15
426581,ZP02,24,Aug-15
427041,ZP02,20,Aug-15
428672,ZP02,5,Aug-15
430092,ZP01,12,Aug-15
430092,ZP02,57,Aug-15
430092,ZP03,78,Aug-15
430623,ZP02,1,Apr-15
433178,ZP03,9,Jul-15
433575,ZP02,7,Aug-15
435272,ZP01,23,May-15
436486,ZP02,49,Aug-15
437950,ZP02,15,Aug-15
437950,ZP03,1,Jan-15
439098,ZP02,17,Aug-15
442018,ZP01,6,May-15
442018,ZP02,41,May-15
442018,ZP03,24,May-15
443439,ZP01,45,Aug-15
443439,ZP03,7,Aug-15
443500,ZP02,7,Aug-15
443960,ZP02,4,Mar-15
444882,ZP03,3,Aug-15
446657,ZP02,20,Aug-15
447338,ZP02,24,Aug-15
447795,ZP02,49,Aug-15
447795,ZP03,8,Aug-15
448270,ZP02,71,Aug-15
448270,ZP03,50,Aug-15
449297,ZP02,59,Jul-15
450051,ZP03,3,May-15
452541,ZP02,9,Aug-15
453922,ZP02,69,Aug-15
453922,ZP03,44,Aug-15
454997,ZP02,2,Jun-15
455953,ZP02,12,Aug-15
455953,ZP03,1,Jun-15
458470,ZP03,2,May-15
458853,ZP02,2,Jan-15
458901,ZP03,3,Aug-15
461050,ZP02,1,Apr-15
462898,ZP03,12,Jan-15
467492,ZP02,13,Aug-15
468772,ZP01,1,Jun-15
468772,ZP02,6,Jul-15
469097,ZP02,367,Aug-15
469097,ZP03,1,Jun-15
471486,ZP03,2,Aug-15
471709,ZP02,25,Aug-15
471709,ZP03,4,Jun-15
471892,ZP03,10,Aug-15
473116,ZP01,20,Jun-15
473116,ZP03,4,May-15
473243,ZP03,58,Aug-15
474425,ZP03,13,Jul-15
474565,ZP02,22,Aug-15
474565,ZP03,11,May-15
476516,ZP02,24,Aug-15
477074,ZP02,2,Mar-15
477651,ZP03,2,Aug-15
477656,ZP02,3,Aug-15
477867,ZP02,2,May-15
477977,ZP01,3,Aug-15
477977,ZP02,1,Jun-15
478695,ZP02,2,Feb-15
479577,ZP02,10,Aug-15
480193,ZP03,2,Mar-15
481416,ZP03,13,Aug-15
481439,ZP02,2,Aug-15
481971,ZP02,27,Aug-15
481971,ZP03,9,Aug-15
482691,ZP02,3,Jul-15
484656,ZP03,7,Aug-15
486615,ZP01,1,Mar-15
486615,ZP02,131,Aug-15
486615,ZP03,14,Apr-15
487067,ZP02,13,Apr-15
487472,ZP01,1,Jul-15
487472,ZP02,2,Aug-15
489277,ZP02,11,Aug-15
489515,ZP02,5,Jul-15
489515,ZP03,5,Aug-15
489793,ZP02,6,Jun-15
490302,ZP02,5,Aug-15
491085,ZP01,14,Jul-15
491085,ZP02,13,Aug-15
491269,ZP02,3,Aug-15
494488,ZP02,10,Aug-15
494693,ZP01,2,Jan-15
497105,ZP01,13,Aug-15
497105,ZP02,9,Mar-15
497409,ZP02,7,Aug-15
498037,ZP03,4,Aug-15
499469,ZP03,5,Aug-15
501225,ZP02,11,Jul-15
501398,ZP02,31,Aug-15
501413,ZP01,2,Feb-15
501413,ZP02,65,Jun-15
501413,ZP03,29,Jun-15
501458,ZP03,15,Aug-15
502023,ZP02,4,Aug-15
502023,ZP03,4,Aug-15
503447,ZP02,14,Aug-15
503945,ZP02,5,Feb-15
504057,ZP03,4,Mar-15
504412,ZP02,17,Aug-15
504412,ZP03,1,Jun-15
505085,ZP03,6,Aug-15
505326,ZP03,5,Aug-15
506678,ZP02,111,Jun-15
506678,ZP03,116,Jun-15
507369,ZP03,11,Aug-15
508177,ZP01,56,Aug-15
508177,ZP02,663,Aug-15
508177,ZP03,291,Aug-15
508347,ZP03,5,Jul-15
508468,ZP03,4,Aug-15
509689,ZP01,4,May-15
510402,ZP03,4,Apr-15
514020,ZP02,14,Aug-15
514020,ZP03,7,Aug-15
514542,ZP02,7,May-15
514542,ZP03,6,Jul-15
517395,ZP02,1,May-15
517715,ZP02,35,Aug-15
518005,ZP03,3,Jan-15
518847,ZP02,2,Apr-15
518864,ZP02,3,Aug-15
519158,ZP03,7,Aug-15
519909,ZP02,35,Aug-15
522478,ZP01,6,Aug-15
523800,ZP03,22,Aug-15
524158,ZP02,59,Aug-15
508958,ZP02,,Dec-14
502944,ZP01,,Sep-14
438870,ZP03,,Oct-14
191718,ZP02,,Nov-14
284107,ZP02,,Nov-14
121493,ZP01,,Oct-14
120310,ZP02,,Nov-14
186894,ZP01,,Sep-14
213694,ZP03,,Sep-14
131430,ZP01,,Oct-14
439471,ZP03,,Sep-14
126753,ZP03,,Nov-14
140478,ZP01,,Oct-14
458571,ZP02,,Dec-14
506750,ZP02,,Dec-14
361023,ZP01,,Nov-14
291160,ZP01,,Sep-14
402484,ZP01,,Oct-14
473726,ZP01,,Sep-14
42285,ZP02,,Nov-14
18021,ZP03,,Oct-14
328082,ZP03,,Sep-14
505327,ZP03,,Sep-14
184161,ZP02,,Oct-14
159522,ZP02,,Nov-14
251291,ZP02,,Dec-14
162862,ZP02,,Oct-14
198941,ZP03,,Sep-14
124630,ZP01,,Dec-14
196369,ZP01,,Nov-14
457637,ZP01,,Oct-14
123220,ZP02,,Oct-14
522068,ZP02,,Oct-14
416265,ZP01,,Oct-14
44670,ZP01,,Nov-14
213694,ZP01,,Dec-14
428143,ZP01,,Nov-14
137279,ZP02,,Sep-14
289634,ZP02,,Nov-14
236270,ZP01,,Sep-14
143341,ZP01,,Oct-14
56873,ZP03,,Dec-14
165074,ZP02,,Sep-14
151782,ZP02,,Sep-14
31343,ZP01,,Sep-14
496310,ZP01,,Nov-14
481167,ZP01,,Oct-14
520689,ZP02,,Oct-14
243562,ZP02,,Dec-14
22618,ZP01,,Dec-14
88033,ZP03,,Nov-14
41045,ZP02,,Dec-14
2655,ZP03,,Oct-14
22548,ZP02,,Sep-14
445339,ZP01,,Oct-14
298753,ZP02,,Sep-14
360093,ZP03,,Nov-14
322787,ZP03,,Dec-14
501655,ZP01,,Dec-14
506635,ZP03,,Sep-14
16749,ZP03,,Dec-14
113509,ZP03,,Oct-14
509596,ZP02,,Sep-14
288562,ZP01,,Sep-14
417483,ZP02,,Sep-14
68631,ZP02,,Dec-14
9833,ZP01,,Oct-14
389117,ZP02,,Oct-14
311186,ZP02,,Dec-14
222717,ZP02,,Nov-14
168419,ZP03,,Nov-14
164621,ZP01,,Dec-14
101642,ZP03,,Oct-14
424717,ZP01,,Oct-14
352776,ZP01,,Dec-14
140304,ZP02,,Nov-14
246739,ZP01,,Dec-14
466908,ZP03,,Nov-14
486795,ZP02,,Nov-14
271373,ZP03,,Nov-14
190668,ZP01,,Oct-14
304209,ZP02,,Sep-14
482840,ZP03,,Oct-14
221921,ZP02,,Nov-14
305176,ZP02,,Dec-14
250655,ZP03,,Dec-14
221206,ZP01,,Sep-14
34617,ZP01,,Dec-14
371464,ZP02,,Nov-14
203729,ZP03,,Nov-14
111055,ZP03,,Sep-14
129042,ZP03,,Sep-14
403938,ZP02,,Sep-14
134452,ZP02,,Dec-14
75909,ZP02,,Dec-14
56223,ZP01,,Dec-14
65304,ZP02,,Sep-14
80758,ZP02,,Nov-14
88181,ZP02,,Oct-14
447021,ZP02,,Oct-14
209870,ZP01,,Dec-14
5719,ZP02,,Dec-14
147861,ZP02,,Dec-14
8148,ZP03,,Sep-14
214930,ZP01,,Oct-14
466032,ZP02,,Nov-14
330180,ZP03,,Dec-14
179361,ZP02,,Sep-14
521204,ZP03,,Sep-14
294392,ZP03,,Nov-14
124618,ZP02,,Nov-14
337859,ZP02,,Dec-14
310496,ZP02,,Dec-14
130331,ZP03,,Sep-14
340275,ZP01,,Oct-14
284980,ZP03,,Nov-14
484798,ZP01,,Oct-14
215724,ZP01,,Sep-14
435202,ZP02,,Dec-14
297716,ZP02,,Oct-14
125489,ZP03,,Nov-14
121772,ZP01,,Dec-14
466840,ZP03,,Sep-14
13982,ZP03,,Dec-14
299063,ZP02,,Oct-14
338048,ZP01,,Oct-14
475194,ZP01,,Dec-14
481293,ZP01,,Nov-14
156639,ZP03,,Sep-14
482311,ZP02,,Sep-14
361160,ZP01,,Nov-14
412358,ZP02,,Dec-14
101764,ZP03,,Dec-14
170401,ZP01,,Oct-14
484603,ZP01,,Dec-14
214594,ZP02,,Sep-14
456723,ZP01,,Nov-14
303864,ZP01,,Oct-14
188165,ZP03,,Sep-14
125186,ZP01,,Dec-14
99335,ZP02,,Nov-14
31493,ZP01,,Oct-14
418198,ZP01,,Dec-14
445928,ZP02,,Dec-14
372926,ZP02,,Oct-14
197202,ZP03,,Dec-14
253859,ZP01,,Nov-14
215254,ZP01,,Sep-14
502317,ZP01,,Sep-14
310405,ZP02,,Sep-14
519058,ZP01,,Oct-14
476199,ZP02,,Sep-14
383101,ZP02,,Sep-14
207265,ZP01,,Oct-14
300890,ZP03,,Dec-14
106951,ZP03,,Sep-14
193948,ZP01,,Sep-14
97293,ZP01,,Nov-14
280589,ZP01,,Oct-14
240555,ZP03,,Sep-14
339430,ZP02,,Nov-14
355661,ZP01,,Nov-14
167165,ZP03,,Nov-14
144514,ZP03,,Nov-14
167081,ZP03,,Nov-14
245116,ZP03,,Dec-14
409551,ZP02,,Dec-14
397900,ZP03,,Nov-14
215261,ZP01,,Nov-14
68870,ZP02,,Dec-14
396612,ZP03,,Dec-14
209809,ZP03,,Nov-14
77713,ZP01,,Oct-14
115163,ZP01,,Nov-14
206032,ZP02,,Nov-14
403166,ZP02,,Oct-14
489754,ZP03,,Dec-14
167050,ZP02,,Nov-14
429122,ZP03,,Nov-14
162239,ZP03,,Oct-14
100274,ZP01,,Oct-14
24691,ZP01,,Dec-14
196553,ZP03,,Oct-14
168805,ZP01,,Oct-14
423047,ZP01,,Dec-14
499255,ZP02,,Nov-14
250192,ZP02,,Nov-14
141800,ZP02,,Sep-14
434739,ZP03,,Sep-14
157104,ZP02,,Nov-14
435192,ZP02,,Dec-14
141732,ZP02,,Dec-14
500822,ZP01,,Oct-14
408174,ZP03,,Nov-14
440776,ZP02,,Nov-14
299920,ZP01,,Oct-14
465249,ZP01,,Sep-14
60145,ZP02,,Dec-14
301008,ZP01,,Dec-14
461908,ZP01,,Nov-14
489531,ZP02,,Dec-14
277265,ZP02,,Sep-14
349082,ZP01,,Dec-14
327188,ZP03,,Dec-14
513976,ZP03,,Oct-14
448262,ZP03,,Oct-14
180622,ZP02,,Sep-14
322671,ZP03,,Dec-14
387745,ZP03,,Oct-14
265864,ZP01,,Oct-14
245063,ZP02,,Nov-14
331216,ZP01,,Sep-14
148510,ZP01,,Sep-14
121147,ZP03,,Oct-14
234848,ZP03,,Nov-14
66379,ZP01,,Nov-14
56800,ZP01,,Nov-14
243250,ZP01,,Nov-14
355851,ZP02,,Nov-14
45715,ZP02,,Sep-14
519064,ZP03,,Nov-14
238327,ZP03,,Nov-14
304658,ZP03,,Nov-14
525525,ZP02,,Sep-14
289931,ZP01,,Oct-14
259553,ZP03,,Sep-14
17290,ZP03,,Oct-14
42516,ZP03,,Oct-14
332302,ZP02,,Sep-14
173551,ZP02,,Oct-14
493822,ZP03,,Nov-14
276089,ZP01,,Dec-14
24878,ZP02,,Nov-14
406442,ZP03,,Sep-14
325941,ZP01,,Dec-14
108068,ZP03,,Sep-14
520451,ZP01,,Nov-14
120082,ZP01,,Oct-14
459374,ZP03,,Dec-14
83294,ZP01,,Oct-14
176414,ZP01,,Oct-14
389789,ZP02,,Sep-14
461537,ZP02,,Sep-14
187521,ZP02,,Sep-14
151896,ZP01,,Sep-14
371347,ZP01,,Sep-14
465302,ZP01,,Sep-14
306846,ZP03,,Dec-14
338030,ZP01,,Oct-14
185527,ZP03,,Sep-14
147188,ZP03,,Sep-14
372960,ZP02,,Sep-14
108155,ZP01,,Dec-14
71428,ZP01,,Dec-14
236551,ZP03,,Oct-14
16156,ZP01,,Oct-14
235925,ZP01,,Dec-14
126622,ZP01,,Nov-14
17450,ZP01,,Sep-14
482452,ZP01,,Nov-14
48302,ZP03,,Sep-14
430527,ZP01,,Dec-14
524365,ZP03,,Dec-14
144180,ZP03,,Dec-14
29703,ZP02,,Oct-14
497292,ZP03,,Dec-14
499388,ZP02,,Dec-14
213786,ZP01,,Oct-14
37386,ZP03,,Oct-14
146209,ZP01,,Dec-14
416966,ZP03,,Oct-14
54636,ZP01,,Dec-14
351195,ZP02,,Oct-14
112615,ZP01,,Oct-14
501084,ZP02,,Dec-14
148475,ZP01,,Dec-14
192670,ZP03,,Dec-14
6070,ZP03,,Nov-14
506873,ZP03,,Dec-14
464669,ZP03,,Sep-14
245094,ZP01,,Oct-14
177364,ZP02,,Nov-14
29668,ZP01,,Sep-14
53170,ZP01,,Nov-14
273239,ZP03,,Dec-14
467950,ZP03,,Nov-14
500034,ZP02,,Dec-14
157064,ZP02,,Dec-14
327936,ZP03,,Sep-14
248613,ZP03,,Sep-14
170787,ZP02,,Sep-14
308268,ZP02,,Sep-14
3137,ZP01,,Dec-14
453079,ZP03,,Nov-14
382636,ZP03,,Nov-14
140774,ZP03,,Dec-14
190983,ZP01,,Dec-14
349295,ZP01,,Oct-14
103176,ZP01,,Sep-14
433767,ZP01,,Dec-14
202589,ZP03,,Nov-14
195121,ZP03,,Dec-14
345072,ZP02,,Dec-14
486529,ZP01,,Dec-14
75836,ZP01,,Oct-14
407475,ZP01,,Oct-14
374955,ZP02,,Oct-14
258976,ZP01,,Dec-14
190235,ZP01,,Oct-14
218932,ZP02,,Dec-14
519324,ZP01,,Oct-14
279210,ZP01,,Oct-14
223278,ZP02,,Sep-14
89956,ZP01,,Sep-14
114692,ZP02,,Sep-14
171802,ZP01,,Oct-14
57612,ZP01,,Oct-14
46353,ZP01,,Nov-14
374599,ZP01,,Dec-14
409411,ZP02,,Dec-14
319233,ZP03,,Dec-14
492121,ZP02,,Dec-14
175747,ZP01,,Oct-14
358684,ZP02,,Dec-14
236886,ZP01,,Nov-14
40604,ZP01,,Nov-14
94113,ZP03,,Nov-14
160018,ZP03,,Nov-14
233697,ZP01,,Sep-14
190778,ZP03,,Sep-14
140843,ZP01,,Oct-14
320412,ZP01,,Dec-14
374892,ZP02,,Sep-14
401193,ZP03,,Dec-14
140902,ZP02,,Oct-14
325579,ZP03,,Sep-14
443336,ZP02,,Sep-14
56534,ZP02,,Sep-14
112081,ZP01,,Dec-14
465238,ZP02,,Sep-14
175567,ZP01,,Sep-14
514028,ZP01,,Sep-14
148383,ZP01,,Oct-14
279945,ZP01,,Nov-14
99844,ZP01,,Nov-14
302406,ZP01,,Nov-14
127907,ZP02,,Oct-14
227371,ZP01,,Sep-14
472518,ZP01,,Dec-14
457611,ZP02,,Dec-14
43776,ZP03,,Dec-14
109440,ZP03,,Nov-14
430450,ZP02,,Dec-14
501140,ZP02,,Sep-14
378631,ZP03,,Oct-14
411110,ZP01,,Oct-14
484445,ZP01,,Dec-14
51146,ZP02,,Nov-14
461232,ZP03,,Nov-14
304228,ZP02,,Sep-14
133571,ZP02,,Oct-14
488203,ZP02,,Dec-14
384586,ZP01,,Oct-14
314429,ZP03,,Dec-14
335285,ZP01,,Oct-14
154730,ZP03,,Dec-14
447359,ZP02,,Nov-14
156154,ZP03,,Sep-14
403994,ZP02,,Nov-14
407355,ZP01,,Sep-14
282493,ZP02,,Sep-14
202074,ZP01,,Sep-14
159249,ZP01,,Dec-14
392683,ZP01,,Dec-14
280202,ZP03,,Oct-14
177693,ZP03,,Dec-14
20711,ZP02,,Nov-14
51288,ZP01,,Oct-14
497966,ZP02,,Sep-14
7664,ZP03,,Oct-14
406113,ZP01,,Oct-14
490838,ZP01,,Sep-14
88183,ZP02,,Sep-14
459452,ZP03,,Oct-14
308889,ZP01,,Nov-14
401883,ZP01,,Dec-14
230077,ZP01,,Nov-14
337859,ZP03,,Oct-14
297490,ZP03,,Dec-14
432097,ZP02,,Sep-14
126113,ZP01,,Oct-14
351740,ZP01,,Dec-14
98578,ZP01,,Oct-14
319940,ZP02,,Nov-14
307885,ZP02,,Oct-14
95220,ZP01,,Oct-14
68192,ZP03,,Nov-14
169926,ZP01,,Sep-14
91364,ZP01,,Nov-14
510109,ZP02,,Oct-14
386686,ZP01,,Dec-14
105383,ZP01,,Dec-14
29859,ZP02,,Nov-14
453224,ZP02,,Oct-14
256319,ZP02,,Sep-14
307113,ZP01,,Nov-14
243971,ZP03,,Dec-14
519627,ZP03,,Sep-14
182655,ZP03,,Nov-14
458826,ZP02,,Dec-14
161773,ZP01,,Sep-14
386677,ZP02,,Sep-14
315045,ZP03,,Sep-14
303290,ZP01,,Dec-14
380487,ZP02,,Sep-14
317010,ZP02,,Sep-14
19243,ZP03,,Oct-14
370029,ZP02,,Nov-14
456795,ZP01,,Nov-14
409866,ZP01,,Oct-14
321413,ZP01,,Nov-14
28994,ZP01,,Sep-14
475926,ZP03,,Sep-14
439444,ZP02,,Nov-14
435029,ZP01,,Oct-14
375457,ZP01,,Oct-14
79483,ZP02,,Oct-14
385419,ZP01,,Dec-14
202607,ZP01,,Oct-14
16956,ZP02,,Dec-14
26007,ZP01,,Oct-14
486162,ZP02,,Sep-14
314677,ZP03,,Nov-14
112148,ZP03,,Sep-14
498178,ZP03,,Oct-14
334363,ZP03,,Oct-14
521569,ZP03,,Nov-14
517289,ZP03,,Sep-14
145850,ZP03,,Nov-14
731,ZP03,,Oct-14
121703,ZP03,,Nov-14
269025,ZP01,,Dec-14
413862,ZP01,,Nov-14
284050,ZP01,,Oct-14
341836,ZP01,,Dec-14
292677,ZP03,,Sep-14
257004,ZP03,,Dec-14
350331,ZP01,,Nov-14
337511,ZP03,,Nov-14
58647,ZP02,,Dec-14
515004,ZP03,,Nov-14
286928,ZP02,,Dec-14
144180,ZP01,,Nov-14
371322,ZP03,,Oct-14
286702,ZP01,,Sep-14
515333,ZP03,,Oct-14
407653,ZP03,,Sep-14
99452,ZP01,,Nov-14
209726,ZP02,,Nov-14
326526,ZP03,,Nov-14
237248,ZP03,,Sep-14
393646,ZP01,,Sep-14
382515,ZP02,,Oct-14
494458,ZP02,,Nov-14
326264,ZP02,,Oct-14
223158,ZP01,,Oct-14
377302,ZP01,,Oct-14
440293,ZP01,,Nov-14
494996,ZP01,,Nov-14
321847,ZP02,,Sep-14
435570,ZP01,,Oct-14
81404,ZP02,,Sep-14
13880,ZP03,,Oct-14
46913,ZP01,,Dec-14
500169,ZP01,,Nov-14
502306,ZP01,,Oct-14
430367,ZP01,,Nov-14
487020,ZP01,,Nov-14
441039,ZP03,,Nov-14
180000,ZP03,,Sep-14
440850,ZP01,,Nov-14
360919,ZP01,,Sep-14
244123,ZP01,,Dec-14
424006,ZP03,,Dec-14
345711,ZP01,,Oct-14
453520,ZP01,,Oct-14
290475,ZP02,,Dec-14
312534,ZP03,,Dec-14
419141,ZP02,,Oct-14
275460,ZP01,,Dec-14
188124,ZP01,,Dec-14
306710,ZP02,,Dec-14
517183,ZP01,,Nov-14
293010,ZP03,,Dec-14
34086,ZP03,,Sep-14
436192,ZP02,,Nov-14
18846,ZP02,,Dec-14
450458,ZP02,,Dec-14
103141,ZP02,,Nov-14
47431,ZP02,,Dec-14
511596,ZP01,,Dec-14
48823,ZP01,,Dec-14
446057,ZP02,,Nov-14
445757,ZP03,,Sep-14
510855,ZP02,,Sep-14
169136,ZP01,,Dec-14
153145,ZP01,,Oct-14
12213,ZP02,,Oct-14
469562,ZP03,,Nov-14
178280,ZP01,,Nov-14
84407,ZP03,,Nov-14
346017,ZP02,,Dec-14
93022,ZP03,,Sep-14
161034,ZP02,,Nov-14
395808,ZP02,,Dec-14
447480,ZP03,,Sep-14
371198,ZP03,,Dec-14
519709,ZP02,,Oct-14
391534,ZP01,,Dec-14
55801,ZP01,,Sep-14
384138,ZP01,,Dec-14
101200,ZP03,,Oct-14
440075,ZP02,,Oct-14
392996,ZP02,,Nov-14
344983,ZP02,,Dec-14
461908,ZP03,,Nov-14
461563,ZP02,,Nov-14
297425,ZP01,,Oct-14
319075,ZP02,,Sep-14
99944,ZP02,,Dec-14
27108,ZP02,,Dec-14
370140,ZP01,,Dec-14
156609,ZP02,,Sep-14
442642,ZP01,,Sep-14
206483,ZP03,,Sep-14
110120,ZP02,,Dec-14
253806,ZP03,,Oct-14
267064,ZP03,,Oct-14
191669,ZP01,,Nov-14
383055,ZP01,,Nov-14
280872,ZP01,,Oct-14
431932,ZP02,,Nov-14
69279,ZP01,,Sep-14
183443,ZP01,,Oct-14
526006,ZP01,,Sep-14
435674,ZP01,,Sep-14
505803,ZP02,,Sep-14
499257,ZP02,,Dec-14
313777,ZP01,,Oct-14
239949,ZP02,,Nov-14
291910,ZP01,,Oct-14
48876,ZP01,,Nov-14
105546,ZP02,,Dec-14
147810,ZP01,,Nov-14
458153,ZP01,,Sep-14
486992,ZP03,,Sep-14
157864,ZP01,,Dec-14
225601,ZP02,,Dec-14
36596,ZP03,,Nov-14
258505,ZP01,,Oct-14
345733,ZP01,,Dec-14
267433,ZP02,,Oct-14
282057,ZP02,,Dec-14
170719,ZP01,,Oct-14
92597,ZP01,,Sep-14
210544,ZP02,,Dec-14
353438,ZP01,,Dec-14
191669,ZP03,,Nov-14
249188,ZP02,,Oct-14
524368,ZP01,,Oct-14
75035,ZP01,,Dec-14
80832,ZP02,,Sep-14
266733,ZP01,,Nov-14
446807,ZP02,,Oct-14
402523,ZP02,,Nov-14
524775,ZP01,,Dec-14
23944,ZP01,,Oct-14
171826,ZP02,,Nov-14
304042,ZP01,,Dec-14
248040,ZP03,,Dec-14
405173,ZP01,,Oct-14
344709,ZP03,,Sep-14
61463,ZP01,,Oct-14
285857,ZP01,,Nov-14
412060,ZP02,,Sep-14
496517,ZP03,,Nov-14
140462,ZP01,,Dec-14
481960,ZP02,,Dec-14
57735,ZP03,,Nov-14
457870,ZP02,,Nov-14
185598,ZP03,,Nov-14
144370,ZP03,,Sep-14
73301,ZP02,,Dec-14
360881,ZP01,,Dec-14
36040,ZP02,,Oct-14
333319,ZP01,,Oct-14
229884,ZP01,,Nov-14
236199,ZP03,,Dec-14
501655,ZP02,,Nov-14
113348,ZP03,,Nov-14
294696,ZP03,,Sep-14
465600,ZP02,,Nov-14
126416,ZP01,,Nov-14
179839,ZP02,,Sep-14
454158,ZP01,,Oct-14
520550,ZP02,,Nov-14
3055,ZP01,,Oct-14
321382,ZP01,,Nov-14
497020,ZP03,,Nov-14
90632,ZP02,,Dec-14
512476,ZP01,,Oct-14
27316,ZP03,,Oct-14
175613,ZP02,,Nov-14
437613,ZP01,,Oct-14
154620,ZP01,,Dec-14
41970,ZP01,,Oct-14
25759,ZP01,,Nov-14
17451,ZP03,,Oct-14
155925,ZP01,,Sep-14
266066,ZP02,,Sep-14
88487,ZP03,,Sep-14
357149,ZP01,,Dec-14
60284,ZP01,,Oct-14
13489,ZP01,,Nov-14
1270,ZP01,,Sep-14
258158,ZP03,,Nov-14
207993,ZP01,,Dec-14
485877,ZP02,,Dec-14
285074,ZP01,,Oct-14
186425,ZP03,,Nov-14
245723,ZP01,,Oct-14
133693,ZP03,,Sep-14
479044,ZP02,,Sep-14
507485,ZP02,,Nov-14
62999,ZP01,,Dec-14
18884,ZP03,,Dec-14
514534,ZP01,,Nov-14
496426,ZP02,,Dec-14
265050,ZP02,,Oct-14
160412,ZP02,,Dec-14
201040,ZP03,,Sep-14
248644,ZP02,,Sep-14
247783,ZP01,,Nov-14
322632,ZP01,,Nov-14
36649,ZP03,,Sep-14
456408,ZP02,,Dec-14
468455,ZP01,,Sep-14
125076,ZP01,,Dec-14
172238,ZP02,,Oct-14
486682,ZP01,,Dec-14
79697,ZP01,,Dec-14
314255,ZP01,,Nov-14
469897,ZP01,,Oct-14
520825,ZP03,,Oct-14
6591,ZP03,,Sep-14
57459,ZP01,,Nov-14
399604,ZP01,,Dec-14
227029,ZP01,,Oct-14
230186,ZP02,,Dec-14
453118,ZP02,,Sep-14
3494,ZP02,,Oct-14
463197,ZP02,,Nov-14
271637,ZP01,,Sep-14
448454,ZP01,,Dec-14
60039,ZP03,,Dec-14
219335,ZP01,,Sep-14
449587,ZP03,,Sep-14
77273,ZP01,,Nov-14
17097,ZP02,,Oct-14
87763,ZP03,,Dec-14
365854,ZP02,,Dec-14
394460,ZP03,,Oct-14
366926,ZP01,,Dec-14
445082,ZP01,,Sep-14
236788,ZP01,,Nov-14
478807,ZP01,,Oct-14
178364,ZP01,,Nov-14
42336,ZP01,,Sep-14
516955,ZP01,,Oct-14
492310,ZP02,,Nov-14
361873,ZP02,,Nov-14
524965,ZP01,,Sep-14
136294,ZP01,,Sep-14
520161,ZP01,,Oct-14
421105,ZP01,,Oct-14
513627,ZP03,,Dec-14
413002,ZP02,,Sep-14
292617,ZP01,,Nov-14
131447,ZP01,,Oct-14
444562,ZP03,,Oct-14
115229,ZP03,,Sep-14
504423,ZP02,,Sep-14
110886,ZP02,,Sep-14
406403,ZP01,,Oct-14
469768,ZP03,,Nov-14
32663,ZP03,,Nov-14
266264,ZP02,,Dec-14
83489,ZP02,,Dec-14
228952,ZP03,,Nov-14
285776,ZP01,,Oct-14
457753,ZP01,,Oct-14
524062,ZP02,,Dec-14
386906,ZP03,,Oct-14
384402,ZP03,,Nov-14
312534,ZP02,,Dec-14
167383,ZP02,,Nov-14
120424,ZP03,,Oct-14
388055,ZP02,,Nov-14
362760,ZP03,,Dec-14
452442,ZP01,,Nov-14
491360,ZP01,,Nov-14
201631,ZP01,,Dec-14
116840,ZP03,,Dec-14
407530,ZP02,,Dec-14
60196,ZP03,,Sep-14
327918,ZP01,,Dec-14
116532,ZP02,,Dec-14
48636,ZP01,,Nov-14
383804,ZP02,,Sep-14
201113,ZP03,,Dec-14
432478,ZP03,,Dec-14
208308,ZP03,,Oct-14
326491,ZP02,,Sep-14
165143,ZP03,,Oct-14
218644,ZP03,,Sep-14
493958,ZP02,,Dec-14
10553,ZP02,,Dec-14
57321,ZP01,,Sep-14
380259,ZP01,,Nov-14
241403,ZP01,,Nov-14
395554,ZP02,,Dec-14
307964,ZP02,,Nov-14
498263,ZP01,,Oct-14
76545,ZP01,,Oct-14
409125,ZP01,,Sep-14
521651,ZP01,,Nov-14
165807,ZP03,,Sep-14
415426,ZP03,,Nov-14
346073,ZP01,,Dec-14
147044,ZP02,,Oct-14
405405,ZP01,,Oct-14
426122,ZP03,,Nov-14
61076,ZP03,,Sep-14
287657,ZP02,,Sep-14
293352,ZP01,,Oct-14
232424,ZP02,,Dec-14
355040,ZP01,,Sep-14
217650,ZP03,,Dec-14
76972,ZP02,,Nov-14
317855,ZP03,,Oct-14
273239,ZP02,,Nov-14
48091,ZP02,,Nov-14
274258,ZP02,,Oct-14
292434,ZP03,,Dec-14
25597,ZP03,,Nov-14
236759,ZP03,,Oct-14
478045,ZP02,,Nov-14
108942,ZP01,,Oct-14
431727,ZP01,,Nov-14
288105,ZP03,,Oct-14
53120,ZP02,,Nov-14
58996,ZP03,,Nov-14
426615,ZP02,,Nov-14
274419,ZP03,,Oct-14
208187,ZP02,,Sep-14
496637,ZP01,,Oct-14
364157,ZP03,,Oct-14
243606,ZP03,,Sep-14
365613,ZP01,,Oct-14
120862,ZP03,,Oct-14
192419,ZP03,,Dec-14
135581,ZP01,,Nov-14
